MATNR,WERKS,PSTAT,LVORM,DISMM,DISPO,EKGRP
000000000000001942,1000,KE,,PD,001,001
000000000000001943,3000,KE,,PD,001,001
000000000000001943,2000,KE,,PD,001,001
000000000000001943,1000,KE,,PD,001,001
000000000000001944,3000,KE,,PD,001,001
000000000000001944,1000,KE,,PD,001,001
000000000000001944,2000,KE,,PD,001,001
000000000000001945,3000,KE,,PD,001,001
000000000000001945,2000,KE,,PD,001,001
000000000000001945,1000,KE,,PD,001,001
000000000000001946,2000,KE,,PD,001,001
000000000000001947,2000,KE,,PD,001,001
000000000000001947,3000,KE,,PD,001,001
000000000000001948,2000,KE,,PD,001,001
000000000000001948,3000,KE,,PD,001,001
000000000000001949,3000,KE,,PD,001,001
000000000000001950,3000,KE,,PD,001,001
000000000000001950,2000,KE,,PD,001,001
000000000000001951,1000,KE,,PD,001,001
000000000000001952,2000,KE,,PD,001,001
000000000000001953,3000,KE,,PD,001,001
000000000000001953,2000,KE,,PD,001,001
000000000000001954,2000,KE,,PD,001,001
000000000000001955,3000,KE,,PD,001,001
000000000000001955,2000,KE,,PD,001,001
000000000000001956,2000,KE,,PD,001,001
000000000000001956,3000,KE,,PD,001,001
000000000000001957,2000,KE,,PD,001,001
000000000000001957,3000,KE,,PD,001,001
000000000000001958,3000,KE,,PD,001,001
000000000000001959,1000,KE,,PD,001,001
000000000000001959,3000,KE,,PD,001,001
000000000000001960,2000,KE,,PD,001,001
000000000000001961,1000,KE,,PD,001,001
000000000000001962,3000,KE,,PD,001,001
000000000000001963,3000,KE,,PD,001,001
000000000000001964,1000,KE,,PD,001,001
000000000000001964,3000,KE,,PD,001,001
000000000000001965,1000,KE,,PD,001,001
000000000000001966,3000,KE,,PD,001,001
000000000000001966,1000,KE,,PD,001,001
000000000000001967,2000,KE,,PD,001,001
000000000000001967,3000,KE,,PD,001,001
000000000000001968,3000,KE,,PD,001,001
000000000000001969,3000,KE,,PD,001,001
000000000000001970,3000,KE,,PD,001,001
000000000000001971,1000,KE,,PD,001,001
000000000000001971,2000,KE,,PD,001,001
000000000000001972,1000,KE,,PD,001,001
000000000000001972,2000,KE,,PD,001,001
000000000000001973,2000,KE,,PD,001,001
000000000000001973,3000,KE,,PD,001,001
000000000000001973,1000,KE,,PD,001,001
000000000000001974,3000,KE,,PD,001,001
000000000000001974,1000,KE,,PD,001,001
000000000000001975,2000,KE,,PD,001,001
000000000000001976,2000,KE,,PD,001,001
000000000000001977,1000,KE,,PD,001,001
000000000000001978,1000,KE,,PD,001,001
000000000000001978,2000,KE,,PD,001,001
000000000000001979,2000,KE,,PD,001,001
000000000000001979,3000,KE,,PD,001,001
000000000000001980,1000,KE,,PD,001,001
000000000000001980,2000,KE,,PD,001,001
000000000000001980,3000,KE,,PD,001,001
000000000000001981,2000,KE,,PD,001,001
000000000000001982,3000,KE,,PD,001,001
000000000000001983,3000,KE,,PD,001,001
000000000000001984,1000,KE,,PD,001,001
000000000000001985,1000,KE,,PD,001,001
000000000000001986,1000,KE,,PD,001,001
000000000000001987,1000,KE,,PD,001,001
000000000000001988,2000,KE,,PD,001,001
000000000000001988,3000,KE,,PD,001,001
000000000000001989,3000,KE,,PD,001,001
000000000000001990,2000,KE,,PD,001,001
000000000000001991,3000,KE,,PD,001,001
000000000000001992,2000,KE,,PD,001,001
000000000000001992,1000,KE,,PD,001,001
000000000000001992,3000,KE,,PD,001,001
000000000000001993,1000,KE,,PD,001,001
000000000000001994,1000,KE,,PD,001,001
000000000000001994,2000,KE,,PD,001,001
000000000000001995,1000,KE,,PD,001,001
000000000000001996,1000,KE,,PD,001,001
000000000000001997,3000,KE,,PD,001,001
000000000000001998,3000,KE,,PD,001,001
000000000000001999,1000,KE,,PD,001,001
000000000000002000,3000,KE,,PD,001,001
000000000000002000,1000,KE,,PD,001,001
000000000000002000,2000,KE,,PD,001,001
