KUNNR,VKORG,VTWEG,SPART,PARVW,KUNN2
0000100415,2000,10,00,WE,0000100415
0000100415,2000,10,00,RE,0000100415
0000100415,2000,10,00,RG,0000100415
0000100416,1000,30,01,AG,0000100416
0000100416,1000,30,01,WE,0000100416
0000100416,1000,30,01,RE,0000100416
0000100416,1000,30,01,RG,0000100416
0000100417,1000,10,01,AG,0000100417
0000100417,1000,10,01,WE,0000100417
0000100417,1000,10,01,RE,0000100417
0000100417,1000,10,01,RG,0000100417
0000100418,2000,20,00,AG,0000100418
0000100418,2000,20,00,WE,0000100418
0000100418,2000,20,00,RE,0000100418
0000100418,2000,20,00,RG,0000100418
0000100418,2000,30,01,AG,0000100418
0000100418,2000,30,01,WE,0000100418
0000100418,2000,30,01,RE,0000100418
0000100418,2000,30,01,RG,0000100418
0000100418,1000,10,01,AG,0000100418
0000100418,1000,10,01,WE,0000100418
0000100418,1000,10,01,RE,0000100418
0000100418,1000,10,01,RG,0000100418
0000100419,1000,20,00,AG,0000100419
0000100419,1000,20,00,WE,0000100419
0000100419,1000,20,00,RE,0000100419
0000100419,1000,20,00,RG,0000100419
0000100420,3000,10,00,AG,0000100420
0000100420,3000,10,00,WE,0000100420
0000100420,3000,10,00,RE,0000100420
0000100420,3000,10,00,RG,0000100420
0000100421,1000,10,00,AG,0000100421
0000100421,1000,10,00,WE,0000100421
0000100421,1000,10,00,RE,0000100421
0000100421,1000,10,00,RG,0000100421
0000100422,1000,20,00,AG,0000100422
0000100422,1000,20,00,WE,0000100422
0000100422,1000,20,00,RE,0000100422
0000100422,1000,20,00,RG,0000100422
0000100423,1000,20,01,AG,0000100423
0000100423,1000,20,01,WE,0000100423
0000100423,1000,20,01,RE,0000100423
0000100423,1000,20,01,RG,0000100423
0000100424,1000,20,00,AG,0000100424
0000100424,1000,20,00,WE,0000100424
0000100424,1000,20,00,RE,0000100424
0000100424,1000,20,00,RG,0000100424
0000100425,1000,10,00,AG,0000100425
0000100425,1000,10,00,WE,0000100425
0000100425,1000,10,00,RE,0000100425
0000100425,1000,10,00,RG,0000100425
0000100426,1000,20,01,AG,0000100426
0000100426,1000,20,01,WE,0000100426
0000100426,1000,20,01,RE,0000100426
0000100426,1000,20,01,RG,0000100426
0000100426,1000,10,01,AG,0000100426
0000100426,1000,10,01,WE,0000100426
0000100426,1000,10,01,RE,0000100426
0000100426,1000,10,01,RG,0000100426
0000100427,1000,20,02,AG,0000100427
0000100427,1000,20,02,WE,0000100427
0000100427,1000,20,02,RE,0000100427
0000100427,1000,20,02,RG,0000100427
0000100428,1000,10,00,AG,0000100428
0000100428,1000,10,00,WE,0000100428
0000100428,1000,10,00,RE,0000100428
0000100428,1000,10,00,RG,0000100428
0000100429,2000,10,02,AG,0000100429
0000100429,2000,10,02,WE,0000100429
0000100429,2000,10,02,RE,0000100429
0000100429,2000,10,02,RG,0000100429
0000100429,1000,30,00,AG,0000100429
0000100429,1000,30,00,WE,0000100429
0000100429,1000,30,00,RE,0000100429
0000100429,1000,30,00,RG,0000100429
0000100430,3000,20,02,AG,0000100430
0000100430,3000,20,02,WE,0000100430
0000100430,3000,20,02,RE,0000100430
0000100430,3000,20,02,RG,0000100430
0000100430,1000,20,01,AG,0000100430
0000100430,1000,20,01,WE,0000100430
0000100430,1000,20,01,RE,0000100430
0000100430,1000,20,01,RG,0000100430
0000100431,1000,30,02,AG,0000100431
0000100431,1000,30,02,WE,0000100431
0000100431,1000,30,02,RE,0000100431
0000100431,1000,30,02,RG,0000100431
0000100431,1000,20,00,AG,0000100431
0000100431,1000,20,00,WE,0000100431
0000100431,1000,20,00,RE,0000100431
0000100431,1000,20,00,RG,0000100431
0000100432,1000,30,01,AG,0000100432
0000100432,1000,30,01,WE,0000100432
0000100432,1000,30,01,RE,0000100432
0000100432,1000,30,01,RG,0000100432
0000100433,2000,30,01,AG,0000100433
0000100433,2000,30,01,WE,0000100433
0000100433,2000,30,01,RE,0000100433
0000100433,2000,30,01,RG,0000100433
0000100433,2000,10,01,AG,0000100433
0000100433,2000,10,01,WE,0000100433
0000100433,2000,10,01,RE,0000100433
0000100433,2000,10,01,RG,0000100433
0000100433,1000,20,00,AG,0000100433
0000100433,1000,20,00,WE,0000100433
0000100433,1000,20,00,RE,0000100433
0000100433,1000,20,00,RG,0000100433
0000100434,3000,20,01,AG,0000100434
0000100434,3000,20,01,WE,0000100434
0000100434,3000,20,01,RE,0000100434
0000100434,3000,20,01,RG,0000100434
0000100434,1000,20,02,AG,0000100434
0000100434,1000,20,02,WE,0000100434
0000100434,1000,20,02,RE,0000100434
0000100434,1000,20,02,RG,0000100434
0000100435,2000,10,02,AG,0000100435
0000100435,2000,10,02,WE,0000100435
0000100435,2000,10,02,RE,0000100435
0000100435,2000,10,02,RG,0000100435
0000100435,3000,10,00,AG,0000100435
0000100435,3000,10,00,WE,0000100435
0000100435,3000,10,00,RE,0000100435
0000100435,3000,10,00,RG,0000100435
0000100436,3000,30,00,AG,0000100436
0000100436,3000,30,00,WE,0000100436
0000100436,3000,30,00,RE,0000100436
0000100436,3000,30,00,RG,0000100436
0000100437,1000,30,02,AG,0000100437
0000100437,1000,30,02,WE,0000100437
0000100437,1000,30,02,RE,0000100437
0000100437,1000,30,02,RG,0000100437
0000100437,1000,20,01,AG,0000100437
0000100437,1000,20,01,WE,0000100437
0000100437,1000,20,01,RE,0000100437
0000100437,1000,20,01,RG,0000100437
0000100438,1000,10,00,AG,0000100438
0000100438,1000,10,00,WE,0000100438
0000100438,1000,10,00,RE,0000100438
0000100438,1000,10,00,RG,0000100438
0000100439,1000,20,00,AG,0000100439
0000100439,1000,20,00,WE,0000100439
0000100439,1000,20,00,RE,0000100439
0000100439,1000,20,00,RG,0000100439
0000100440,1000,30,00,AG,0000100440
0000100440,1000,30,00,WE,0000100440
0000100440,1000,30,00,RE,0000100440
0000100440,1000,30,00,RG,0000100440
0000100441,1000,10,02,AG,0000100441
0000100441,1000,10,02,WE,0000100441
0000100441,1000,10,02,RE,0000100441
0000100441,1000,10,02,RG,0000100441
0000100442,1000,20,00,AG,0000100442
0000100442,1000,20,00,WE,0000100442
0000100442,1000,20,00,RE,0000100442
0000100442,1000,20,00,RG,0000100442
0000100443,2000,30,00,AG,0000100443
0000100443,2000,30,00,WE,0000100443
0000100443,2000,30,00,RE,0000100443
0000100443,2000,30,00,RG,0000100443
0000100444,2000,10,00,AG,0000100444
0000100444,2000,10,00,WE,0000100444
0000100444,2000,10,00,RE,0000100444
0000100444,2000,10,00,RG,0000100444
0000100444,2000,30,00,AG,0000100444
0000100444,2000,30,00,WE,0000100444
0000100444,2000,30,00,RE,0000100444
0000100444,2000,30,00,RG,0000100444
0000100445,1000,30,00,AG,0000100445
0000100445,1000,30,00,WE,0000100445
0000100445,1000,30,00,RE,0000100445
0000100445,1000,30,00,RG,0000100445
0000100446,1000,20,01,AG,0000100446
0000100446,1000,20,01,WE,0000100446
0000100446,1000,20,01,RE,0000100446
0000100446,1000,20,01,RG,0000100446
0000100446,3000,10,00,AG,0000100446
0000100446,3000,10,00,WE,0000100446
0000100446,3000,10,00,RE,0000100446
0000100446,3000,10,00,RG,0000100446
0000100447,1000,10,01,AG,0000100447
0000100447,1000,10,01,WE,0000100447
0000100447,1000,10,01,RE,0000100447
0000100447,1000,10,01,RG,0000100447
0000100447,2000,10,01,AG,0000100447
0000100447,2000,10,01,WE,0000100447
0000100447,2000,10,01,RE,0000100447
0000100447,2000,10,01,RG,0000100447
0000100448,1000,10,00,AG,0000100448
0000100448,1000,10,00,WE,0000100448
0000100448,1000,10,00,RE,0000100448
0000100448,1000,10,00,RG,0000100448
0000100448,1000,20,01,AG,0000100448
0000100448,1000,20,01,WE,0000100448
0000100448,1000,20,01,RE,0000100448
0000100448,1000,20,01,RG,0000100448
0000100448,1000,10,01,AG,0000100448
0000100448,1000,10,01,WE,0000100448
0000100448,1000,10,01,RE,0000100448
0000100448,1000,10,01,RG,0000100448
0000100449,1000,10,02,AG,0000100449
0000100449,1000,10,02,WE,0000100449
0000100449,1000,10,02,RE,0000100449
0000100449,1000,10,02,RG,0000100449
0000100449,1000,20,00,AG,0000100449
0000100449,1000,20,00,WE,0000100449
0000100449,1000,20,00,RE,0000100449
0000100449,1000,20,00,RG,0000100449
0000100449,1000,10,01,AG,0000100449
0000100449,1000,10,01,WE,0000100449
0000100449,1000,10,01,RE,0000100449
0000100449,1000,10,01,RG,0000100449
0000100450,2000,20,01,AG,0000100450
0000100450,2000,20,01,WE,0000100450
0000100450,2000,20,01,RE,0000100450
0000100450,2000,20,01,RG,0000100450
0000100451,1000,20,00,AG,0000100451
0000100451,1000,20,00,WE,0000100451
0000100451,1000,20,00,RE,0000100451
0000100451,1000,20,00,RG,0000100451
0000100452,2000,20,01,AG,0000100452
0000100452,2000,20,01,WE,0000100452
0000100452,2000,20,01,RE,0000100452
0000100452,2000,20,01,RG,0000100452
0000100453,2000,10,00,AG,0000100453
0000100453,2000,10,00,WE,0000100453
0000100453,2000,10,00,RE,0000100453
0000100453,2000,10,00,RG,0000100453
0000100454,1000,20,00,AG,0000100454
0000100454,1000,20,00,WE,0000100454
0000100454,1000,20,00,RE,0000100454
0000100454,1000,20,00,RG,0000100454
0000100455,1000,10,01,AG,0000100455
0000100455,1000,10,01,WE,0000100455
0000100455,1000,10,01,RE,0000100455
0000100455,1000,10,01,RG,0000100455
0000100456,1000,10,01,AG,0000100456
0000100456,1000,10,01,WE,0000100456
0000100456,1000,10,01,RE,0000100456
0000100456,1000,10,01,RG,0000100456
0000100456,2000,10,00,AG,0000100456
0000100456,2000,10,00,WE,0000100456
0000100456,2000,10,00,RE,0000100456
0000100456,2000,10,00,RG,0000100456
0000100457,1000,20,00,AG,0000100457
0000100457,1000,20,00,WE,0000100457
0000100457,1000,20,00,RE,0000100457
0000100457,1000,20,00,RG,0000100457
0000100458,2000,20,00,AG,0000100458
0000100458,2000,20,00,WE,0000100458
0000100458,2000,20,00,RE,0000100458
0000100458,2000,20,00,RG,0000100458
0000100458,1000,10,00,AG,0000100458
0000100458,1000,10,00,WE,0000100458
0000100458,1000,10,00,RE,0000100458
0000100458,1000,10,00,RG,0000100458
0000100458,1000,20,02,AG,0000100458
0000100458,1000,20,02,WE,0000100458
0000100458,1000,20,02,RE,0000100458
0000100458,1000,20,02,RG,0000100458
0000100459,1000,10,00,AG,0000100459
0000100459,1000,10,00,WE,0000100459
0000100459,1000,10,00,RE,0000100459
0000100459,1000,10,00,RG,0000100459
0000100459,1000,10,01,AG,0000100459
0000100459,1000,10,01,WE,0000100459
0000100459,1000,10,01,RE,0000100459
0000100459,1000,10,01,RG,0000100459
0000100460,2000,10,00,AG,0000100460
0000100460,2000,10,00,WE,0000100460
0000100460,2000,10,00,RE,0000100460
0000100460,2000,10,00,RG,0000100460
0000100461,1000,20,01,AG,0000100461
0000100461,1000,20,01,WE,0000100461
0000100461,1000,20,01,RE,0000100461
0000100461,1000,20,01,RG,0000100461
0000100462,3000,10,00,AG,0000100462
0000100462,3000,10,00,WE,0000100462
0000100462,3000,10,00,RE,0000100462
0000100462,3000,10,00,RG,0000100462
0000100462,1000,10,02,AG,0000100462
0000100462,1000,10,02,WE,0000100462
0000100462,1000,10,02,RE,0000100462
0000100462,1000,10,02,RG,0000100462
0000100463,3000,10,00,AG,0000100463
0000100463,3000,10,00,WE,0000100463
0000100463,3000,10,00,RE,0000100463
0000100463,3000,10,00,RG,0000100463
0000100464,1000,20,00,AG,0000100464
0000100464,1000,20,00,WE,0000100464
0000100464,1000,20,00,RE,0000100464
0000100464,1000,20,00,RG,0000100464
0000100464,2000,10,00,AG,0000100464
0000100464,2000,10,00,WE,0000100464
0000100464,2000,10,00,RE,0000100464
0000100464,2000,10,00,RG,0000100464
0000100464,1000,20,02,AG,0000100464
0000100464,1000,20,02,WE,0000100464
0000100464,1000,20,02,RE,0000100464
0000100464,1000,20,02,RG,0000100464
0000100465,1000,30,00,AG,0000100465
0000100465,1000,30,00,WE,0000100465
0000100465,1000,30,00,RE,0000100465
0000100465,1000,30,00,RG,0000100465
0000100466,1000,20,01,AG,0000100466
0000100466,1000,20,01,WE,0000100466
0000100466,1000,20,01,RE,0000100466
0000100466,1000,20,01,RG,0000100466
0000100466,1000,20,01,AG,0000100466
0000100466,1000,20,01,WE,0000100466
0000100466,1000,20,01,RE,0000100466
0000100466,1000,20,01,RG,0000100466
0000100467,2000,10,00,AG,0000100467
0000100467,2000,10,00,WE,0000100467
0000100467,2000,10,00,RE,0000100467
0000100467,2000,10,00,RG,0000100467
0000100467,2000,20,00,AG,0000100467
0000100467,2000,20,00,WE,0000100467
0000100467,2000,20,00,RE,0000100467
0000100467,2000,20,00,RG,0000100467
0000100468,1000,30,00,AG,0000100468
0000100468,1000,30,00,WE,0000100468
0000100468,1000,30,00,RE,0000100468
0000100468,1000,30,00,RG,0000100468
0000100468,2000,10,02,AG,0000100468
0000100468,2000,10,02,WE,0000100468
0000100468,2000,10,02,RE,0000100468
0000100468,2000,10,02,RG,0000100468
0000100468,1000,10,00,AG,0000100468
0000100468,1000,10,00,WE,0000100468
0000100468,1000,10,00,RE,0000100468
0000100468,1000,10,00,RG,0000100468
0000100469,1000,30,01,AG,0000100469
0000100469,1000,30,01,WE,0000100469
0000100469,1000,30,01,RE,0000100469
0000100469,1000,30,01,RG,0000100469
0000100470,2000,30,00,AG,0000100470
0000100470,2000,30,00,WE,0000100470
0000100470,2000,30,00,RE,0000100470
0000100470,2000,30,00,RG,0000100470
0000100471,2000,10,00,AG,0000100471
0000100471,2000,10,00,WE,0000100471
0000100471,2000,10,00,RE,0000100471
0000100471,2000,10,00,RG,0000100471
0000100472,2000,20,00,AG,0000100472
0000100472,2000,20,00,WE,0000100472
0000100472,2000,20,00,RE,0000100472
0000100472,2000,20,00,RG,0000100472
0000100473,2000,30,00,AG,0000100473
0000100473,2000,30,00,WE,0000100473
0000100473,2000,30,00,RE,0000100473
0000100473,2000,30,00,RG,0000100473
0000100473,1000,20,01,AG,0000100473
0000100473,1000,20,01,WE,0000100473
0000100473,1000,20,01,RE,0000100473
0000100473,1000,20,01,RG,0000100473
0000100474,3000,20,00,AG,0000100474
0000100474,3000,20,00,WE,0000100474
0000100474,3000,20,00,RE,0000100474
0000100474,3000,20,00,RG,0000100474
0000100475,1000,10,00,AG,0000100475
0000100475,1000,10,00,WE,0000100475
0000100475,1000,10,00,RE,0000100475
0000100475,1000,10,00,RG,0000100475
0000100475,1000,10,00,AG,0000100475
0000100475,1000,10,00,WE,0000100475
0000100475,1000,10,00,RE,0000100475
0000100475,1000,10,00,RG,0000100475
0000100476,2000,20,00,AG,0000100476
0000100476,2000,20,00,WE,0000100476
0000100476,2000,20,00,RE,0000100476
0000100476,2000,20,00,RG,0000100476
0000100477,1000,10,00,AG,0000100477
0000100477,1000,10,00,WE,0000100477
0000100477,1000,10,00,RE,0000100477
0000100477,1000,10,00,RG,0000100477
0000100477,1000,10,02,AG,0000100477
0000100477,1000,10,02,WE,0000100477
0000100477,1000,10,02,RE,0000100477
0000100477,1000,10,02,RG,0000100477
0000100477,3000,30,02,AG,0000100477
0000100477,3000,30,02,WE,0000100477
0000100477,3000,30,02,RE,0000100477
0000100477,3000,30,02,RG,0000100477
0000100478,1000,10,01,AG,0000100478
0000100478,1000,10,01,WE,0000100478
0000100478,1000,10,01,RE,0000100478
0000100478,1000,10,01,RG,0000100478
0000100479,2000,10,00,AG,0000100479
0000100479,2000,10,00,WE,0000100479
0000100479,2000,10,00,RE,0000100479
0000100479,2000,10,00,RG,0000100479
0000100480,2000,10,01,AG,0000100480
0000100480,2000,10,01,WE,0000100480
0000100480,2000,10,01,RE,0000100480
0000100480,2000,10,01,RG,0000100480
0000100481,2000,10,00,AG,0000100481
0000100481,2000,10,00,WE,0000100481
0000100481,2000,10,00,RE,0000100481
0000100481,2000,10,00,RG,0000100481
0000100481,2000,10,01,AG,0000100481
0000100481,2000,10,01,WE,0000100481
0000100481,2000,10,01,RE,0000100481
0000100481,2000,10,01,RG,0000100481
0000100482,2000,10,00,AG,0000100482
0000100482,2000,10,00,WE,0000100482
0000100482,2000,10,00,RE,0000100482
0000100482,2000,10,00,RG,0000100482
0000100483,1000,10,01,AG,0000100483
0000100483,1000,10,01,WE,0000100483
0000100483,1000,10,01,RE,0000100483
0000100483,1000,10,01,RG,0000100483
0000100483,2000,10,00,AG,0000100483
0000100483,2000,10,00,WE,0000100483
0000100483,2000,10,00,RE,0000100483
0000100483,2000,10,00,RG,0000100483
0000100484,2000,30,00,AG,0000100484
0000100484,2000,30,00,WE,0000100484
0000100484,2000,30,00,RE,0000100484
0000100484,2000,30,00,RG,0000100484
0000100485,2000,20,00,AG,0000100485
0000100485,2000,20,00,WE,0000100485
0000100485,2000,20,00,RE,0000100485
0000100485,2000,20,00,RG,0000100485
0000100486,3000,20,01,AG,0000100486
0000100486,3000,20,01,WE,0000100486
0000100486,3000,20,01,RE,0000100486
0000100486,3000,20,01,RG,0000100486
0000100486,1000,20,00,AG,0000100486
0000100486,1000,20,00,WE,0000100486
0000100486,1000,20,00,RE,0000100486
0000100486,1000,20,00,RG,0000100486
0000100487,2000,30,01,AG,0000100487
0000100487,2000,30,01,WE,0000100487
0000100487,2000,30,01,RE,0000100487
0000100487,2000,30,01,RG,0000100487
0000100488,1000,10,01,AG,0000100488
0000100488,1000,10,01,WE,0000100488
0000100488,1000,10,01,RE,0000100488
0000100488,1000,10,01,RG,0000100488
0000100489,2000,10,00,AG,0000100489
0000100489,2000,10,00,WE,0000100489
0000100489,2000,10,00,RE,0000100489
0000100489,2000,10,00,RG,0000100489
0000100489,3000,10,00,AG,0000100489
0000100489,3000,10,00,WE,0000100489
0000100489,3000,10,00,RE,0000100489
0000100489,3000,10,00,RG,0000100489
0000100489,1000,30,01,AG,0000100489
0000100489,1000,30,01,WE,0000100489
0000100489,1000,30,01,RE,0000100489
0000100489,1000,30,01,RG,0000100489
0000100490,1000,20,00,AG,0000100490
0000100490,1000,20,00,WE,0000100490
0000100490,1000,20,00,RE,0000100490
0000100490,1000,20,00,RG,0000100490
0000100490,1000,30,00,AG,0000100490
0000100490,1000,30,00,WE,0000100490
0000100490,1000,30,00,RE,0000100490
0000100490,1000,30,00,RG,0000100490
0000100491,2000,10,00,AG,0000100491
0000100491,2000,10,00,WE,0000100491
0000100491,2000,10,00,RE,0000100491
0000100491,2000,10,00,RG,0000100491
0000100492,1000,20,02,AG,0000100492
0000100492,1000,20,02,WE,0000100492
0000100492,1000,20,02,RE,0000100492
0000100492,1000,20,02,RG,0000100492
0000100492,1000,10,01,AG,0000100492
0000100492,1000,10,01,WE,0000100492
0000100492,1000,10,01,RE,0000100492
0000100492,1000,10,01,RG,0000100492
0000100493,1000,10,02,AG,0000100493
0000100493,1000,10,02,WE,0000100493
0000100493,1000,10,02,RE,0000100493
0000100493,1000,10,02,RG,0000100493
0000100493,1000,30,00,AG,0000100493
0000100493,1000,30,00,WE,0000100493
0000100493,1000,30,00,RE,0000100493
0000100493,1000,30,00,RG,0000100493
0000100493,3000,10,01,AG,0000100493
0000100493,3000,10,01,WE,0000100493
0000100493,3000,10,01,RE,0000100493
0000100493,3000,10,01,RG,0000100493
0000100494,1000,10,02,AG,0000100494
0000100494,1000,10,02,WE,0000100494
0000100494,1000,10,02,RE,0000100494
0000100494,1000,10,02,RG,0000100494
0000100495,2000,10,00,AG,0000100495
0000100495,2000,10,00,WE,0000100495
0000100495,2000,10,00,RE,0000100495
0000100495,2000,10,00,RG,0000100495
0000100496,1000,20,02,AG,0000100496
0000100496,1000,20,02,WE,0000100496
0000100496,1000,20,02,RE,0000100496
0000100496,1000,20,02,RG,0000100496
0000100497,2000,20,02,AG,0000100497
0000100497,2000,20,02,WE,0000100497
0000100497,2000,20,02,RE,0000100497
0000100497,2000,20,02,RG,0000100497
0000100497,2000,20,01,AG,0000100497
0000100497,2000,20,01,WE,0000100497
0000100497,2000,20,01,RE,0000100497
0000100497,2000,20,01,RG,0000100497
0000100498,1000,10,00,AG,0000100498
0000100498,1000,10,00,WE,0000100498
0000100498,1000,10,00,RE,0000100498
0000100498,1000,10,00,RG,0000100498
0000100499,1000,10,00,AG,0000100499
0000100499,1000,10,00,WE,0000100499
0000100499,1000,10,00,RE,0000100499
0000100499,1000,10,00,RG,0000100499
0000100500,1000,10,00,AG,0000100500
0000100500,1000,10,00,WE,0000100500
0000100500,1000,10,00,RE,0000100500
0000100500,1000,10,00,RG,0000100500
0000100501,1000,10,00,AG,0000100501
0000100501,1000,10,00,WE,0000100501
0000100501,1000,10,00,RE,0000100501
0000100501,1000,10,00,RG,0000100501
0000100501,1000,10,00,AG,0000100501
0000100501,1000,10,00,WE,0000100501
0000100501,1000,10,00,RE,0000100501
0000100501,1000,10,00,RG,0000100501
0000100502,1000,10,01,AG,0000100502
0000100502,1000,10,01,WE,0000100502
0000100502,1000,10,01,RE,0000100502
0000100502,1000,10,01,RG,0000100502
0000100503,1000,10,00,AG,0000100503
0000100503,1000,10,00,WE,0000100503
0000100503,1000,10,00,RE,0000100503
0000100503,1000,10,00,RG,0000100503
0000100504,3000,10,01,AG,0000100504
0000100504,3000,10,01,WE,0000100504
0000100504,3000,10,01,RE,0000100504
0000100504,3000,10,01,RG,0000100504
0000100505,2000,10,02,AG,0000100505
0000100505,2000,10,02,WE,0000100505
0000100505,2000,10,02,RE,0000100505
0000100505,2000,10,02,RG,0000100505
0000100506,2000,10,00,AG,0000100506
0000100506,2000,10,00,WE,0000100506
0000100506,2000,10,00,RE,0000100506
0000100506,2000,10,00,RG,0000100506
0000100507,2000,10,00,AG,0000100507
0000100507,2000,10,00,WE,0000100507
0000100507,2000,10,00,RE,0000100507
0000100507,2000,10,00,RG,0000100507
0000100507,1000,20,01,AG,0000100507
0000100507,1000,20,01,WE,0000100507
0000100507,1000,20,01,RE,0000100507
0000100507,1000,20,01,RG,0000100507
0000100508,2000,20,01,AG,0000100508
