VBELN,POSNR,MATNR,LFIMG,VRKME,LGMNG,MEINS,WERKS,LGORT,VGBEL,VGPOS,ERDAT
8000001260,000030,000000000000000888,124.172,EA,124.172,EA,3000,0001,0001014061,000070,20251005
8000001260,000040,000000000000000894,7.978,EA,7.978,EA,2000,0001,0001005633,000020,20251005
8000001260,000050,000000000000000102,82.207,L,82.207,L,3000,0001,0001003415,000030,20251005
8000001261,000010,000000000000000265,54.202,L,54.202,L,1000,0001,0001007857,000020,20251013
8000001261,000020,000000000000000109,33.64,EA,33.64,EA,2000,0001,0001004118,000090,20251013
8000001261,000030,000000000000001701,21.714,KG,21.714,KG,3000,0001,0001009085,000030,20251013
8000001261,000040,000000000000001317,4.718,L,4.718,L,3000,0001,0001003851,000020,20251013
8000001261,000050,000000000000001071,63.176,EA,63.176,EA,1000,0001,0001004036,000070,20251013
8000001262,000010,000000000000001906,157.064,EA,157.064,EA,1000,0001,0001009121,000010,20251006
8000001262,000020,000000000000001120,4.153,L,4.153,L,2000,0001,0001012408,000010,20251006
8000001262,000030,000000000000001976,18.791,KG,18.791,KG,2000,0001,0001014290,000050,20251006
8000001262,000040,000000000000000102,39.543,L,39.543,L,1000,0001,0001003370,000010,20251006
8000001262,000050,000000000000001645,8.183,KG,8.183,KG,3000,0001,0001011244,000020,20251006
8000001263,000010,000000000000001297,10.792,L,10.792,L,2000,0001,0001000184,000010,20251005
8000001263,000020,000000000000001381,23.056,KG,23.056,KG,2000,0001,0001001040,000020,20251005
8000001263,000030,000000000000000609,150.735,EA,150.735,EA,1000,0001,0001010005,000020,20251005
8000001263,000040,000000000000000064,9.739,EA,9.739,EA,2000,0001,0001006877,000060,20251005
8000001263,000050,000000000000001255,12.057,EA,12.057,EA,3000,0001,0001003985,000050,20251005
8000001264,000010,000000000000000769,39.471,KG,39.471,KG,3000,0001,0001010660,000010,20251015
8000001264,000020,000000000000001612,129.427,L,129.427,L,1000,0001,0001000866,000040,20251015
8000001264,000030,000000000000000370,2.035,EA,2.035,EA,1000,0001,0001001276,000070,20251015
8000001264,000040,000000000000000194,6.63,KG,6.63,KG,3000,0001,0001013636,000030,20251015
8000001264,000050,000000000000000913,1.969,EA,1.969,EA,3000,0001,0001004024,000050,20251015
8000001265,000010,000000000000001629,4.611,KG,4.611,KG,2000,0001,0001004881,000030,20251030
8000001265,000020,000000000000001108,14.749,KG,14.749,KG,2000,0001,0001009693,000050,20251030
8000001265,000030,000000000000000178,4.817,EA,4.817,EA,3000,0001,0001006551,000030,20251030
8000001265,000040,000000000000001600,31.3,EA,31.3,EA,3000,0001,0001009610,000010,20251030
8000001265,000050,000000000000000333,4.991,EA,4.991,EA,1000,0001,0001013355,000020,20251030
8000001266,000010,000000000000000106,65.318,EA,65.318,EA,3000,0001,0001000695,000080,20251031
8000001266,000020,000000000000001275,9.903,KG,9.903,KG,2000,0001,0001001084,000040,20251031
8000001266,000030,000000000000000906,24.537,EA,24.537,EA,1000,0001,0001009837,000050,20251031
8000001266,000040,000000000000001064,42.846,EA,42.846,EA,2000,0001,0001006363,000020,20251031
8000001266,000050,000000000000000927,184.559,KG,184.559,KG,1000,0001,0001010779,000020,20251031
8000001267,000010,000000000000000428,83.898,EA,83.898,EA,3000,0001,0001007471,000020,20251010
8000001267,000020,000000000000001377,55.802,EA,55.802,EA,2000,0001,0001011030,000010,20251010
8000001267,000030,000000000000001784,39.447,EA,39.447,EA,1000,0001,0001008628,000010,20251010
8000001267,000040,000000000000001587,20.259,L,20.259,L,3000,0001,0001007389,000070,20251010
8000001267,000050,000000000000001260,13.765,KG,13.765,KG,1000,0001,0001001744,000030,20251010
8000001268,000010,000000000000001241,6.733,EA,6.733,EA,1000,0001,0001006002,000050,20251005
8000001268,000020,000000000000000807,21.49,EA,21.49,EA,2000,0001,0001004953,000020,20251005
8000001268,000030,000000000000001962,1.55,EA,1.55,EA,3000,0001,0001002593,000060,20251005
8000001268,000040,000000000000001091,23.459,KG,23.459,KG,3000,0001,0001002158,000060,20251005
8000001268,000050,000000000000000445,38.309,EA,38.309,EA,3000,0001,0001006622,000020,20251005
8000001269,000010,000000000000000522,29.835,KG,29.835,KG,2000,0001,0001000615,000060,20251023
8000001269,000020,000000000000001654,88.185,EA,88.185,EA,3000,0001,0001014185,000070,20251023
8000001269,000030,000000000000001316,7.162,EA,7.162,EA,2000,0001,0001009578,000010,20251023
8000001269,000040,000000000000000132,37.485,KG,37.485,KG,3000,0001,0001012780,000050,20251023
8000001269,000050,000000000000001795,5.945,KG,5.945,KG,3000,0001,0001012571,000050,20251023
8000001270,000010,000000000000001194,12.539,EA,12.539,EA,1000,0001,0001001908,000040,20251016
8000001270,000020,000000000000001193,324.385,L,324.385,L,2000,0001,0001000921,000060,20251016
8000001270,000030,000000000000001618,13.288,KG,13.288,KG,3000,0001,0001003505,000050,20251016
8000001270,000040,000000000000001737,18.245,KG,18.245,KG,3000,0001,0001010817,000020,20251016
8000001270,000050,000000000000001008,84.163,EA,84.163,EA,3000,0001,0001009337,000050,20251016
8000001271,000010,000000000000001984,2.711,EA,2.711,EA,2000,0001,0001006567,000040,20251008
8000001271,000020,000000000000000703,1.123,EA,1.123,EA,2000,0001,0001000028,000030,20251008
8000001271,000030,000000000000001696,27.913,EA,27.913,EA,2000,0001,0001005850,000010,20251008
8000001271,000040,000000000000000187,33.204,EA,33.204,EA,2000,0001,0001001334,000060,20251008
8000001271,000050,000000000000001835,8.429,EA,8.429,EA,1000,0001,0001004279,000050,20251008
8000001272,000010,000000000000000360,4.556,KG,4.556,KG,3000,0001,0001003409,000010,20251021
8000001272,000020,000000000000001419,53.32,EA,53.32,EA,3000,0001,0001001577,000070,20251021
8000001272,000030,000000000000000386,2.924,EA,2.924,EA,1000,0001,0001005040,000060,20251021
8000001272,000040,000000000000001199,28.253,KG,28.253,KG,3000,0001,0001005276,000020,20251021
8000001272,000050,000000000000001711,7.658,KG,7.658,KG,3000,0001,0001000563,000130,20251021
8000001273,000010,000000000000000192,73.697,EA,73.697,EA,1000,0001,0001000254,000040,20251008
8000001273,000020,000000000000001130,4.148,EA,4.148,EA,2000,0001,0001014296,000010,20251008
8000001273,000030,000000000000001152,54.336,L,54.336,L,1000,0001,0001002534,000010,20251008
8000001273,000040,000000000000001970,2.629,L,2.629,L,1000,0001,0001008050,000030,20251008
8000001273,000050,000000000000001220,44.7,EA,44.7,EA,1000,0001,0001004945,000070,20251008
8000001274,000010,000000000000000477,170.89,L,170.89,L,1000,0001,0001002951,000020,20251025
8000001274,000020,000000000000001525,24.758,EA,24.758,EA,3000,0001,0001006482,000030,20251025
8000001274,000030,000000000000000529,2.835,EA,2.835,EA,2000,0001,0001009587,000010,20251025
8000001274,000040,000000000000001172,4.972,EA,4.972,EA,2000,0001,0001010568,000030,20251025
8000001274,000050,000000000000001566,52.512,KG,52.512,KG,3000,0001,0001006804,000050,20251025
8000001275,000010,000000000000001065,19.81,L,19.81,L,1000,0001,0001003366,000050,20251023
8000001275,000020,000000000000000016,172.774,EA,172.774,EA,2000,0001,0001008665,000010,20251023
8000001275,000030,000000000000001406,39.384,EA,39.384,EA,1000,0001,0001001912,000010,20251023
8000001275,000040,000000000000000670,74.15,EA,74.15,EA,3000,0001,0001007495,000040,20251023
8000001275,000050,000000000000001713,16.224,EA,16.224,EA,2000,0001,0001010071,000010,20251023
8000001276,000010,000000000000001681,42.435,EA,42.435,EA,3000,0001,0001004626,000030,20251007
8000001276,000020,000000000000001709,5.043,EA,5.043,EA,2000,0001,0001006476,000060,20251007
8000001276,000030,000000000000000002,84.181,EA,84.181,EA,2000,0001,0001004001,000010,20251007
8000001276,000040,000000000000001142,35.462,KG,35.462,KG,1000,0001,0001007831,000050,20251007
8000001276,000050,000000000000000032,13.418,EA,13.418,EA,3000,0001,0001005468,000030,20251007
8000001277,000010,000000000000001924,28.114,EA,28.114,EA,3000,0001,0001002026,000020,20251007
8000001277,000020,000000000000001945,54.647,KG,54.647,KG,2000,0001,0001003371,000050,20251007
8000001277,000030,000000000000000111,1.228,EA,1.228,EA,3000,0001,0001005866,000020,20251007
8000001277,000040,000000000000000741,8.045,KG,8.045,KG,1000,0001,0001011975,000050,20251007
8000001277,000050,000000000000000150,37.862,EA,37.862,EA,1000,0001,0001005489,000030,20251007
8000001278,000010,000000000000001095,6.605,L,6.605,L,2000,0001,0001010684,000010,20251003
8000001278,000020,000000000000000793,4.357,EA,4.357,EA,2000,0001,0001005885,000010,20251003
8000001278,000030,000000000000001379,6.797,EA,6.797,EA,3000,0001,0001001452,000030,20251003
8000001278,000040,000000000000001802,32.838,EA,32.838,EA,2000,0001,0001004871,000020,20251003
8000001278,000050,000000000000001674,77.304,EA,77.304,EA,3000,0001,0001001856,000070,20251003
8000001279,000010,000000000000001678,9.64,L,9.64,L,1000,0001,0001004588,000020,20251001
8000001279,000020,000000000000000870,40.17,L,40.17,L,1000,0001,0001007376,000010,20251001
8000001279,000030,000000000000000661,52.328,EA,52.328,EA,1000,0001,0001007987,000010,20251001
8000001279,000040,000000000000000490,4.499,EA,4.499,EA,3000,0001,0001011991,000010,20251001
8000001279,000050,000000000000000025,144.84,EA,144.84,EA,1000,0001,0001010587,000020,20251001
8000001280,000010,000000000000000111,9.61,EA,9.61,EA,3000,0001,0001001698,000100,20250929
8000001280,000020,000000000000000798,25.792,EA,25.792,EA,2000,0001,0001001304,000020,20250929
8000001280,000030,000000000000000074,9.536,KG,9.536,KG,1000,0001,0001000876,000090,20250929
8000001280,000040,000000000000001258,22.827,EA,22.827,EA,2000,0001,0001012926,000060,20250929
8000001280,000050,000000000000000143,133.637,EA,133.637,EA,3000,0001,0001002158,000010,20250929
8000001281,000010,000000000000000074,72.715,KG,72.715,KG,2000,0001,0001002347,000030,20251025
8000001281,000020,000000000000000961,5.596,EA,5.596,EA,3000,0001,0001011618,000010,20251025
8000001281,000030,000000000000001436,6.428,L,6.428,L,1000,0001,0001012023,000020,20251025
8000001281,000040,000000000000001712,102.231,L,102.231,L,2000,0001,0001012805,000080,20251025
8000001281,000050,000000000000000106,9.5,EA,9.5,EA,1000,0001,0001007554,000050,20251025
8000001282,000010,000000000000001805,7.881,EA,7.881,EA,1000,0001,0001011601,000050,20250926
8000001282,000020,000000000000001423,32.234,L,32.234,L,3000,0001,0001001206,000030,20250926
8000001282,000030,000000000000001761,5.58,EA,5.58,EA,2000,0001,0001007180,000010,20250926
8000001282,000040,000000000000001723,67.099,EA,67.099,EA,1000,0001,0001011791,000010,20250926
8000001282,000050,000000000000000680,9.684,KG,9.684,KG,2000,0001,0001009705,000020,20250926
8000001283,000010,000000000000000250,7.184,L,7.184,L,2000,0001,0001008105,000080,20251005
8000001283,000020,000000000000001916,59.477,KG,59.477,KG,1000,0001,0001009920,000030,20251005
8000001283,000030,000000000000001215,6.612,EA,6.612,EA,1000,0001,0001008252,000010,20251005
8000001283,000040,000000000000001683,9.811,EA,9.811,EA,2000,0001,0001009422,000030,20251005
8000001283,000050,000000000000000303,17.34,L,17.34,L,3000,0001,0001000157,000010,20251005
8000001284,000010,000000000000001828,5.088,L,5.088,L,2000,0001,0001010213,000050,20251027
8000001284,000020,000000000000001188,28.816,L,28.816,L,2000,0001,0001010749,000060,20251027
8000001284,000030,000000000000001300,54.597,EA,54.597,EA,3000,0001,0001006296,000010,20251027
8000001284,000040,000000000000000870,19.309,L,19.309,L,1000,0001,0001002618,000080,20251027
8000001284,000050,000000000000001119,6.612,EA,6.612,EA,3000,0001,0001006892,000040,20251027
8000001285,000010,000000000000000775,15.253,L,15.253,L,2000,0001,0001006268,000070,20251017
8000001285,000020,000000000000000793,13.426,EA,13.426,EA,1000,0001,0001007089,000030,20251017
8000001285,000030,000000000000001738,4.019,EA,4.019,EA,3000,0001,0001006145,000010,20251017
8000001285,000040,000000000000001497,187.822,EA,187.822,EA,3000,0001,0001007665,000050,20251017
8000001285,000050,000000000000000957,82.422,EA,82.422,EA,3000,0001,0001006140,000090,20251017
8000001286,000010,000000000000001940,26.367,EA,26.367,EA,3000,0001,0001011670,000100,20251025
8000001286,000020,000000000000001733,39.655,EA,39.655,EA,1000,0001,0001006238,000040,20251025
8000001286,000030,000000000000000582,8.397,EA,8.397,EA,3000,0001,0001012865,000010,20251025
8000001286,000040,000000000000000009,16.478,EA,16.478,EA,3000,0001,0001002231,000020,20251025
8000001286,000050,000000000000000802,27.521,EA,27.521,EA,3000,0001,0001010878,000030,20251025
8000001287,000010,000000000000001853,102.465,EA,102.465,EA,1000,0001,0001008203,000060,20251014
8000001287,000020,000000000000000380,74.966,EA,74.966,EA,2000,0001,0001001013,000040,20251014
8000001287,000030,000000000000001752,20.96,EA,20.96,EA,2000,0001,0001000249,000040,20251014
8000001287,000040,000000000000001378,7.738,KG,7.738,KG,1000,0001,0001001390,000030,20251014
8000001287,000050,000000000000000730,23.373,EA,23.373,EA,2000,0001,0001013235,000020,20251014
8000001288,000010,000000000000001164,29.342,EA,29.342,EA,1000,0001,0001010455,000030,20251005
8000001288,000020,000000000000001165,99.499,EA,99.499,EA,1000,0001,0001003646,000040,20251005
8000001288,000030,000000000000000003,12.87,KG,12.87,KG,2000,0001,0001008709,000010,20251005
8000001288,000040,000000000000001872,112.12,EA,112.12,EA,2000,0001,0001008105,000040,20251005
8000001288,000050,000000000000000427,4.472,EA,4.472,EA,1000,0001,0001002932,000070,20251005
8000001289,000010,000000000000001582,46.736,KG,46.736,KG,3000,0001,0001009508,000040,20251020
8000001289,000020,000000000000000159,8.388,EA,8.388,EA,1000,0001,0001007066,000050,20251020
8000001289,000030,000000000000000423,28.79,L,28.79,L,3000,0001,0001002306,000030,20251020
8000001289,000040,000000000000000930,20.955,EA,20.955,EA,2000,0001,0001002518,000030,20251020
8000001289,000050,000000000000000911,5.649,EA,5.649,EA,1000,0001,0001007963,000010,20251020
8000001290,000010,000000000000001382,14.833,L,14.833,L,1000,0001,0001009461,000040,20251003
8000001290,000020,000000000000001352,62.787,EA,62.787,EA,1000,0001,0001008181,000030,20251003
8000001290,000030,000000000000000527,7.497,EA,7.497,EA,1000,0001,0001011990,000010,20251003
8000001290,000040,000000000000000969,7.093,EA,7.093,EA,1000,0001,0001009114,000030,20251003
8000001290,000050,000000000000001069,21.62,EA,21.62,EA,3000,0001,0001008232,000010,20251003
8000001291,000010,000000000000000126,25.215,EA,25.215,EA,2000,0001,0001013059,000040,20251020
8000001291,000020,000000000000000656,9.93,KG,9.93,KG,3000,0001,0001000239,000070,20251020
8000001291,000030,000000000000001707,117.377,EA,117.377,EA,3000,0001,0001013472,000030,20251020
8000001291,000040,000000000000000008,17.368,EA,17.368,EA,1000,0001,0001011995,000030,20251020
8000001291,000050,000000000000000952,20.426,EA,20.426,EA,2000,0001,0001003536,000030,20251020
8000001292,000010,000000000000001079,157.134,EA,157.134,EA,1000,0001,0001000446,000010,20251011
8000001292,000020,000000000000001716,103.378,KG,103.378,KG,1000,0001,0001009471,000010,20251011
8000001292,000030,000000000000001258,13.843,EA,13.843,EA,2000,0001,0001010460,000010,20251011
8000001292,000040,000000000000000552,49.473,EA,49.473,EA,2000,0001,0001008791,000030,20251011
8000001292,000050,000000000000000651,19.184,EA,19.184,EA,3000,0001,0001004406,000030,20251011
8000001293,000010,000000000000001487,1.851,EA,1.851,EA,1000,0001,0001011249,000040,20251004
8000001293,000020,000000000000000832,67.524,KG,67.524,KG,3000,0001,0001007144,000010,20251004
8000001293,000030,000000000000001665,25.19,EA,25.19,EA,1000,0001,0001011299,000070,20251004
8000001293,000040,000000000000000773,2.729,KG,2.729,KG,3000,0001,0001007078,000030,20251004
8000001293,000050,000000000000000413,4.773,EA,4.773,EA,1000,0001,0001014139,000010,20251004
8000001294,000010,000000000000001469,197.677,EA,197.677,EA,3000,0001,0001014111,000020,20251022
8000001294,000020,000000000000000432,65.43,EA,65.43,EA,3000,0001,0001010195,000010,20251022
8000001294,000030,000000000000000372,15.313,EA,15.313,EA,1000,0001,0001007853,000020,20251022
8000001294,000040,000000000000000281,4.428,EA,4.428,EA,3000,0001,0001000124,000030,20251022
8000001294,000050,000000000000001793,81.604,EA,81.604,EA,2000,0001,0001002462,000050,20251022
8000001295,000010,000000000000001923,48.417,KG,48.417,KG,1000,0001,0001008688,000030,20251025
8000001295,000020,000000000000001487,14.203,EA,14.203,EA,1000,0001,0001011976,000030,20251025
8000001295,000030,000000000000001862,51.893,L,51.893,L,3000,0001,0001012334,000070,20251025
8000001295,000040,000000000000000936,103.494,EA,103.494,EA,1000,0001,0001006319,000050,20251025
8000001295,000050,000000000000001081,54.724,EA,54.724,EA,1000,0001,0001000114,000060,20251025
8000001296,000010,000000000000000223,17.986,KG,17.986,KG,3000,0001,0001010033,000080,20251027
8000001296,000020,000000000000001299,3.206,EA,3.206,EA,1000,0001,0001013372,000020,20251027
8000001296,000030,000000000000001989,20.387,EA,20.387,EA,3000,0001,0001008488,000030,20251027
8000001296,000040,000000000000000640,5.877,EA,5.877,EA,3000,0001,0001012335,000030,20251027
8000001296,000050,000000000000001272,23.138,EA,23.138,EA,2000,0001,0001003758,000040,20251027
8000001297,000010,000000000000000541,75.573,EA,75.573,EA,2000,0001,0001000854,000030,20251008
8000001297,000020,000000000000000701,2.312,L,2.312,L,1000,0001,0001010288,000020,20251008
8000001297,000030,000000000000001046,25.142,EA,25.142,EA,2000,0001,0001009980,000030,20251008
8000001297,000040,000000000000001258,9.905,EA,9.905,EA,1000,0001,0001008858,000020,20251008
