VBELN,ERNAM,ERDAT,ERZET,WADAT_IST,WADAT,LFART,VKORG,VSTEL,KUNNR,INCO1,LIFSK,KODAT
8000002919,WHSUSER,20251007,095200,20251007,20251008,LF,1000,10001,0000103688,EXW,,20251007
8000002920,WHSUSER,20251001,111000,20251001,20251002,LF,2000,20001,0000104944,EXW,,20251001
8000002921,WHSUSER,20251016,150400,20251016,20251017,LF,1000,10001,0000100340,EXW,,20251016
8000002922,WHSUSER,20251001,084500,20251001,20251002,LF,2000,20001,0000100610,EXW,,20251001
8000002923,WHSUSER,20251024,153300,20251024,20251025,LF,1000,10001,0000103727,EXW,,20251024
8000002924,WHSUSER,20251027,175600,20251027,20251028,LF,2000,20001,0000102363,EXW,,20251027
8000002925,WHSUSER,20251012,164200,20251012,20251013,LF,1000,10001,0000102251,EXW,,20251012
8000002926,WHSUSER,20251001,134200,20251001,20251002,LF,1000,10001,0000100955,EXW,,20251001
8000002927,WHSUSER,20251017,105600,20251017,20251018,LF,1000,10001,0000102274,EXW,,20251017
8000002928,WHSUSER,20251011,090500,20251011,20251012,LF,1000,10001,0000102395,EXW,,20251011
8000002929,WHSUSER,20251028,174200,20251028,20251029,LF,3000,30001,0000104689,EXW,,20251028
8000002930,WHSUSER,20251004,124900,20251004,20251005,LF,1000,10001,0000104239,EXW,,20251004
8000002931,WHSUSER,20251001,161100,20251001,20251002,LF,1000,10001,0000104779,EXW,,20251001
8000002932,WHSUSER,20251011,122300,20251011,20251012,LF,1000,10001,0000100239,EXW,,20251011
8000002933,WHSUSER,20251007,152000,20251007,20251008,LF,1000,10001,0000100820,EXW,,20251007
8000002934,WHSUSER,20251027,130400,20251027,20251028,LF,1000,10001,0000104900,EXW,,20251027
8000002935,WHSUSER,20251018,161300,20251018,20251019,LF,1000,10001,0000104564,EXW,,20251018
8000002936,WHSUSER,20251022,123000,20251022,20251023,LF,1000,10001,0000102790,EXW,,20251022
8000002937,WHSUSER,20251008,125800,20251008,20251009,LF,1000,10001,0000103923,EXW,,20251008
8000002938,WHSUSER,20251002,145900,20251002,20251003,LF,1000,10001,0000102365,EXW,,20251002
8000002939,WHSUSER,20251016,122000,20251016,20251017,LF,3000,30001,0000101014,EXW,,20251016
8000002940,WHSUSER,20251005,141900,20251005,20251006,LF,1000,10001,0000103361,EXW,,20251005
8000002941,WHSUSER,20251005,130400,20251005,20251006,LF,1000,10001,0000104344,EXW,,20251005
8000002942,WHSUSER,20251026,103700,20251026,20251027,LF,1000,10001,0000100083,EXW,,20251026
8000002943,WHSUSER,20251004,121200,20251004,20251005,LF,2000,20001,0000102829,EXW,,20251004
8000002944,WHSUSER,20251020,151100,20251020,20251021,LF,2000,20001,0000100140,EXW,,20251020
8000002945,WHSUSER,20251004,092600,20251004,20251005,LF,2000,20001,0000103518,EXW,,20251004
8000002946,WHSUSER,20251017,162000,20251017,20251018,LF,2000,20001,0000102207,EXW,,20251017
8000002947,WHSUSER,20251002,171100,20251002,20251003,LF,2000,20001,0000102306,EXW,,20251002
8000002948,WHSUSER,20251028,155900,20251028,20251029,LF,1000,10001,0000102688,EXW,,20251028
8000002949,WHSUSER,20251014,173300,20251014,20251015,LF,1000,10001,0000100673,EXW,,20251014
8000002950,WHSUSER,20251021,105200,20251021,20251022,LF,2000,20001,0000104604,EXW,,20251021
8000002951,WHSUSER,20251007,080300,20251007,20251008,LF,2000,20001,0000103048,EXW,,20251007
8000002952,WHSUSER,20251018,102000,20251018,20251019,LF,2000,20001,0000102905,EXW,,20251018
8000002953,WHSUSER,20251003,093300,20251003,20251004,LF,1000,10001,0000102507,EXW,,20251003
8000002954,WHSUSER,20251005,133300,20251005,20251006,LF,2000,20001,0000101726,EXW,,20251005
8000002955,WHSUSER,20251003,163800,20251003,20251004,LF,1000,10001,0000104931,EXW,,20251003
8000002956,WHSUSER,20251005,143700,20251005,20251006,LF,1000,10001,0000104101,EXW,,20251005
8000002957,WHSUSER,20250928,163600,20250928,20250929,LF,3000,30001,0000100934,EXW,,20250928
8000002958,WHSUSER,20251025,113500,20251025,20251026,LF,1000,10001,0000103581,EXW,,20251025
8000002959,WHSUSER,20251004,140800,20251004,20251005,LF,1000,10001,0000100291,EXW,,20251004
8000002960,WHSUSER,20251027,125600,20251027,20251028,LF,2000,20001,0000104357,EXW,,20251027
8000002961,WHSUSER,20251029,104600,20251029,20251030,LF,1000,10001,0000100987,EXW,,20251029
8000002962,WHSUSER,20251026,154800,20251026,20251027,LF,1000,10001,0000102568,EXW,,20251026
8000002963,WHSUSER,20251014,093300,20251014,20251015,LF,1000,10001,0000100037,EXW,,20251014
8000002964,WHSUSER,20251015,110500,20251015,20251016,LF,2000,20001,0000100449,EXW,,20251015
8000002965,WHSUSER,20251017,112200,20251017,20251018,LF,1000,10001,0000104468,EXW,,20251017
8000002966,WHSUSER,20251003,151100,20251003,20251004,LF,2000,20001,0000103485,EXW,,20251003
8000002967,WHSUSER,20251018,100500,20251018,20251019,LF,1000,10001,0000102661,EXW,,20251018
8000002968,WHSUSER,20251006,092200,20251006,20251007,LF,1000,10001,0000100862,EXW,,20251006
8000002969,WHSUSER,20251003,104200,20251003,20251004,LF,3000,30001,0000100616,EXW,,20251003
8000002970,WHSUSER,20251010,144400,20251010,20251011,LF,1000,10001,0000104340,EXW,,20251010
8000002971,WHSUSER,20251024,113800,20251024,20251025,LF,1000,10001,0000102925,EXW,,20251024
8000002972,WHSUSER,20251015,113800,20251015,20251016,LF,2000,20001,0000103301,EXW,,20251015
8000002973,WHSUSER,20251004,152200,20251004,20251005,LF,2000,20001,0000102009,EXW,,20251004
8000002974,WHSUSER,20251009,102200,20251009,20251010,LF,1000,10001,0000104393,EXW,,20251009
8000002975,WHSUSER,20251003,102700,20251003,20251004,LF,1000,10001,0000104339,EXW,,20251003
8000002976,WHSUSER,20251020,101300,20251020,20251021,LF,1000,10001,0000100270,EXW,,20251020
8000002977,WHSUSER,20251024,111200,20251024,20251025,LF,2000,20001,0000102294,EXW,,20251024
8000002978,WHSUSER,20251019,161200,20251019,20251020,LF,1000,10001,0000103617,EXW,,20251019
8000002979,WHSUSER,20251012,084200,20251012,20251013,LF,1000,10001,0000103563,EXW,,20251012
8000002980,WHSUSER,20251001,134200,20251001,20251002,LF,3000,30001,0000100639,EXW,,20251001
8000002981,WHSUSER,20251023,165600,20251023,20251024,LF,2000,20001,0000100580,EXW,,20251023
8000002982,WHSUSER,20251001,102200,20251001,20251002,LF,1000,10001,0000101237,EXW,,20251001
8000002983,WHSUSER,20250929,122300,20250929,20250930,LF,3000,30001,0000102583,EXW,,20250929
8000002984,WHSUSER,20251023,105500,20251023,20251024,LF,1000,10001,0000100712,EXW,,20251023
8000002985,WHSUSER,20251010,121800,20251010,20251011,LF,1000,10001,0000103794,EXW,,20251010
8000002986,WHSUSER,20251014,132300,20251014,20251015,LF,1000,10001,0000104464,EXW,,20251014
8000002987,WHSUSER,20251002,150900,20251002,20251003,LF,2000,20001,0000104145,EXW,,20251002
8000002988,WHSUSER,20251017,121400,20251017,20251018,LF,1000,10001,0000101442,EXW,,20251017
8000002989,WHSUSER,20251016,091000,20251016,20251017,LF,1000,10001,0000101463,EXW,,20251016
8000002990,WHSUSER,20251010,094000,20251010,20251011,LF,1000,10001,0000104533,EXW,,20251010
8000002991,WHSUSER,20250929,143600,20250929,20250930,LF,1000,10001,0000104662,EXW,,20250929
8000002992,WHSUSER,20251020,105500,20251020,20251021,LF,1000,10001,0000104099,EXW,,20251020
8000002993,WHSUSER,20250930,143000,20250930,20251001,LF,1000,10001,0000104276,EXW,,20250930
8000002994,WHSUSER,20251003,144400,20251003,20251004,LF,1000,10001,0000101873,EXW,,20251003
8000002995,WHSUSER,20251017,163400,20251017,20251018,LF,1000,10001,0000104249,EXW,,20251017
8000002996,WHSUSER,20251016,170900,20251016,20251017,LF,1000,10001,0000103360,EXW,,20251016
8000002997,WHSUSER,20251009,161300,20251009,20251010,LF,2000,20001,0000102287,EXW,,20251009
8000002998,WHSUSER,20251013,175100,20251013,20251014,LF,3000,30001,0000100416,EXW,,20251013
8000002999,WHSUSER,20251009,150100,20251009,20251010,LF,2000,20001,0000104907,EXW,,20251009
8000003000,WHSUSER,20251023,121800,20251023,20251024,LF,1000,10001,0000100914,EXW,,20251023
8000003001,WHSUSER,20251023,105400,20251023,20251024,LF,1000,10001,0000101223,EXW,,20251023
8000003002,WHSUSER,20251022,103400,20251022,20251023,LF,2000,20001,0000103863,EXW,,20251022
8000003003,WHSUSER,20251016,091000,20251016,20251017,LF,3000,30001,0000104153,EXW,,20251016
8000003004,WHSUSER,20251014,105800,20251014,20251015,LF,3000,30001,0000103596,EXW,,20251014
8000003005,WHSUSER,20251024,111100,20251024,20251025,LF,1000,10001,0000104786,EXW,,20251024
8000003006,WHSUSER,20251010,092600,20251010,20251011,LF,1000,10001,0000102182,EXW,,20251010
8000003007,WHSUSER,20251023,155500,20251023,20251024,LF,3000,30001,0000102325,EXW,,20251023
8000003008,WHSUSER,20251022,085600,20251022,20251023,LF,2000,20001,0000101276,EXW,,20251022
8000003009,WHSUSER,20251013,091300,20251013,20251014,LF,2000,20001,0000103909,EXW,,20251013
8000003010,WHSUSER,20251023,143600,20251023,20251024,LF,2000,20001,0000104777,EXW,,20251023
8000003011,WHSUSER,20251017,153000,20251017,20251018,LF,1000,10001,0000100360,EXW,,20251017
8000003012,WHSUSER,20251019,165400,20251019,20251020,LF,1000,10001,0000101391,EXW,,20251019
8000003013,WHSUSER,20251013,131100,20251013,20251014,LF,3000,30001,0000101290,EXW,,20251013
8000003014,WHSUSER,20251014,154900,20251014,20251015,LF,1000,10001,0000102671,EXW,,20251014
8000003015,WHSUSER,20251004,095000,20251004,20251005,LF,1000,10001,0000102097,EXW,,20251004
8000003016,WHSUSER,20251030,105500,20251030,20251031,LF,1000,10001,0000103229,EXW,,20251030
8000003017,WHSUSER,20251024,140900,20251024,20251025,LF,1000,10001,0000100096,EXW,,20251024
8000003018,WHSUSER,20251012,174100,20251012,20251013,LF,1000,10001,0000104060,EXW,,20251012
8000003019,WHSUSER,20251021,153500,20251021,20251022,LF,2000,20001,0000102138,EXW,,20251021
8000003020,WHSUSER,20251012,082100,20251012,20251013,LF,1000,10001,0000102061,EXW,,20251012
8000003021,WHSUSER,20251007,113100,20251007,20251008,LF,1000,10001,0000103120,EXW,,20251007
8000003022,WHSUSER,20251024,093300,20251024,20251025,LF,2000,20001,0000104894,EXW,,20251024
8000003023,WHSUSER,20251021,121800,20251021,20251022,LF,1000,10001,0000103450,EXW,,20251021
8000003024,WHSUSER,20251005,143600,20251005,20251006,LF,2000,20001,0000101412,EXW,,20251005
8000003025,WHSUSER,20251024,104600,20251024,20251025,LF,2000,20001,0000101851,EXW,,20251024
8000003026,WHSUSER,20250930,133800,20250930,20251001,LF,2000,20001,0000103216,EXW,,20250930
8000003027,WHSUSER,20251011,163700,20251011,20251012,LF,2000,20001,0000103081,EXW,,20251011
8000003028,WHSUSER,20251016,105900,20251016,20251017,LF,1000,10001,0000103289,EXW,,20251016
8000003029,WHSUSER,20251023,133000,20251023,20251024,LF,2000,20001,0000104954,EXW,,20251023
8000003030,WHSUSER,20251025,121400,20251025,20251026,LF,1000,10001,0000101960,EXW,,20251025
8000003031,WHSUSER,20250928,164500,20250928,20250929,LF,2000,20001,0000102421,EXW,,20250928
8000003032,WHSUSER,20251010,115500,20251010,20251011,LF,1000,10001,0000102031,EXW,,20251010
8000003033,WHSUSER,20251019,083100,20251019,20251020,LF,2000,20001,0000100305,EXW,,20251019
8000003034,WHSUSER,20251027,123900,20251027,20251028,LF,2000,20001,0000100503,EXW,,20251027
8000003035,WHSUSER,20251026,115700,20251026,20251027,LF,1000,10001,0000101083,EXW,,20251026
8000003036,WHSUSER,20251002,104600,20251002,20251003,LF,3000,30001,0000103716,EXW,,20251002
8000003037,WHSUSER,20251001,112200,20251001,20251002,LF,1000,10001,0000101728,EXW,,20251001
8000003038,WHSUSER,20251004,124900,20251004,20251005,LF,1000,10001,0000100632,EXW,,20251004
8000003039,WHSUSER,20251007,160900,20251007,20251008,LF,1000,10001,0000104112,EXW,,20251007
8000003040,WHSUSER,20251011,161800,20251011,20251012,LF,2000,20001,0000101210,EXW,,20251011
8000003041,WHSUSER,20251024,112300,20251024,20251025,LF,1000,10001,0000103850,EXW,,20251024
8000003042,WHSUSER,20250929,144300,20250929,20250930,LF,1000,10001,0000103656,EXW,,20250929
8000003043,WHSUSER,20251004,120600,20251004,20251005,LF,1000,10001,0000102624,EXW,,20251004
8000003044,WHSUSER,20251010,112600,20251010,20251011,LF,1000,10001,0000104124,EXW,,20251010
8000003045,WHSUSER,20251011,121800,20251011,20251012,LF,1000,10001,0000103510,EXW,,20251011
8000003046,WHSUSER,20251002,160000,20251002,20251003,LF,1000,10001,0000101954,EXW,,20251002
8000003047,WHSUSER,20250927,161200,20250927,20250928,LF,3000,30001,0000103432,EXW,,20250927
8000003048,WHSUSER,20251003,142600,20251003,20251004,LF,2000,20001,0000101566,EXW,,20251003
8000003049,WHSUSER,20251010,103300,20251010,20251011,LF,2000,20001,0000101089,EXW,,20251010
8000003050,WHSUSER,20251031,120800,20251031,20251101,LF,1000,10001,0000103156,EXW,,20251031
8000003051,WHSUSER,20251025,084900,20251025,20251026,LF,1000,10001,0000101976,EXW,,20251025
8000003052,WHSUSER,20251029,091300,20251029,20251030,LF,3000,30001,0000104992,EXW,,20251029
8000003053,WHSUSER,20250928,123700,20250928,20250929,LF,1000,10001,0000102499,EXW,,20250928
8000003054,WHSUSER,20251009,131000,20251009,20251010,LF,1000,10001,0000102354,EXW,,20251009
8000003055,WHSUSER,20251018,163600,20251018,20251019,LF,2000,20001,0000104167,EXW,,20251018
8000003056,WHSUSER,20251015,152300,20251015,20251016,LF,2000,20001,0000101198,EXW,,20251015
8000003057,WHSUSER,20251011,113300,20251011,20251012,LF,2000,20001,0000102980,EXW,,20251011
8000003058,WHSUSER,20251008,121400,20251008,20251009,LF,1000,10001,0000100874,EXW,,20251008
8000003059,WHSUSER,20251006,125100,20251006,20251007,LF,1000,10001,0000103275,EXW,,20251006
8000003060,WHSUSER,20251001,144300,20251001,20251002,LF,3000,30001,0000104034,EXW,,20251001
8000003061,WHSUSER,20250929,111300,20250929,20250930,LF,1000,10001,0000102849,EXW,,20250929
8000003062,WHSUSER,20251002,101100,20251002,20251003,LF,1000,10001,0000101955,EXW,,20251002
8000003063,WHSUSER,20251027,144600,20251027,20251028,LF,3000,30001,0000101391,EXW,,20251027
8000003064,WHSUSER,20251023,164000,20251023,20251024,LF,1000,10001,0000100254,EXW,,20251023
8000003065,WHSUSER,20251018,140800,20251018,20251019,LF,1000,10001,0000101441,EXW,,20251018
8000003066,WHSUSER,20251018,144900,20251018,20251019,LF,2000,20001,0000101545,EXW,,20251018
8000003067,WHSUSER,20251009,151000,20251009,20251010,LF,1000,10001,0000103874,EXW,,20251009
8000003068,WHSUSER,20251015,101200,20251015,20251016,LF,1000,10001,0000103609,EXW,,20251015
8000003069,WHSUSER,20251025,162300,20251025,20251026,LF,2000,20001,0000104689,EXW,,20251025
8000003070,WHSUSER,20251021,175800,20251021,20251022,LF,1000,10001,0000104935,EXW,,20251021
8000003071,WHSUSER,20251005,100100,20251005,20251006,LF,1000,10001,0000101009,EXW,,20251005
8000003072,WHSUSER,20251024,110300,20251024,20251025,LF,2000,20001,0000102930,EXW,,20251024
8000003073,WHSUSER,20251016,144500,20251016,20251017,LF,2000,20001,0000104280,EXW,,20251016
8000003074,WHSUSER,20251004,090600,20251004,20251005,LF,1000,10001,0000101716,EXW,,20251004
8000003075,WHSUSER,20251009,120700,20251009,20251010,LF,1000,10001,0000104936,EXW,,20251009
8000003076,WHSUSER,20251006,100600,20251006,20251007,LF,2000,20001,0000102090,EXW,,20251006
8000003077,WHSUSER,20251004,104200,20251004,20251005,LF,3000,30001,0000100074,EXW,,20251004
8000003078,WHSUSER,20251009,103200,20251009,20251010,LF,3000,30001,0000103006,EXW,,20251009
8000003079,WHSUSER,20251002,115400,20251002,20251003,LF,1000,10001,0000103308,EXW,,20251002
8000003080,WHSUSER,20251005,104700,20251005,20251006,LF,1000,10001,0000103732,EXW,,20251005
8000003081,WHSUSER,20251017,084000,20251017,20251018,LF,1000,10001,0000104373,EXW,,20251017
8000003082,WHSUSER,20250930,120700,20250930,20251001,LF,2000,20001,0000101862,EXW,,20250930
8000003083,WHSUSER,20251019,160100,20251019,20251020,LF,1000,10001,0000102357,EXW,,20251019
8000003084,WHSUSER,20251011,123200,20251011,20251012,LF,1000,10001,0000103626,EXW,,20251011
8000003085,WHSUSER,20251021,120000,20251021,20251022,LF,1000,10001,0000104853,EXW,,20251021
8000003086,WHSUSER,20251008,094600,20251008,20251009,LF,1000,10001,0000102390,EXW,,20251008
8000003087,WHSUSER,20251021,105200,20251021,20251022,LF,2000,20001,0000103263,EXW,,20251021
8000003088,WHSUSER,20251018,123700,20251018,20251019,LF,1000,10001,0000101469,EXW,,20251018
8000003089,WHSUSER,20251002,115200,20251002,20251003,LF,1000,10001,0000104644,EXW,,20251002
8000003090,WHSUSER,20251028,162600,20251028,20251029,LF,1000,10001,0000100666,EXW,,20251028
8000003091,WHSUSER,20251008,080400,20251008,20251009,LF,2000,20001,0000103569,EXW,,20251008
8000003092,WHSUSER,20251016,145800,20251016,20251017,LF,1000,10001,0000101918,EXW,,20251016
8000003093,WHSUSER,20251002,121800,20251002,20251003,LF,1000,10001,0000103755,EXW,,20251002
8000003094,WHSUSER,20251027,170800,20251027,20251028,LF,2000,20001,0000102494,EXW,,20251027
8000003095,WHSUSER,20251016,151400,20251016,20251017,LF,3000,30001,0000101645,EXW,,20251016
8000003096,WHSUSER,20251019,175500,20251019,20251020,LF,1000,10001,0000104670,EXW,,20251019
8000003097,WHSUSER,20251009,092900,20251009,20251010,LF,2000,20001,0000102465,EXW,,20251009
8000003098,WHSUSER,20251031,125200,20251031,20251101,LF,2000,20001,0000103557,EXW,,20251031
8000003099,WHSUSER,20250929,102400,20250929,20250930,LF,2000,20001,0000103985,EXW,,20250929
8000003100,WHSUSER,20251008,115500,20251008,20251009,LF,1000,10001,0000102666,EXW,,20251008
8000003101,WHSUSER,20251015,111100,20251015,20251016,LF,1000,10001,0000100600,EXW,,20251015
8000003102,WHSUSER,20251012,121400,20251012,20251013,LF,1000,10001,0000101219,EXW,,20251012
8000003103,WHSUSER,20251021,170000,20251021,20251022,LF,1000,10001,0000104084,EXW,,20251021
8000003104,WHSUSER,20251010,141300,20251010,20251011,LF,2000,20001,0000103011,EXW,,20251010
8000003105,WHSUSER,20251028,092300,20251028,20251029,LF,2000,20001,0000101354,EXW,,20251028
8000003106,WHSUSER,20251020,162500,20251020,20251021,LF,2000,20001,0000100629,EXW,,20251020
8000003107,WHSUSER,20251025,090300,20251025,20251026,LF,2000,20001,0000102051,EXW,,20251025
8000003108,WHSUSER,20251015,165800,20251015,20251016,LF,1000,10001,0000100874,EXW,,20251015
8000003109,WHSUSER,20251016,163400,20251016,20251017,LF,1000,10001,0000104624,EXW,,20251016
8000003110,WHSUSER,20251009,114000,20251009,20251010,LF,1000,10001,0000104782,EXW,,20251009
8000003111,WHSUSER,20251026,123500,20251026,20251027,LF,1000,10001,0000102888,EXW,,20251026
8000003112,WHSUSER,20251008,114700,20251008,20251009,LF,3000,30001,0000104786,EXW,,20251008
8000003113,WHSUSER,20251024,152600,20251024,20251025,LF,1000,10001,0000100199,EXW,,20251024
8000003114,WHSUSER,20251012,174800,20251012,20251013,LF,1000,10001,0000100846,EXW,,20251012
8000003115,WHSUSER,20251011,165800,20251011,20251012,LF,2000,20001,0000100844,EXW,,20251011
8000003116,WHSUSER,20251029,140600,20251029,20251030,LF,2000,20001,0000103359,EXW,,20251029
8000003117,WHSUSER,20251014,161900,20251014,20251015,LF,3000,30001,0000102361,EXW,,20251014
8000003118,WHSUSER,20251012,120800,20251012,20251013,LF,2000,20001,0000103351,EXW,,20251012
8000003119,WHSUSER,20251020,150900,20251020,20251021,LF,2000,20001,0000104874,EXW,,20251020
8000003120,WHSUSER,20251012,090500,20251012,20251013,LF,2000,20001,0000103938,EXW,,20251012
8000003121,WHSUSER,20251024,145400,20251024,20251025,LF,3000,30001,0000102969,EXW,,20251024
8000003122,WHSUSER,20251003,094200,20251003,20251004,LF,2000,20001,0000102921,EXW,,20251003
8000003123,WHSUSER,20251012,105100,20251012,20251013,LF,1000,10001,0000103248,EXW,,20251012
8000003124,WHSUSER,20251029,162700,20251029,20251030,LF,1000,10001,0000101634,EXW,,20251029
8000003125,WHSUSER,20251023,120900,20251023,20251024,LF,1000,10001,0000100428,EXW,,20251023
8000003126,WHSUSER,20251014,170400,20251014,20251015,LF,2000,20001,0000101371,EXW,,20251014
8000003127,WHSUSER,20251014,141400,20251014,20251015,LF,1000,10001,0000104384,EXW,,20251014
8000003128,WHSUSER,20251009,161100,20251009,20251010,LF,1000,10001,0000103254,EXW,,20251009
8000003129,WHSUSER,20251015,100500,20251015,20251016,LF,3000,30001,0000100965,EXW,,20251015
8000003130,WHSUSER,20250929,122500,20250929,20250930,LF,3000,30001,0000104699,EXW,,20250929
