TKNUM,TPNUM,VBELN,ERDAT
0700001413,0001,8000002349,20251031
0700001413,0002,8000003670,20251031
0700001414,0001,8000005712,20251001
0700001414,0002,8000007048,20251001
0700001415,0001,8000008453,20251027
0700001416,0001,8000006466,20250928
0700001417,0001,8000000122,20251022
0700001417,0002,8000004800,20251022
0700001418,0001,8000003416,20251003
0700001419,0001,8000003541,20251017
0700001419,0002,8000004740,20251017
0700001420,0001,8000006234,20251023
0700001421,0001,8000000899,20251014
0700001422,0001,8000006421,20251003
0700001423,0001,8000008315,20251013
0700001424,0001,8000000957,20250928
0700001425,0001,8000006661,20251008
0700001425,0002,8000007322,20251008
0700001426,0001,8000003763,20251025
0700001427,0001,8000002714,20251025
0700001428,0001,8000001056,20251031
0700001429,0001,8000001277,20251006
0700001429,0002,8000002708,20251006
0700001430,0001,8000000880,20251006
0700001430,0002,8000002395,20251006
0700001431,0001,8000001321,20251015
0700001431,0002,8000004428,20251015
0700001431,0003,8000000886,20251015
0700001432,0001,8000001621,20251002
0700001432,0002,8000007239,20251002
0700001432,0003,8000006313,20251002
0700001433,0001,8000002820,20251002
0700001433,0002,8000004911,20251002
0700001433,0003,8000006313,20251002
0700001434,0001,8000001017,20251005
0700001435,0001,8000000275,20251008
0700001435,0002,8000005585,20251008
0700001435,0003,8000004432,20251008
0700001436,0001,8000004029,20251015
0700001437,0001,8000000107,20250930
0700001437,0002,8000006604,20250930
0700001438,0001,8000005834,20251021
0700001438,0002,8000003078,20251021
0700001438,0003,8000005383,20251021
0700001439,0001,8000002435,20251010
0700001439,0002,8000002002,20251010
0700001440,0001,8000005835,20251016
0700001441,0001,8000003882,20251021
0700001441,0002,8000005074,20251021
0700001442,0001,8000000560,20251006
0700001443,0001,8000008506,20251019
0700001443,0002,8000005307,20251019
0700001443,0003,8000002420,20251019
0700001444,0001,8000005469,20251009
0700001444,0002,8000007538,20251009
0700001445,0001,8000007488,20251026
0700001446,0001,8000002064,20251001
0700001446,0002,8000006169,20251001
0700001447,0001,8000004125,20251029
0700001448,0001,8000008555,20251008
0700001449,0001,8000007789,20251016
0700001450,0001,8000003823,20250930
0700001451,0001,8000000614,20251015
0700001451,0002,8000001669,20251015
0700001452,0001,8000008033,20251004
0700001452,0002,8000004201,20251004
0700001453,0001,8000001997,20251002
0700001454,0001,8000004046,20251023
0700001454,0002,8000002308,20251023
0700001454,0003,8000001681,20251023
0700001455,0001,8000008493,20251020
0700001455,0002,8000002837,20251020
0700001456,0001,8000003271,20251015
0700001457,0001,8000008359,20251023
0700001457,0002,8000005541,20251023
0700001458,0001,8000006487,20251026
0700001458,0002,8000000752,20251026
0700001458,0003,8000008044,20251026
0700001459,0001,8000002534,20251030
0700001460,0001,8000008041,20251006
0700001460,0002,8000005800,20251006
0700001461,0001,8000000286,20251021
0700001462,0001,8000005708,20250930
0700001463,0001,8000000392,20250926
0700001463,0002,8000003360,20250926
0700001464,0001,8000001417,20251009
0700001465,0001,8000005931,20251027
0700001465,0002,8000007923,20251027
0700001466,0001,8000003103,20251017
0700001467,0001,8000000877,20251010
0700001468,0001,8000004497,20251002
0700001469,0001,8000005463,20251007
0700001469,0002,8000004119,20251007
0700001470,0001,8000003187,20250927
0700001470,0002,8000003821,20250927
0700001471,0001,8000001007,20251024
0700001472,0001,8000005944,20251015
0700001473,0001,8000007030,20251019
0700001473,0002,8000000466,20251019
0700001473,0003,8000004924,20251019
0700001474,0001,8000007335,20251009
0700001475,0001,8000001143,20251029
0700001476,0001,8000008134,20251012
0700001476,0002,8000003467,20251012
0700001477,0001,8000007958,20251020
0700001478,0001,8000005488,20251006
0700001478,0002,8000000340,20251006
0700001479,0001,8000004019,20251027
0700001480,0001,8000004336,20250930
0700001480,0002,8000000768,20250930
0700001481,0001,8000000931,20251001
0700001481,0002,8000005896,20251001
0700001482,0001,8000003065,20251009
0700001482,0002,8000002003,20251009
0700001483,0001,8000007743,20251004
0700001483,0002,8000005960,20251004
0700001484,0001,8000005812,20251024
0700001485,0001,8000005133,20250929
0700001486,0001,8000000162,20251025
0700001487,0001,8000001536,20251028
0700001487,0002,8000000510,20251028
0700001487,0003,8000008156,20251028
0700001488,0001,8000002046,20251016
0700001489,0001,8000005955,20251005
0700001490,0001,8000004157,20251029
0700001491,0001,8000007348,20251005
0700001491,0002,8000005211,20251005
0700001492,0001,8000007661,20251006
0700001492,0002,8000006455,20251006
0700001492,0003,8000007928,20251006
0700001493,0001,8000007392,20251011
0700001493,0002,8000002102,20251011
0700001494,0001,8000002699,20251008
0700001494,0002,8000002808,20251008
0700001495,0001,8000001913,20251024
0700001495,0002,8000004498,20251024
0700001496,0001,8000007607,20251019
0700001497,0001,8000007162,20251012
0700001497,0002,8000002810,20251012
0700001498,0001,8000002892,20251012
0700001498,0002,8000007268,20251012
0700001499,0001,8000000244,20251006
0700001499,0002,8000005349,20251006
0700001500,0001,8000004660,20251019
0700001500,0002,8000008335,20251019
0700001501,0001,8000006263,20251001
0700001502,0001,8000005531,20251022
0700001502,0002,8000000437,20251022
0700001503,0001,8000001472,20251014
0700001504,0001,8000002663,20251004
0700001504,0002,8000001825,20251004
0700001504,0003,8000002508,20251004
0700001505,0001,8000002106,20251004
0700001506,0001,8000006447,20251019
0700001506,0002,8000000137,20251019
0700001506,0003,8000002725,20251019
0700001507,0001,8000002502,20251005
0700001508,0001,8000001823,20251018
0700001509,0001,8000002353,20250927
0700001510,0001,8000003921,20251007
0700001511,0001,8000000336,20251013
0700001512,0001,8000002156,20251022
0700001512,0002,8000000930,20251022
0700001513,0001,8000001970,20251005
0700001513,0002,8000001014,20251005
0700001514,0001,8000002844,20251012
0700001515,0001,8000003873,20251024
0700001515,0002,8000007110,20251024
0700001515,0003,8000006660,20251024
0700001516,0001,8000004370,20251016
0700001517,0001,8000007936,20251024
0700001517,0002,8000001582,20251024
0700001518,0001,8000005207,20251001
0700001519,0001,8000003248,20251025
0700001520,0001,8000006192,20251008
0700001521,0001,8000008320,20251009
0700001522,0001,8000002362,20251007
0700001523,0001,8000005139,20251023
0700001523,0002,8000002616,20251023
0700001524,0001,8000003606,20251017
0700001524,0002,8000005037,20251017
0700001525,0001,8000005862,20251014
0700001526,0001,8000003023,20251002
0700001527,0001,8000002789,20251024
0700001527,0002,8000006733,20251024
0700001528,0001,8000007937,20251015
0700001529,0001,8000000932,20251007
0700001530,0001,8000008260,20251002
0700001531,0001,8000007235,20251011
0700001531,0002,8000007863,20251011
0700001532,0001,8000004211,20251006
0700001532,0002,8000002998,20251006
0700001533,0001,8000006292,20251014
0700001534,0001,8000002428,20251021
0700001535,0001,8000001705,20251012
0700001536,0001,8000006284,20251002
0700001537,0001,8000001247,20251014
0700001538,0001,8000004284,20251024
0700001538,0002,8000001166,20251024
0700001539,0001,8000004020,20251016
0700001540,0001,8000003746,20251008
0700001540,0002,8000000575,20251008
0700001541,0001,8000002676,20251013
0700001542,0001,8000001179,20251003
0700001543,0001,8000008572,20251010
0700001544,0001,8000000769,20251009
0700001544,0002,8000008446,20251009
0700001544,0003,8000003158,20251009
0700001545,0001,8000006507,20251005
0700001546,0001,8000007939,20251004
0700001546,0002,8000000014,20251004
0700001547,0001,8000008437,20251025
0700001547,0002,8000002589,20251025
0700001547,0003,8000008521,20251025
0700001548,0001,8000007074,20250930
0700001549,0001,8000003562,20251007
0700001549,0002,8000006376,20251007
0700001549,0003,8000002470,20251007
0700001550,0001,8000008202,20251011
0700001551,0001,8000005999,20251008
0700001552,0001,8000000654,20251015
0700001553,0001,8000004441,20251004
0700001554,0001,8000000040,20251008
0700001554,0002,8000001581,20251008
0700001555,0001,8000002563,20251026
0700001555,0002,8000007316,20251026
0700001556,0001,8000002165,20251018
0700001557,0001,8000006068,20251013
0700001558,0001,8000006054,20251029
0700001558,0002,8000008063,20251029
0700001559,0001,8000005223,20251005
0700001559,0002,8000000054,20251005
0700001560,0001,8000001322,20251012
0700001561,0001,8000007295,20251013
0700001562,0001,8000003637,20251006
0700001562,0002,8000001815,20251006
0700001563,0001,8000007766,20251007
0700001564,0001,8000001109,20251021
0700001564,0002,8000005932,20251021
0700001565,0001,8000005756,20251004
0700001566,0001,8000002966,20251018
0700001566,0002,8000006989,20251018
0700001566,0003,8000000132,20251018
0700001567,0001,8000005872,20251015
0700001568,0001,8000007433,20251021
0700001569,0001,8000005180,20251016
0700001569,0002,8000000968,20251016
0700001570,0001,8000003565,20250929
0700001571,0001,8000005646,20251016
0700001571,0002,8000006109,20251016
0700001572,0001,8000003097,20251031
0700001573,0001,8000001059,20251019
0700001574,0001,8000006832,20251025
0700001575,0001,8000006663,20251020
0700001576,0001,8000007690,20251014
0700001576,0002,8000005377,20251014
0700001576,0003,8000006901,20251014
0700001577,0001,8000002652,20251010
0700001578,0001,8000002500,20251026
0700001579,0001,8000005752,20250928
0700001580,0001,8000005315,20251003
0700001580,0002,8000004978,20251003
0700001580,0003,8000003915,20251003
0700001581,0001,8000005074,20250930
0700001582,0001,8000003240,20251013
0700001582,0002,8000001336,20251013
0700001583,0001,8000006610,20251022
0700001584,0001,8000002426,20251014
0700001584,0002,8000003023,20251014
0700001585,0001,8000000655,20251008
0700001586,0001,8000004260,20250927
0700001587,0001,8000007649,20251022
0700001588,0001,8000002577,20251029
0700001589,0001,8000000658,20251023
0700001590,0001,8000006830,20250929
0700001590,0002,8000004533,20250929
0700001591,0001,8000007413,20251029
0700001592,0001,8000007383,20251012
0700001592,0002,8000003187,20251012
0700001593,0001,8000006552,20251009
0700001593,0002,8000003658,20251009
0700001594,0001,8000006481,20251014
0700001595,0001,8000005426,20251023
0700001595,0002,8000005728,20251023
0700001595,0003,8000000947,20251023
0700001596,0001,8000007028,20251006
0700001597,0001,8000001652,20251006
0700001598,0001,8000006227,20251003
0700001598,0002,8000003262,20251003
0700001599,0001,8000002331,20251018
0700001600,0001,8000006255,20251011
0700001601,0001,8000007289,20251022
0700001602,0001,8000004617,20251017
0700001603,0001,8000003654,20251002
0700001603,0002,8000002377,20251002
0700001603,0003,8000003793,20251002
0700001604,0001,8000001136,20251009
0700001604,0002,8000001400,20251009
0700001605,0001,8000001970,20251005
0700001606,0001,8000001858,20251004
0700001606,0002,8000000506,20251004
0700001606,0003,8000002223,20251004
0700001607,0001,8000002493,20251029
0700001607,0002,8000001823,20251029
0700001608,0001,8000002314,20251003
0700001608,0002,8000001002,20251003
0700001609,0001,8000004845,20251017
0700001609,0002,8000003734,20251017
0700001610,0001,8000003286,20251023
0700001611,0001,8000006498,20251019
0700001612,0001,8000000938,20251013
0700001613,0001,8000004631,20251015
0700001613,0002,8000008326,20251015
0700001613,0003,8000008517,20251015
0700001614,0001,8000003902,20251023
0700001614,0002,8000002848,20251023
0700001614,0003,8000003281,20251023
0700001615,0001,8000002537,20251012
0700001616,0001,8000002103,20251026
0700001617,0001,8000005472,20251024
0700001618,0001,8000001843,20251023
0700001619,0001,8000008301,20251018
0700001620,0001,8000005503,20251003
0700001621,0001,8000005666,20250928
0700001621,0002,8000004465,20250928
0700001621,0003,8000005257,20250928
0700001622,0001,8000002991,20250928
0700001623,0001,8000006289,20251013
0700001623,0002,8000000937,20251013
0700001624,0001,8000005491,20251024
0700001625,0001,8000005922,20251021
0700001626,0001,8000007895,20251017
0700001627,0001,8000001979,20251016
0700001628,0001,8000008055,20251011
0700001628,0002,8000005290,20251011
0700001629,0001,8000002934,20251019
0700001629,0002,8000007759,20251019
0700001630,0001,8000003809,20251017
0700001630,0002,8000003816,20251017
0700001631,0001,8000000631,20251005
0700001632,0001,8000006639,20251009
0700001632,0002,8000002538,20251009
0700001633,0001,8000004619,20251028
0700001633,0002,8000002675,20251028
0700001634,0001,8000003000,20251018
0700001634,0002,8000006747,20251018
0700001635,0001,8000006662,20251017
0700001636,0001,8000001659,20251012
0700001636,0002,8000008173,20251012
0700001637,0001,8000002750,20251020
0700001638,0001,8000006345,20250929
0700001638,0002,8000000364,20250929
0700001639,0001,8000000305,20251027
0700001639,0002,8000001509,20251027
0700001640,0001,8000000422,20250929
0700001641,0001,8000007743,20250926
0700001642,0001,8000006935,20251006
0700001642,0002,8000006964,20251006
0700001643,0001,8000008000,20251025
0700001644,0001,8000001190,20251015
0700001645,0001,8000000222,20251010
0700001645,0002,8000001711,20251010
0700001646,0001,8000004531,20251008
0700001646,0002,8000007580,20251008
0700001647,0001,8000004080,20251003
0700001648,0001,8000004145,20251013
0700001649,0001,8000005967,20251014
0700001649,0002,8000002221,20251014
0700001650,0001,8000006824,20250929
0700001651,0001,8000005121,20251029
0700001651,0002,8000006136,20251029
0700001652,0001,8000004079,20251027
0700001653,0001,8000001788,20251001
0700001654,0001,8000005712,20251014
0700001654,0002,8000003742,20251014
0700001655,0001,8000000266,20251021
0700001655,0002,8000005668,20251021
0700001656,0001,8000003237,20250928
0700001657,0001,8000003884,20251022
0700001657,0002,8000008543,20251022
0700001658,0001,8000007304,20251014
0700001659,0001,8000004343,20251004
0700001659,0002,8000005356,20251004
0700001660,0001,8000005330,20251029
0700001660,0002,8000005518,20251029
0700001660,0003,8000001524,20251029
0700001661,0001,8000003357,20251011
0700001662,0001,8000003346,20251011
0700001662,0002,8000005674,20251011
0700001662,0003,8000005758,20251011
0700001663,0001,8000008437,20251027
0700001663,0002,8000000660,20251027
0700001664,0001,8000008428,20251016
0700001665,0001,8000004844,20251016
0700001666,0001,8000001669,20251016
0700001667,0001,8000003944,20251025
0700001668,0001,8000006231,20251018
0700001669,0001,8000000208,20251015
0700001670,0001,8000006786,20251001
0700001670,0002,8000006382,20251001
0700001671,0001,8000002509,20251009
0700001672,0001,8000001925,20251025
0700001673,0001,8000003277,20251029
0700001673,0002,8000003624,20251029
0700001673,0003,8000005609,20251029
0700001674,0001,8000003436,20251012
0700001675,0001,8000008519,20251014
0700001675,0002,8000007985,20251014
0700001676,0001,8000006721,20251017
0700001677,0001,8000008211,20251007
0700001678,0001,8000005526,20251022
0700001678,0002,8000004971,20251022
0700001678,0003,8000008196,20251022
0700001679,0001,8000004513,20251024
0700001679,0002,8000008295,20251024
0700001680,0001,8000004653,20251028
0700001681,0001,8000007162,20251014
0700001682,0001,8000004576,20251017
0700001683,0001,8000003743,20251006
0700001683,0002,8000001658,20251006
0700001683,0003,8000002113,20251006
0700001684,0001,8000006372,20251013
0700001684,0002,8000001166,20251013
0700001685,0001,8000008123,20251021
0700001686,0001,8000006010,20251008
0700001686,0002,8000006108,20251008
0700001687,0001,8000005740,20251009
0700001687,0002,8000004182,20251009
