Id,QuoteNumber,OpportunityId,AccountId,Name,Status,ExpirationDate,Subtotal,Discount,TotalPrice,Tax,GrandTotal,ShippingHandling,Description,IsSyncing,OwnerId,CreatedDate,LastModifiedDate,IsDeleted
0Q000010243,QT-100243,00600010265,00100010243,Quote for Wright-Soto - Q3 2024,Presented to Customer,2022-12-24,11931.05,1169.42,11622.56,860.93,11622.56,328.29,Where name offer although natural card with. Him tree away these look owner civil. Compare run even above instead ask control.,False,0050004,2022-11-24 17:21:13,2022-12-01 17:21:13,False
0Q000010244,QT-100244,00600010268,00100010246,Quote for Hall-Matthews - Q4 2024,Approved,2021-06-03,373464.99,37258.31,363103.21,26896.53,363103.21,145.6,Audience group great. Like young woman spring American write. Window political common between term shake.,False,0050016,2021-05-04 17:21:13,2021-05-21 17:21:13,False
0Q000010245,QT-100245,00600010269,00100010246,Quote for Hall-Matthews - Q2 2024,Accepted,2021-03-14,83541.34,8963.89,80543.65,5966.2,80543.65,92.52,"Mouth bad reality sign thing. Body defense red fly during environment court event.
Senior trial smile recognize section everything.
Place professional choice director yet.",False,0050016,2021-02-12 17:21:13,2021-03-09 17:21:13,False
0Q000010246,QT-100246,00600010270,00100010246,Quote for Hall-Matthews - Q2 2025,Presented to Customer,2021-08-08,375233.54,50579.09,350626.81,25972.36,350626.81,100.1,"Minute could occur need in reach near traditional. Score present administration provide west TV nature.
Among deal technology. Decision and accept send since walk character of.",False,0050016,2021-07-09 17:21:13,2021-07-12 17:21:13,False
0Q000010247,QT-100247,00600010272,00100010248,Quote for Heath-Jenkins - Q4 2024,Rejected,2025-08-15,70737.3,135.29,76250.17,5648.16,76250.17,25.95,"Maintain though whatever choice majority huge. Themselves shoulder step model. North always enjoy share already arm source.
Total tend develop difference manager environmental yard. Wish end agent.",False,0050005,2025-07-16 17:21:13,2025-07-21 17:21:13,False
0Q000010248,QT-100248,00600010272,00100010248,Quote for Heath-Jenkins - Q4 2024,Rejected,2025-08-31,71826.83,2302.07,75086.74,5561.98,75086.74,220.65,"Perform rule others true speech despite writer teach.
Still assume theory. Performance town image garden present create know.
Nor tough sure as say final.",False,0050005,2025-08-01 17:21:13,2025-08-02 17:21:13,False
0Q000010249,QT-100249,00600010273,00100010249,"Quote for Murphy, Carroll and Henry - Q1 2024",Accepted,2021-11-29,204834.45,20805.52,198751.24,14722.31,198751.24,200.77,"Accept community exactly cell. Go guy condition cut. Catch prepare sense voice per miss.
Audience research attention. Consumer across oil should executive. Protect cell yet interest there.",False,0050016,2021-10-30 17:21:13,2021-10-31 17:21:13,False
0Q000010250,QT-100250,00600010275,00100010252,Quote for Rogers and Sons - Q4 2025,In Review,2022-05-14,64157.75,6027.89,62780.25,4650.39,62780.25,172.17,Create anything less others number. Place away thus increase from activity. Anyone news mother than building member join.,False,0050014,2022-04-14 17:21:13,2022-04-24 17:21:13,False
0Q000010251,QT-100251,00600010277,00100010252,Quote for Rogers and Sons - Q3 2025,Presented to Customer,2022-02-01,5186.18,220.08,5363.39,397.29,5363.39,341.66,"Simple score impact often buy season new none. Dream trip hot against.
Nation quickly reveal. Budget rock remember him my. Respond all white enjoy environmental.",False,0050014,2022-01-02 17:21:13,2022-01-04 17:21:13,False
0Q000010252,QT-100252,00600010278,00100010253,Quote for Williams-Mcclure - Q3 2025,Approved,2022-07-30,253466.24,13723.2,258922.48,19179.44,258922.48,131.19,"Large make news relate onto all start enjoy. Cup machine stage see.
Share trouble personal stuff near development. Daughter detail key explain.
Great respond view usually. Bed will small war she.",False,0050008,2022-06-30 17:21:13,2022-07-22 17:21:13,False
0Q000010253,QT-100253,00600010279,00100010253,Quote for Williams-Mcclure - Q4 2024,In Review,2022-01-05,285397.49,8226.17,299345.03,22173.71,299345.03,278.4,Argue do skin thus. Pressure red thus yard Mr citizen. List institution morning body. Tough itself itself professional water.,False,0050008,2021-12-06 17:21:13,2021-12-21 17:21:13,False
0Q000010254,QT-100254,00600010279,00100010253,Quote for Williams-Mcclure - Q4 2024,Approved,2021-12-17,280221.2,14981.08,286459.33,21219.21,286459.33,435.39,"Stop these common stay day.
Also price big network government around fly. Market maybe group.
Still program indeed add door space. So main president rate out.",False,0050008,2021-11-17 17:21:13,2021-11-22 17:21:13,False
0Q000010255,QT-100255,00600010280,00100010255,Quote for White-Soto - Q3 2025,Presented to Customer,2022-03-04,68125.7,6665.52,66376.99,4916.81,66376.99,5.03,"Reveal wear off newspaper six collection little rest.
Life shoulder above boy himself national. Drive ago identify daughter.",False,0050008,2022-02-02 17:21:13,2022-02-26 17:21:13,False
0Q000010256,QT-100256,00600010281,00100010255,Quote for White-Soto - Q1 2024,Rejected,2021-07-23,140622.08,6780.26,144549.17,10707.35,144549.17,198.5,"American throw among later. Pass successful leg visit investment. Important standard everything happen sell. Project camera might leader my.
Large capital top report.",False,0050008,2021-06-23 17:21:13,2021-07-19 17:21:13,False
0Q000010257,QT-100257,00600010282,00100010258,Quote for Wright-Lane - Q4 2025,Rejected,2026-04-03,9856.81,1228.86,9318.19,690.24,9318.19,479.99,"Democrat little create. Major practice more drive each plan.
Minute should help fire admit glass small. Can environment relationship country garden rest response benefit. Cut art factor instead.",False,0050016,2026-03-04 17:21:13,2026-03-28 17:21:13,False
0Q000010258,QT-100258,00600010284,00100010263,"Quote for May, Hoffman and Chase - Q2 2024",In Review,2024-08-10,110103.77,2710.95,115984.25,8591.43,115984.25,53.17,Suddenly executive although kid itself public. Will business local of policy floor feeling close. Whose statement man.,False,0050004,2024-07-11 17:21:13,2024-08-02 17:21:13,False
0Q000010259,QT-100259,00600010285,00100010264,"Quote for Alvarado, Garza and Rodriguez - Q4 2024",Rejected,2021-06-19,1004229.25,34140.63,1047695.71,77607.09,1047695.71,187.96,"Film exactly argue security their fight. Owner great mouth real election. Billion big Mrs.
Among picture likely nice develop. Benefit black nearly ever. Relate serious book and watch.",False,0050005,2021-05-20 17:21:13,2021-06-17 17:21:13,False
0Q000010260,QT-100260,00600010285,00100010264,"Quote for Alvarado, Garza and Rodriguez - Q4 2024",In Review,2021-06-07,903752.73,67196.15,903481.11,66924.53,903481.11,336.36,"Hand community speak success station again. Look edge occur eight skill option expect.
Short drive others social bed common doctor. Area per trip American Mr. Ready name level.",False,0050005,2021-05-08 17:21:13,2021-06-05 17:21:13,False
0Q000010261,QT-100261,00600010286,00100010264,"Quote for Alvarado, Garza and Rodriguez - Q4 2025",Approved,2022-01-08,221614.55,30409.33,206501.64,15296.42,206501.64,351.7,"Successful father yourself common. Together truth at between.
Feel fight night top nice building deal. His reflect mouth law security mean class. Buy remember doctor so foreign among.",False,0050005,2021-12-09 17:21:13,2022-01-02 17:21:13,False
0Q000010262,QT-100262,00600010287,00100010266,Quote for Robinson Ltd - Q2 2024,Rejected,2022-11-09,216305.78,30167.96,201028.85,14891.03,201028.85,99.74,"Suggest course cup camera project goal town. Take consumer particular thought.
Stay clearly maintain trade all. Buy whole positive side bad Democrat. Certain inside decision who music.",False,0050015,2022-10-10 17:21:13,2022-10-13 17:21:13,False
0Q000010263,QT-100263,00600010289,00100010268,Quote for Sullivan Ltd - Q2 2025,Presented to Customer,2025-01-22,69267.71,8814.63,65289.33,4836.25,65289.33,148.83,"Understand from security. Society which development group claim stop eight.
Foreign standard hospital hour pay. Play sound executive last key down series.",False,0050014,2024-12-23 17:21:13,2025-01-02 17:21:13,False
0Q000010264,QT-100264,00600010291,00100010270,"Quote for Scott, James and Mckee - Q4 2024",Accepted,2024-11-20,5575.96,807.37,5150.08,381.49,5150.08,480.9,"Father receive send top computer if. Writer leave white place. Door chance crime report movie bill safe.
For goal wish gas. Himself century trouble minute party rule then realize.",False,0050015,2024-10-21 17:21:13,2024-10-22 17:21:13,False
0Q000010265,QT-100265,00600010292,00100010271,Quote for Smith-Bennett - Q4 2024,Approved,2024-01-07,154301.15,15888.35,149485.82,11073.02,149485.82,335.56,Person every help event. Ball international similar special probably window stay.,False,0050011,2023-12-08 17:21:13,2023-12-25 17:21:13,False
0Q000010266,QT-100266,00600010293,00100010271,Quote for Smith-Bennett - Q2 2024,Accepted,2023-06-26,109342.2,3578.53,114224.76,8461.09,114224.76,221.9,Relate paper central soldier. Instead technology according get leg program stage. Article least see suggest situation safe for.,False,0050011,2023-05-27 17:21:13,2023-06-12 17:21:13,False
0Q000010267,QT-100267,00600010293,00100010271,Quote for Smith-Bennett - Q2 2024,Accepted,2023-06-10,96725.57,692.74,103715.46,7682.63,103715.46,191.23,"West financial collection central science ahead. Prove plan across enough country. Mr responsibility require size treat.
Just on style exactly. Those situation above me today.",False,0050011,2023-05-11 17:21:13,2023-05-16 17:21:13,False
0Q000010268,QT-100268,00600010294,00100010272,"Quote for Martinez, Gray and Moss - Q1 2025",Accepted,2022-12-19,228606.23,13353.77,232472.66,17220.2,232472.66,15.62,"Film safe and interview. Society mission customer pretty responsibility.
Determine success remain lay rise culture. Traditional out today the physical however rate from.",False,0050011,2022-11-19 17:21:13,2022-12-16 17:21:13,False
0Q000010269,QT-100269,00600010297,00100010276,Quote for Manning-Santana - Q4 2025,Approved,2025-04-28,150350.41,15362.7,145786.73,10799.02,145786.73,393.94,"Project spring paper then town black. Impact gun check.
Agency turn only too instead. Small market pass eye.
Control part space choose. Address individual have writer style one into.",False,0050003,2025-03-29 17:21:13,2025-04-14 17:21:13,False
0Q000010270,QT-100270,00600010299,00100010279,Quote for Vaughan-Cox - Q1 2025,Presented to Customer,2022-07-31,7362.26,116.5,7825.42,579.66,7825.42,332.0,Produce staff help there represent budget risk. Need similar result word somebody size. Blood population public others sometimes type foot for. Factor nature east serve view environment.,False,0050004,2022-07-01 17:21:13,2022-07-03 17:21:13,False
0Q000010271,QT-100271,00600010299,00100010279,Quote for Vaughan-Cox - Q1 2025,Approved,2022-08-29,7285.01,369.08,7469.2,553.27,7469.2,84.43,"New eye into open on. Life local structure too teacher concern. Reflect health order.
Drive mission indeed worry person. Book financial information into local deep.",False,0050004,2022-07-30 17:21:13,2022-08-19 17:21:13,False
0Q000010272,QT-100272,00600010300,00100010279,Quote for Vaughan-Cox - Q4 2025,Presented to Customer,2022-06-06,241587.91,25360.82,233525.26,17298.17,233525.26,363.38,Fight sit follow wish. Animal life material behavior. Thousand bill play main suddenly dark.,False,0050004,2022-05-07 17:21:13,2022-05-21 17:21:13,False
0Q000010273,QT-100273,00600010302,00100010280,Quote for Lee PLC - Q4 2024,Approved,2024-03-23,64655.08,1303.89,68419.29,5068.1,68419.29,84.68,Discussion man until painting kind heavy. Forward evening itself draw. During join production system might skin.,False,0050004,2024-02-22 17:21:13,2024-03-04 17:21:13,False
0Q000010274,QT-100274,00600010303,00100010282,Quote for Wong Ltd - Q1 2025,In Review,2024-10-29,58397.0,4557.09,58147.1,4307.19,58147.1,403.18,Each decision run owner economic chance live color. We big defense write value analysis. Local arrive professor particularly over.,False,0050001,2024-09-29 17:21:13,2024-10-12 17:21:13,False
0Q000010275,QT-100275,00600010303,00100010282,Quote for Wong Ltd - Q1 2025,Approved,2024-10-06,60340.58,1880.52,63136.87,4676.81,63136.87,238.34,"Fall exactly coach tend them. Occur human ground consumer pressure.
Fact south institution member sound. Hold glass doctor give player sometimes impact.",False,0050001,2024-09-06 17:21:13,2024-09-12 17:21:13,False
0Q000010276,QT-100276,00600010305,00100010286,Quote for Bailey-Garcia - Q4 2025,Accepted,2023-03-28,45782.59,5503.75,43501.15,3222.31,43501.15,265.04,"Event set heart radio increase agent learn. Again event near single there wall. Serious huge return happy.
Three phone cost story fall particularly. Car when alone interesting add.",False,0050004,2023-02-26 17:21:13,2023-03-21 17:21:13,False
0Q000010277,QT-100277,00600010306,00100010289,Quote for Rodriguez-Brown - Q2 2025,In Review,2024-05-21,55065.97,5602.85,53420.17,3957.05,53420.17,201.91,"Agency record minute activity billion ground.
Decade none beat mouth. Coach modern recent friend many within light general. Difficult my class live.",False,0050018,2024-04-21 17:21:13,2024-05-01 17:21:13,False
0Q000010278,QT-100278,00600010307,00100010290,Quote for Velasquez Group - Q2 2025,In Review,2022-06-04,483380.05,38647.67,480310.97,35578.59,480310.97,291.4,Word general environment product from national avoid. Tree spend yes affect point bill. Air hotel floor audience.,False,0050018,2022-05-05 17:21:13,2022-05-16 17:21:13,False
0Q000010279,QT-100279,00600010308,00100010290,Quote for Velasquez Group - Q2 2025,Rejected,2022-08-20,306807.85,4820.81,326146.0,24158.96,326146.0,433.81,Nor report man but ever help development. Approach who wait watch. Determine almost artist smile.,False,0050018,2022-07-21 17:21:13,2022-08-13 17:21:13,False
0Q000010280,QT-100280,00600010309,00100010290,Quote for Velasquez Group - Q2 2025,Approved,2022-07-01,36745.87,2884.19,36570.61,2708.93,36570.61,234.29,"Toward north off image pass. Long gas ability read. Hair lawyer issue present not different song take.
Expect single into high particular away give. Result report line summer with.",False,0050018,2022-06-01 17:21:13,2022-06-06 17:21:13,False
0Q000010281,QT-100281,00600010309,00100010290,Quote for Velasquez Group - Q2 2025,In Review,2022-05-24,43025.49,2068.71,44233.32,3276.54,44233.32,290.13,"Present security section responsibility travel arrive. My month talk turn ago student.
Word support way when site clear face. Dream catch generation scene peace happen.",False,0050018,2022-04-24 17:21:13,2022-05-11 17:21:13,False
