VBELN,POSNR,ETENR,EDATU,BMENG,VRKME,ERDAT
0001001989,000040,0001,20251011,3.575,EA,20250929
0001001989,000040,0002,20251013,3.575,EA,20250929
0001001989,000050,0001,20251001,59.956,EA,20250929
0001001989,000060,0001,20251005,18.105,EA,20250929
0001001989,000070,0001,20251005,3.854,EA,20250929
0001001989,000080,0001,20251009,8.072,EA,20250929
0001001989,000090,0001,20251004,6.5315,L,20250929
0001001989,000090,0002,20251005,6.5315,L,20250929
0001001990,000010,0001,20251012,49.309,EA,20250929
0001001990,000020,0001,20251010,3.9755,L,20250929
0001001990,000020,0002,20250930,3.9755,L,20250929
0001001991,000010,0001,20251001,42.712,EA,20250929
0001001991,000020,0001,20251001,106.871,EA,20250929
0001001991,000030,0001,20251009,6.314,EA,20250929
0001001992,000010,0001,20251002,1.601,EA,20250929
0001001992,000020,0001,20251011,25.824,EA,20250929
0001001992,000030,0001,20251009,73.894,EA,20250929
0001001992,000040,0001,20251010,17.173,EA,20250929
0001001992,000050,0001,20251002,3.698,EA,20250929
0001001993,000010,0001,20250930,12.524,KG,20250929
0001001993,000020,0001,20251013,274.323,EA,20250929
0001001993,000030,0001,20251010,13.593,EA,20250929
0001001993,000040,0001,20251012,13.367,KG,20250929
0001001993,000040,0002,20251007,13.367,KG,20250929
0001001994,000010,0001,20251005,118.965,KG,20250929
0001001994,000020,0001,20251003,10.062,EA,20250929
0001001994,000030,0001,20251011,17.055,EA,20250929
0001001995,000010,0001,20251006,1.758,L,20250929
0001001995,000020,0001,20251011,2.364,EA,20250929
0001001996,000010,0001,20250930,21.2905,KG,20250929
0001001996,000010,0002,20251005,21.2905,KG,20250929
0001001996,000020,0001,20251001,13.814,EA,20250929
0001001996,000030,0001,20251001,158.634,EA,20250929
0001001996,000040,0001,20251007,27.094,EA,20250929
0001001996,000050,0001,20251001,165.405,EA,20250929
0001001997,000010,0001,20251006,18.42,EA,20250929
0001001997,000020,0001,20251010,13.688,L,20250929
0001001997,000030,0001,20251011,34.972,EA,20250929
0001001997,000040,0001,20250930,12.95,EA,20250929
0001001997,000040,0002,20251003,12.95,EA,20250929
0001001998,000010,0001,20251013,4.514,L,20250929
0001001998,000020,0001,20251009,14.375,EA,20250929
0001001998,000030,0001,20251008,12.435,KG,20250929
0001001998,000040,0001,20251012,3.911,EA,20250929
0001001998,000040,0002,20251012,3.911,EA,20250929
0001001998,000050,0001,20251008,9.335,KG,20250929
0001001998,000060,0001,20251012,38.859,L,20250929
0001001998,000070,0001,20251006,21.56,EA,20250929
0001001998,000080,0001,20251003,21.649,EA,20250929
0001001998,000090,0001,20251006,3.907,KG,20250929
0001001999,000010,0001,20251005,3.169,EA,20250929
0001001999,000020,0001,20251003,11.497,EA,20250929
0001001999,000020,0002,20251006,11.497,EA,20250929
0001001999,000030,0001,20251011,21.467,EA,20250929
0001001999,000030,0002,20251010,21.467,EA,20250929
0001001999,000040,0001,20251002,2.56,KG,20250929
0001001999,000050,0001,20251001,35.312,EA,20250929
0001002000,000010,0001,20251008,2.288,EA,20250929
0001002000,000020,0001,20251009,15.172,EA,20250929
0001002000,000030,0001,20251004,4.124,EA,20250929
0001002000,000040,0001,20251005,49.124,KG,20250929
0001002000,000050,0001,20251005,15.658,EA,20250929
0001002001,000010,0001,20251009,55.781,EA,20250929
0001002001,000020,0001,20250930,12.385,EA,20250929
0001002001,000030,0001,20251006,82.803,KG,20250929
0001002001,000040,0001,20251007,62.008,KG,20250929
0001002001,000050,0001,20250930,62.9245,EA,20250929
0001002001,000050,0002,20250930,62.9245,EA,20250929
0001002002,000010,0001,20250930,15.068,EA,20250929
0001002002,000020,0001,20251009,18.8845,EA,20250929
0001002002,000020,0002,20251010,18.8845,EA,20250929
0001002002,000030,0001,20251010,16.726,EA,20250929
0001002002,000040,0001,20251009,21.578,KG,20250929
0001002002,000050,0001,20251004,13.786,EA,20250929
0001002002,000060,0001,20251012,84.979,L,20250929
0001002002,000060,0002,20251002,84.979,L,20250929
0001002003,000010,0001,20251004,29.15,KG,20250929
0001002003,000020,0001,20251008,32.49,EA,20250929
0001002004,000010,0001,20251009,81.742,EA,20250929
0001002004,000020,0001,20251004,15.016,EA,20250929
0001002004,000030,0001,20251002,44.7325,L,20250929
0001002004,000030,0002,20250930,44.7325,L,20250929
0001002004,000040,0001,20251004,24.548,KG,20250929
0001002004,000050,0001,20251006,37.375,EA,20250929
0001002004,000060,0001,20251006,80.353,L,20250929
0001002004,000070,0001,20251010,40.499,EA,20250929
0001002005,000010,0001,20251013,16.14,EA,20250929
0001002005,000020,0001,20251004,27.869,EA,20250929
0001002005,000030,0001,20251012,6.241,EA,20250929
0001002005,000040,0001,20251011,23.503,EA,20250929
0001002005,000050,0001,20251013,147.996,EA,20250929
0001002006,000010,0001,20251008,5.4405,EA,20250929
0001002006,000010,0002,20251009,5.4405,EA,20250929
0001002006,000020,0001,20251006,838.186,EA,20250929
0001002006,000030,0001,20251006,41.07,L,20250929
0001002007,000010,0001,20251007,39.291,EA,20250929
0001002007,000020,0001,20251006,17.169,EA,20250929
0001002007,000030,0001,20250930,42.643,KG,20250929
0001002007,000040,0001,20251005,24.762,EA,20250929
0001002007,000040,0002,20251012,24.762,EA,20250929
0001002007,000050,0001,20251006,19.801,EA,20250929
0001002008,000010,0001,20251004,46.398,EA,20250929
0001002008,000010,0002,20251002,46.398,EA,20250929
0001002008,000020,0001,20250930,59.657,KG,20250929
0001002008,000030,0001,20251013,40.9,KG,20250929
0001002008,000040,0001,20251012,39.745,EA,20250929
0001002008,000050,0001,20251004,62.8255,EA,20250929
0001002008,000050,0002,20251005,62.8255,EA,20250929
0001002008,000060,0001,20251006,60.97,EA,20250929
0001002008,000070,0001,20251013,6.3715,EA,20250929
0001002008,000070,0002,20251005,6.3715,EA,20250929
0001002008,000080,0001,20251007,12.187,EA,20250929
0001002008,000090,0001,20251012,8.948,EA,20250929
0001002008,000090,0002,20251007,8.948,EA,20250929
0001002008,000100,0001,20251005,3.236,EA,20250929
0001002008,000100,0002,20251008,3.236,EA,20250929
0001002009,000010,0001,20250930,28.429,KG,20250929
0001002009,000020,0001,20251009,51.595,L,20250929
0001002009,000030,0001,20251007,41.766,KG,20250929
0001002009,000040,0001,20251012,26.883,KG,20250929
0001002009,000050,0001,20251004,22.332,EA,20250929
0001002009,000060,0001,20251012,36.338,EA,20250929
0001002009,000060,0002,20251005,36.338,EA,20250929
0001002010,000010,0001,20251003,56.573,L,20250929
0001002010,000020,0001,20251003,26.723,EA,20250929
0001002010,000030,0001,20251012,0.651,KG,20250929
0001002010,000040,0001,20251008,2.671,EA,20250929
0001002010,000040,0002,20251012,2.671,EA,20250929
0001002010,000050,0001,20251009,126.438,EA,20250929
0001002010,000060,0001,20250930,7.808,KG,20250929
0001002011,000010,0001,20251006,23.611,KG,20250929
0001002011,000020,0001,20251002,18.907,EA,20250929
0001002011,000030,0001,20251003,24.892,EA,20250929
0001002012,000010,0001,20251013,26.052,EA,20250929
0001002012,000020,0001,20251012,15.339,L,20250929
0001002012,000030,0001,20251005,7.188,L,20250929
0001002012,000040,0001,20251004,20.94,EA,20250929
0001002012,000050,0001,20251012,16.208,EA,20250929
0001002012,000060,0001,20251006,74.791,EA,20250929
0001002012,000070,0001,20251006,4.402,EA,20250929
0001002012,000070,0002,20251012,4.402,EA,20250929
0001002012,000080,0001,20251002,64.05,EA,20250929
0001002013,000010,0001,20251013,43.566,EA,20250929
0001002013,000020,0001,20251010,7.866,EA,20250929
0001002013,000020,0002,20251002,7.866,EA,20250929
0001002013,000030,0001,20251012,2.7045,EA,20250929
0001002013,000030,0002,20251006,2.7045,EA,20250929
0001002013,000040,0001,20251005,0.738,EA,20250929
0001002013,000050,0001,20251011,418.614,EA,20250929
0001002014,000010,0001,20251004,17.197,KG,20250929
0001002014,000020,0001,20250930,26.305,EA,20250929
0001002014,000030,0001,20251001,14.539,EA,20250929
0001002014,000040,0001,20251006,5.924,EA,20250929
0001002015,000010,0001,20251010,169.559,EA,20250929
0001002015,000020,0001,20251005,7.92,EA,20250929
0001002015,000020,0002,20251009,7.92,EA,20250929
0001002015,000030,0001,20251009,36.981,EA,20250929
0001002015,000040,0001,20251005,4.326,KG,20250929
0001002015,000050,0001,20251003,46.009,KG,20250929
0001002015,000060,0001,20250930,46.718,L,20250929
0001002016,000010,0001,20250930,25.555,EA,20250929
0001002016,000020,0001,20251011,10.27,EA,20250929
0001002016,000030,0001,20251010,20.296,EA,20250929
0001002017,000010,0001,20251006,87.296,KG,20250929
0001002017,000020,0001,20251002,38.271,KG,20250929
0001002017,000030,0001,20251013,130.173,KG,20250929
0001002017,000040,0001,20251002,219.798,L,20250929
0001002018,000010,0001,20251001,61.082,EA,20250929
0001002018,000020,0001,20251002,4.495,KG,20250929
0001002018,000030,0001,20251002,56.316,KG,20250929
0001002019,000010,0001,20251004,3.8495,L,20250929
0001002019,000010,0002,20251002,3.8495,L,20250929
0001002019,000020,0001,20251012,71.248,KG,20250929
0001002019,000030,0001,20251012,31.5455,EA,20250929
0001002019,000030,0002,20251007,31.5455,EA,20250929
0001002019,000040,0001,20251006,6.011,EA,20250929
0001002019,000050,0001,20251007,11.992,EA,20250929
0001002020,000010,0001,20251011,4.95,EA,20250929
0001002020,000020,0001,20251010,5.151,EA,20250929
0001002020,000030,0001,20251007,2.599,EA,20250929
0001002020,000030,0002,20251004,2.599,EA,20250929
0001002020,000040,0001,20251006,36.768,EA,20250929
0001002021,000010,0001,20251002,33.801,L,20250929
0001002021,000020,0001,20251012,241.437,EA,20250929
0001002021,000030,0001,20251005,8.464,EA,20250929
0001002021,000040,0001,20251009,394.292,EA,20250929
0001002021,000050,0001,20251001,6.867,KG,20250929
0001002021,000060,0001,20251006,95.867,L,20250929
0001002021,000070,0001,20250930,2.4785,EA,20250929
0001002021,000070,0002,20251001,2.4785,EA,20250929
0001002021,000080,0001,20251001,67.317,L,20250929
0001002022,000010,0001,20251002,42.59,EA,20250929
0001002022,000020,0001,20251004,9.905,EA,20250929
0001002022,000030,0001,20251011,2.814,EA,20250929
0001002022,000030,0002,20251001,2.814,EA,20250929
0001002022,000040,0001,20251001,3.7125,EA,20250929
0001002022,000040,0002,20251005,3.7125,EA,20250929
0001002022,000050,0001,20251013,39.559,L,20250929
0001002022,000060,0001,20251008,77.068,EA,20250929
0001002022,000070,0001,20251013,7.773,KG,20250929
0001002022,000080,0001,20251004,4.181,KG,20250929
0001002022,000080,0002,20251008,4.181,KG,20250929
0001002022,000090,0001,20251012,282.013,EA,20250929
0001002022,000100,0001,20251008,12.65,L,20250929
0001002022,000110,0001,20251010,2.5495,EA,20250929
0001002022,000110,0002,20251006,2.5495,EA,20250929
0001002023,000010,0001,20250930,20.493,KG,20250929
0001002023,000020,0001,20250930,18.423,EA,20250929
0001002023,000030,0001,20251012,33.02,L,20250929
0001002023,000040,0001,20251008,17.225,KG,20250929
0001002023,000040,0002,20250930,17.225,KG,20250929
0001002024,000010,0001,20251001,11.814,EA,20250929
0001002024,000020,0001,20251007,48.593,EA,20250929
0001002024,000030,0001,20251009,5.603,EA,20250929
0001002024,000040,0001,20251008,0.511,EA,20250929
0001002024,000050,0001,20251006,2.0425,KG,20250929
0001002024,000050,0002,20251007,2.0425,KG,20250929
0001002024,000060,0001,20251011,7.134,EA,20250929
0001002025,000010,0001,20251007,91.715,EA,20250929
0001002025,000020,0001,20251008,35.91,L,20250929
0001002025,000030,0001,20251002,11.533,EA,20250929
0001002025,000040,0001,20251003,17.452,EA,20250929
0001002025,000050,0001,20251013,21.654,L,20250929
0001002025,000050,0002,20251001,21.654,L,20250929
0001002026,000010,0001,20251002,14.108,KG,20250929
0001002026,000020,0001,20251009,28.114,EA,20250929
0001002026,000030,0001,20251009,1.562,EA,20250929
0001002026,000040,0001,20251005,4.739,KG,20250929
0001002026,000050,0001,20251007,15.313,KG,20250929
0001002026,000060,0001,20251012,3.054,EA,20250929
0001002026,000060,0002,20250930,3.054,EA,20250929
0001002027,000010,0001,20251012,19.893,KG,20250929
0001002027,000020,0001,20251004,75.972,EA,20250929
0001002027,000030,0001,20251007,9.769,EA,20250929
0001002027,000030,0002,20251002,9.769,EA,20250929
0001002028,000010,0001,20251011,8.116,EA,20250929
0001002028,000010,0002,20251006,8.116,EA,20250929
0001002028,000020,0001,20251012,4.744,EA,20250929
0001002028,000030,0001,20251004,19.244,EA,20250929
0001002028,000040,0001,20251013,502.383,EA,20250929
0001002028,000050,0001,20251002,3.055,EA,20250929
0001002028,000060,0001,20251010,8.6025,L,20250929
0001002028,000060,0002,20251012,8.6025,L,20250929
0001002028,000070,0001,20251006,135.782,L,20250929
0001002028,000080,0001,20251001,14.012,EA,20250929
0001002029,000010,0001,20251002,66.094,KG,20250929
0001002029,000020,0001,20251011,8.24,EA,20250929
0001002029,000030,0001,20251001,7.736,EA,20250929
0001002029,000040,0001,20251002,41.0595,KG,20250929
0001002029,000040,0002,20250930,41.0595,KG,20250929
0001002029,000050,0001,20251003,5.392,KG,20250929
0001002029,000060,0001,20251008,10.421,EA,20250929
0001002030,000010,0001,20251004,16.03,EA,20250929
0001002030,000020,0001,20251003,12.296,EA,20250929
0001002030,000030,0001,20251011,4.788,KG,20250929
0001002030,000040,0001,20251012,35.83,EA,20250929
0001002030,000050,0001,20251007,114.853,KG,20250929
0001002031,000010,0001,20251005,14.951,EA,20250929
0001002031,000020,0001,20251003,22.144,KG,20250929
0001002031,000030,0001,20251006,80.659,EA,20250929
0001002031,000040,0001,20251005,107.08,EA,20250929
0001002032,000010,0001,20251011,43.819,EA,20250929
0001002032,000020,0001,20251009,104.09,EA,20250929
0001002032,000030,0001,20251011,14.922,EA,20250929
0001002032,000040,0001,20251006,35.601,EA,20250929
0001002032,000050,0001,20251013,48.605,EA,20250929
0001002032,000060,0001,20251012,5.587,EA,20250929
0001002033,000010,0001,20251008,0.938,EA,20250929
0001002033,000010,0002,20250930,0.938,EA,20250929
0001002033,000020,0001,20251007,7.2975,EA,20250929
0001002033,000020,0002,20251008,7.2975,EA,20250929
0001002033,000030,0001,20251005,26.3,L,20250929
0001002034,000010,0001,20251013,54.198,EA,20250929
0001002034,000020,0001,20251010,230.7,EA,20250929
0001002034,000030,0001,20251002,26.22,EA,20250929
0001002034,000040,0001,20251005,4.871,L,20250929
0001002034,000050,0001,20251004,129.256,EA,20250929
0001002034,000060,0001,20251008,19.878,L,20250929
0001002035,000010,0001,20251002,107.175,EA,20250929
0001002035,000020,0001,20251004,4.113,KG,20250929
0001002035,000030,0001,20251002,5.569,EA,20250929
0001002035,000040,0001,20251001,25.84,EA,20250929
0001002036,000010,0001,20251010,45.428,EA,20250929
0001002036,000020,0001,20251008,19.81,EA,20250929
0001002036,000030,0001,20251011,11.918,KG,20250929
0001002036,000040,0001,20251012,2.332,EA,20250929
0001002036,000050,0001,20251003,7.078,EA,20250929
0001002037,000010,0001,20251008,131.077,EA,20250929
0001002037,000020,0001,20251005,10.695,L,20250929
0001002037,000030,0001,20251004,21.075,EA,20250929
0001002037,000040,0001,20251005,1.555,L,20250929
0001002037,000040,0002,20251012,1.555,L,20250929
0001002038,000010,0001,20251012,1.7,EA,20250929
0001002038,000010,0002,20251004,1.7,EA,20250929
0001002038,000020,0001,20250930,38.174,EA,20250929
0001002038,000030,0001,20250930,5.16,KG,20250929
0001002038,000040,0001,20251010,12.201,KG,20250929
0001002038,000050,0001,20251006,10.777,EA,20250929
0001002038,000060,0001,20251004,9.388,EA,20250929
0001002038,000060,0002,20251004,9.388,EA,20250929
0001002038,000070,0001,20251010,18.893,KG,20250929
0001002039,000010,0001,20251005,2.016,EA,20250929
0001002039,000020,0001,20251004,52.225,EA,20250929
0001002039,000030,0001,20251010,3.557,L,20250929
0001002039,000040,0001,20251007,10.456,EA,20250929
0001002039,000050,0001,20251005,161.8975,EA,20250929
0001002039,000050,0002,20251011,161.8975,EA,20250929
0001002040,000010,0001,20251002,9.562,EA,20250929
0001002040,000020,0001,20251013,23.635,EA,20250929
0001002040,000030,0001,20251003,35.403,EA,20250929
0001002040,000040,0001,20251013,40.093,KG,20250929
0001002040,000050,0001,20251001,39.237,KG,20250929
0001002041,000010,0001,20251001,41.942,KG,20250929
0001002041,000020,0001,20251002,67.127,KG,20250929
0001002041,000030,0001,20251003,23.839,L,20250929
0001002041,000040,0001,20251002,33.563,EA,20250929
0001002041,000050,0001,20251011,19.7465,EA,20250929
0001002041,000050,0002,20251007,19.7465,EA,20250929
0001002041,000060,0001,20251004,14.236,EA,20250929
0001002042,000010,0001,20251012,11.7375,KG,20250929
0001002042,000010,0002,20251008,11.7375,KG,20250929
0001002042,000020,0001,20251009,9.791,EA,20250929
0001002043,000010,0001,20251012,324.408,EA,20250929
0001002043,000020,0001,20251011,1.0125,EA,20250929
0001002043,000020,0002,20251011,1.0125,EA,20250929
0001002043,000030,0001,20251007,40.464,EA,20250929
0001002043,000040,0001,20251010,3.678,EA,20250929
0001002043,000050,0001,20251009,8.652,EA,20250929
0001002043,000060,0001,20251011,5.482,EA,20250929
0001002044,000010,0001,20251013,8.817,KG,20250929
0001002044,000020,0001,20251001,47.264,EA,20250929
0001002044,000030,0001,20251007,23.472,EA,20250929
0001002044,000030,0002,20251007,23.472,EA,20250929
0001002044,000040,0001,20251012,82.03,KG,20250929
0001002044,000050,0001,20251006,9.385,EA,20250929
0001002044,000060,0001,20251012,47.945,EA,20250929
0001002044,000070,0001,20251003,61.57,L,20250929
0001002044,000080,0001,20251003,30.88,EA,20250929
0001002044,000080,0002,20251010,30.88,EA,20250929
0001002045,000010,0001,20251004,23.587,KG,20250929
0001002045,000020,0001,20251010,7.412,KG,20250929
0001002045,000030,0001,20251010,23.497,EA,20250929
0001002045,000040,0001,20251010,5.023,EA,20250929
0001002045,000050,0001,20251011,25.458,EA,20250929
0001002046,000010,0001,20251002,1.3255,EA,20250929
0001002046,000010,0002,20251007,1.3255,EA,20250929
0001002046,000020,0001,20251002,31.897,L,20250929
0001002046,000020,0002,20250930,31.897,L,20250929
0001002046,000030,0001,20251003,13.534,EA,20250929
0001002046,000030,0002,20251013,13.534,EA,20250929
0001002046,000040,0001,20251013,14.953,EA,20250929
0001002046,000050,0001,20251008,33.692,KG,20250929
0001002046,000060,0001,20251008,38.392,KG,20250929
0001002046,000070,0001,20251006,107.568,EA,20250929
