KUNNR,BUKRS,AKONT,ZTERM,FDGRV
0000104363,1000,140000,Z030,
0000104364,2000,140000,Z030,
0000104365,1000,140000,Z030,
0000104366,3000,140000,Z030,
0000104367,1000,140000,Z030,
0000104368,1000,140000,Z030,
0000104369,3000,140000,Z030,
0000104370,1000,140000,Z030,
0000104371,2000,140000,Z030,
0000104372,3000,140000,Z030,
0000104373,1000,140000,Z030,
0000104374,1000,140000,Z030,
0000104375,2000,140000,Z030,
0000104376,2000,140000,Z030,
0000104377,1000,140000,Z030,
0000104378,1000,140000,Z030,
0000104379,1000,140000,Z030,
0000104380,2000,140000,Z030,
0000104381,1000,140000,Z030,
0000104382,1000,140000,Z030,
0000104383,2000,140000,Z030,
0000104384,2000,140000,Z030,
0000104385,1000,140000,Z030,
0000104386,1000,140000,Z030,
0000104387,2000,140000,Z030,
0000104388,2000,140000,Z030,
0000104389,2000,140000,Z030,
0000104390,1000,140000,Z030,
0000104391,1000,140000,Z030,
0000104392,1000,140000,Z030,
0000104393,3000,140000,Z030,
0000104394,2000,140000,Z030,
0000104395,1000,140000,Z030,
0000104396,1000,140000,Z030,
0000104397,1000,140000,Z030,
0000104398,1000,140000,Z030,
0000104399,2000,140000,Z030,
0000104400,3000,140000,Z030,
0000104401,2000,140000,Z030,
0000104402,2000,140000,Z030,
0000104403,2000,140000,Z030,
0000104404,1000,140000,Z030,
0000104405,1000,140000,Z030,
0000104406,2000,140000,Z030,
0000104407,1000,140000,Z030,
0000104408,3000,140000,Z030,
0000104409,1000,140000,Z030,
0000104410,2000,140000,Z030,
0000104411,1000,140000,Z030,
0000104412,1000,140000,Z030,
0000104413,3000,140000,Z030,
0000104414,2000,140000,Z030,
0000104415,1000,140000,Z030,
0000104416,1000,140000,Z030,
0000104417,3000,140000,Z030,
0000104418,2000,140000,Z030,
0000104419,1000,140000,Z030,
0000104420,1000,140000,Z030,
0000104421,1000,140000,Z030,
0000104422,1000,140000,Z030,
0000104423,1000,140000,Z030,
0000104424,2000,140000,Z030,
0000104425,1000,140000,Z030,
0000104426,1000,140000,Z030,
0000104427,1000,140000,Z030,
0000104428,1000,140000,Z030,
0000104429,1000,140000,Z030,
0000104430,1000,140000,Z030,
0000104431,1000,140000,Z030,
0000104432,1000,140000,Z030,
0000104433,1000,140000,Z030,
0000104434,2000,140000,Z030,
0000104435,2000,140000,Z030,
0000104436,2000,140000,Z030,
0000104437,1000,140000,Z030,
0000104438,1000,140000,Z030,
0000104439,2000,140000,Z030,
0000104440,2000,140000,Z030,
0000104441,2000,140000,Z030,
0000104442,1000,140000,Z030,
0000104443,1000,140000,Z030,
0000104444,1000,140000,Z030,
0000104445,1000,140000,Z030,
0000104446,1000,140000,Z030,
0000104447,1000,140000,Z030,
0000104448,2000,140000,Z030,
0000104449,2000,140000,Z030,
0000104450,1000,140000,Z030,
0000104451,1000,140000,Z030,
0000104452,1000,140000,Z030,
0000104453,2000,140000,Z030,
0000104454,2000,140000,Z030,
0000104455,3000,140000,Z030,
0000104456,2000,140000,Z030,
0000104457,1000,140000,Z030,
0000104458,1000,140000,Z030,
0000104459,2000,140000,Z030,
0000104460,3000,140000,Z030,
0000104461,1000,140000,Z030,
0000104462,1000,140000,Z030,
0000104463,1000,140000,Z030,
0000104464,2000,140000,Z030,
0000104465,2000,140000,Z030,
0000104466,1000,140000,Z030,
0000104467,2000,140000,Z030,
0000104468,3000,140000,Z030,
0000104469,1000,140000,Z030,
0000104470,1000,140000,Z030,
0000104471,2000,140000,Z030,
0000104472,1000,140000,Z030,
0000104473,2000,140000,Z030,
0000104474,1000,140000,Z030,
0000104475,1000,140000,Z030,
0000104476,1000,140000,Z030,
0000104477,1000,140000,Z030,
0000104478,3000,140000,Z030,
0000104479,2000,140000,Z030,
0000104480,2000,140000,Z030,
0000104481,1000,140000,Z030,
0000104482,2000,140000,Z030,
0000104483,2000,140000,Z030,
0000104484,2000,140000,Z030,
0000104485,3000,140000,Z030,
0000104486,1000,140000,Z030,
0000104487,1000,140000,Z030,
0000104488,2000,140000,Z030,
0000104489,2000,140000,Z030,
0000104490,2000,140000,Z030,
0000104491,1000,140000,Z030,
0000104492,1000,140000,Z030,
0000104493,2000,140000,Z030,
0000104494,1000,140000,Z030,
0000104495,1000,140000,Z030,
0000104496,1000,140000,Z030,
0000104497,1000,140000,Z030,
0000104498,1000,140000,Z030,
0000104499,1000,140000,Z030,
0000104500,1000,140000,Z030,
0000104501,1000,140000,Z030,
0000104502,2000,140000,Z030,
0000104503,1000,140000,Z030,
0000104504,1000,140000,Z030,
0000104505,3000,140000,Z030,
0000104506,2000,140000,Z030,
0000104507,1000,140000,Z030,
0000104508,1000,140000,Z030,
0000104509,1000,140000,Z030,
0000104510,2000,140000,Z030,
0000104511,1000,140000,Z030,
0000104512,1000,140000,Z030,
0000104513,1000,140000,Z030,
0000104514,1000,140000,Z030,
0000104515,2000,140000,Z030,
0000104516,1000,140000,Z030,
0000104517,1000,140000,Z030,
0000104518,2000,140000,Z030,
0000104519,1000,140000,Z030,
0000104520,1000,140000,Z030,
0000104521,1000,140000,Z030,
0000104522,1000,140000,Z030,
0000104523,2000,140000,Z030,
0000104524,1000,140000,Z030,
0000104525,1000,140000,Z030,
0000104526,1000,140000,Z030,
0000104527,2000,140000,Z030,
0000104528,1000,140000,Z030,
0000104529,1000,140000,Z030,
0000104530,1000,140000,Z030,
0000104531,2000,140000,Z030,
0000104532,2000,140000,Z030,
0000104533,1000,140000,Z030,
0000104534,3000,140000,Z030,
0000104535,1000,140000,Z030,
0000104536,1000,140000,Z030,
0000104537,1000,140000,Z030,
0000104538,2000,140000,Z030,
0000104539,1000,140000,Z030,
0000104540,1000,140000,Z030,
0000104541,1000,140000,Z030,
0000104542,1000,140000,Z030,
0000104543,3000,140000,Z030,
0000104544,2000,140000,Z030,
0000104545,1000,140000,Z030,
0000104546,2000,140000,Z030,
0000104547,1000,140000,Z030,
0000104548,2000,140000,Z030,
0000104549,1000,140000,Z030,
0000104550,1000,140000,Z030,
0000104551,1000,140000,Z030,
0000104552,1000,140000,Z030,
0000104553,3000,140000,Z030,
0000104554,2000,140000,Z030,
0000104555,2000,140000,Z030,
0000104556,2000,140000,Z030,
0000104557,1000,140000,Z030,
0000104558,1000,140000,Z030,
0000104559,3000,140000,Z030,
0000104560,1000,140000,Z030,
0000104561,1000,140000,Z030,
0000104562,2000,140000,Z030,
0000104563,1000,140000,Z030,
0000104564,1000,140000,Z030,
0000104565,1000,140000,Z030,
0000104566,1000,140000,Z030,
0000104567,1000,140000,Z030,
0000104568,1000,140000,Z030,
0000104569,1000,140000,Z030,
0000104570,1000,140000,Z030,
0000104571,3000,140000,Z030,
0000104572,2000,140000,Z030,
0000104573,2000,140000,Z030,
0000104574,1000,140000,Z030,
0000104575,1000,140000,Z030,
0000104576,2000,140000,Z030,
0000104577,1000,140000,Z030,
0000104578,1000,140000,Z030,
0000104579,2000,140000,Z030,
0000104580,2000,140000,Z030,
0000104581,2000,140000,Z030,
0000104582,2000,140000,Z030,
0000104583,2000,140000,Z030,
0000104584,1000,140000,Z030,
0000104585,1000,140000,Z030,
0000104586,2000,140000,Z030,
0000104587,1000,140000,Z030,
0000104588,1000,140000,Z030,
0000104589,1000,140000,Z030,
0000104590,2000,140000,Z030,
0000104591,2000,140000,Z030,
0000104592,1000,140000,Z030,
0000104593,2000,140000,Z030,
0000104594,1000,140000,Z030,
0000104595,3000,140000,Z030,
0000104596,3000,140000,Z030,
0000104597,2000,140000,Z030,
0000104598,1000,140000,Z030,
0000104599,1000,140000,Z030,
0000104600,1000,140000,Z030,
0000104601,1000,140000,Z030,
0000104602,2000,140000,Z030,
0000104603,3000,140000,Z030,
0000104604,3000,140000,Z030,
0000104605,1000,140000,Z030,
0000104606,1000,140000,Z030,
0000104607,1000,140000,Z030,
0000104608,1000,140000,Z030,
0000104609,1000,140000,Z030,
0000104610,1000,140000,Z030,
0000104611,1000,140000,Z030,
0000104612,1000,140000,Z030,
0000104613,2000,140000,Z030,
0000104614,2000,140000,Z030,
0000104615,1000,140000,Z030,
0000104616,1000,140000,Z030,
0000104617,1000,140000,Z030,
0000104618,3000,140000,Z030,
0000104619,1000,140000,Z030,
0000104620,2000,140000,Z030,
0000104621,1000,140000,Z030,
0000104622,3000,140000,Z030,
0000104623,3000,140000,Z030,
0000104624,1000,140000,Z030,
0000104625,3000,140000,Z030,
0000104626,2000,140000,Z030,
0000104627,2000,140000,Z030,
0000104628,1000,140000,Z030,
0000104629,1000,140000,Z030,
0000104630,2000,140000,Z030,
0000104631,1000,140000,Z030,
0000104632,3000,140000,Z030,
0000104633,1000,140000,Z030,
0000104634,1000,140000,Z030,
0000104635,1000,140000,Z030,
0000104636,1000,140000,Z030,
0000104637,3000,140000,Z030,
0000104638,1000,140000,Z030,
0000104639,1000,140000,Z030,
0000104640,1000,140000,Z030,
0000104641,2000,140000,Z030,
0000104642,3000,140000,Z030,
0000104643,1000,140000,Z030,
0000104644,1000,140000,Z030,
0000104645,2000,140000,Z030,
0000104646,1000,140000,Z030,
0000104647,1000,140000,Z030,
0000104648,2000,140000,Z030,
0000104649,1000,140000,Z030,
0000104650,1000,140000,Z030,
0000104651,1000,140000,Z030,
0000104652,2000,140000,Z030,
0000104653,1000,140000,Z030,
0000104654,1000,140000,Z030,
0000104655,1000,140000,Z030,
0000104656,3000,140000,Z030,
0000104657,1000,140000,Z030,
0000104658,1000,140000,Z030,
0000104659,1000,140000,Z030,
0000104660,1000,140000,Z030,
0000104661,1000,140000,Z030,
0000104662,2000,140000,Z030,
0000104663,1000,140000,Z030,
0000104664,2000,140000,Z030,
0000104665,1000,140000,Z030,
0000104666,1000,140000,Z030,
0000104667,1000,140000,Z030,
0000104668,1000,140000,Z030,
0000104669,1000,140000,Z030,
0000104670,1000,140000,Z030,
0000104671,1000,140000,Z030,
0000104672,1000,140000,Z030,
0000104673,2000,140000,Z030,
0000104674,1000,140000,Z030,
0000104675,2000,140000,Z030,
0000104676,2000,140000,Z030,
0000104677,1000,140000,Z030,
0000104678,3000,140000,Z030,
0000104679,1000,140000,Z030,
0000104680,3000,140000,Z030,
0000104681,3000,140000,Z030,
0000104682,2000,140000,Z030,
0000104683,1000,140000,Z030,
0000104684,1000,140000,Z030,
0000104685,2000,140000,Z030,
0000104686,1000,140000,Z030,
0000104687,2000,140000,Z030,
0000104688,2000,140000,Z030,
0000104689,3000,140000,Z030,
0000104690,1000,140000,Z030,
0000104691,1000,140000,Z030,
0000104692,1000,140000,Z030,
0000104693,2000,140000,Z030,
0000104694,1000,140000,Z030,
0000104695,1000,140000,Z030,
0000104696,1000,140000,Z030,
0000104697,1000,140000,Z030,
0000104698,1000,140000,Z030,
0000104699,2000,140000,Z030,
0000104700,1000,140000,Z030,
0000104701,1000,140000,Z030,
0000104702,1000,140000,Z030,
0000104703,2000,140000,Z030,
0000104704,3000,140000,Z030,
0000104705,1000,140000,Z030,
0000104706,1000,140000,Z030,
0000104707,2000,140000,Z030,
0000104708,1000,140000,Z030,
0000104709,1000,140000,Z030,
0000104710,1000,140000,Z030,
0000104711,1000,140000,Z030,
0000104712,1000,140000,Z030,
0000104713,3000,140000,Z030,
0000104714,1000,140000,Z030,
0000104715,1000,140000,Z030,
0000104716,1000,140000,Z030,
0000104717,1000,140000,Z030,
0000104718,1000,140000,Z030,
0000104719,1000,140000,Z030,
0000104720,2000,140000,Z030,
0000104721,2000,140000,Z030,
0000104722,1000,140000,Z030,
0000104723,1000,140000,Z030,
0000104724,1000,140000,Z030,
0000104725,1000,140000,Z030,
0000104726,1000,140000,Z030,
0000104727,2000,140000,Z030,
0000104728,1000,140000,Z030,
0000104729,3000,140000,Z030,
0000104730,2000,140000,Z030,
0000104731,1000,140000,Z030,
0000104732,2000,140000,Z030,
0000104733,1000,140000,Z030,
0000104734,1000,140000,Z030,
0000104735,1000,140000,Z030,
0000104736,1000,140000,Z030,
0000104737,2000,140000,Z030,
0000104738,2000,140000,Z030,
0000104739,2000,140000,Z030,
0000104740,1000,140000,Z030,
0000104741,2000,140000,Z030,
0000104742,3000,140000,Z030,
0000104743,2000,140000,Z030,
0000104744,1000,140000,Z030,
0000104745,3000,140000,Z030,
0000104746,1000,140000,Z030,
0000104747,1000,140000,Z030,
0000104748,2000,140000,Z030,
0000104749,1000,140000,Z030,
0000104750,1000,140000,Z030,
0000104751,1000,140000,Z030,
0000104752,1000,140000,Z030,
0000104753,1000,140000,Z030,
0000104754,1000,140000,Z030,
0000104755,1000,140000,Z030,
0000104756,1000,140000,Z030,
0000104757,1000,140000,Z030,
0000104758,1000,140000,Z030,
0000104759,1000,140000,Z030,
0000104760,2000,140000,Z030,
0000104761,2000,140000,Z030,
0000104762,1000,140000,Z030,
0000104763,1000,140000,Z030,
0000104764,2000,140000,Z030,
0000104765,1000,140000,Z030,
0000104766,3000,140000,Z030,
0000104767,1000,140000,Z030,
0000104768,1000,140000,Z030,
0000104769,1000,140000,Z030,
0000104770,1000,140000,Z030,
0000104771,1000,140000,Z030,
0000104772,1000,140000,Z030,
0000104773,3000,140000,Z030,
0000104774,1000,140000,Z030,
0000104775,2000,140000,Z030,
0000104776,1000,140000,Z030,
0000104777,2000,140000,Z030,
0000104778,3000,140000,Z030,
0000104779,1000,140000,Z030,
0000104780,1000,140000,Z030,
0000104781,1000,140000,Z030,
0000104782,1000,140000,Z030,
0000104783,2000,140000,Z030,
0000104784,2000,140000,Z030,
0000104785,2000,140000,Z030,
0000104786,1000,140000,Z030,
0000104787,1000,140000,Z030,
0000104788,1000,140000,Z030,
0000104789,1000,140000,Z030,
0000104790,1000,140000,Z030,
0000104791,1000,140000,Z030,
0000104792,2000,140000,Z030,
0000104793,1000,140000,Z030,
0000104794,1000,140000,Z030,
0000104795,1000,140000,Z030,
0000104796,1000,140000,Z030,
0000104797,1000,140000,Z030,
0000104798,1000,140000,Z030,
0000104799,1000,140000,Z030,
0000104800,1000,140000,Z030,
0000104801,1000,140000,Z030,
0000104802,1000,140000,Z030,
0000104803,1000,140000,Z030,
0000104804,2000,140000,Z030,
0000104805,1000,140000,Z030,
0000104806,1000,140000,Z030,
0000104807,1000,140000,Z030,
0000104808,1000,140000,Z030,
0000104809,1000,140000,Z030,
0000104810,1000,140000,Z030,
0000104811,2000,140000,Z030,
0000104812,1000,140000,Z030,
0000104813,2000,140000,Z030,
0000104814,2000,140000,Z030,
0000104815,1000,140000,Z030,
0000104816,2000,140000,Z030,
0000104817,3000,140000,Z030,
0000104818,1000,140000,Z030,
0000104819,1000,140000,Z030,
0000104820,2000,140000,Z030,
0000104821,2000,140000,Z030,
0000104822,2000,140000,Z030,
0000104823,2000,140000,Z030,
0000104824,2000,140000,Z030,
0000104825,2000,140000,Z030,
0000104826,1000,140000,Z030,
0000104827,2000,140000,Z030,
0000104828,3000,140000,Z030,
0000104829,1000,140000,Z030,
0000104830,3000,140000,Z030,
0000104831,1000,140000,Z030,
0000104832,1000,140000,Z030,
0000104833,1000,140000,Z030,
0000104834,1000,140000,Z030,
0000104835,1000,140000,Z030,
0000104836,1000,140000,Z030,
0000104837,1000,140000,Z030,
0000104838,3000,140000,Z030,
0000104839,1000,140000,Z030,
0000104840,1000,140000,Z030,
0000104841,3000,140000,Z030,
0000104842,2000,140000,Z030,
0000104843,2000,140000,Z030,
0000104844,1000,140000,Z030,
0000104845,2000,140000,Z030,
0000104846,1000,140000,Z030,
0000104847,2000,140000,Z030,
0000104848,1000,140000,Z030,
0000104849,2000,140000,Z030,
0000104850,1000,140000,Z030,
0000104851,3000,140000,Z030,
0000104852,1000,140000,Z030,
0000104853,1000,140000,Z030,
0000104854,2000,140000,Z030,
0000104855,2000,140000,Z030,
0000104856,1000,140000,Z030,
0000104857,1000,140000,Z030,
0000104858,1000,140000,Z030,
0000104859,1000,140000,Z030,
0000104860,1000,140000,Z030,
0000104861,2000,140000,Z030,
0000104862,1000,140000,Z030,
0000104863,3000,140000,Z030,
0000104864,1000,140000,Z030,
0000104865,1000,140000,Z030,
0000104866,2000,140000,Z030,
0000104867,1000,140000,Z030,
0000104868,1000,140000,Z030,
0000104869,1000,140000,Z030,
0000104870,1000,140000,Z030,
0000104871,1000,140000,Z030,
0000104872,1000,140000,Z030,
0000104873,1000,140000,Z030,
0000104874,1000,140000,Z030,
0000104875,3000,140000,Z030,
0000104876,1000,140000,Z030,
0000104877,2000,140000,Z030,
0000104878,1000,140000,Z030,
0000104879,1000,140000,Z030,
0000104880,2000,140000,Z030,
0000104881,1000,140000,Z030,
0000104882,1000,140000,Z030,
0000104883,1000,140000,Z030,
0000104884,1000,140000,Z030,
0000104885,2000,140000,Z030,
0000104886,2000,140000,Z030,
0000104887,2000,140000,Z030,
0000104888,1000,140000,Z030,
0000104889,1000,140000,Z030,
0000104890,3000,140000,Z030,
0000104891,1000,140000,Z030,
0000104892,1000,140000,Z030,
0000104893,2000,140000,Z030,
0000104894,1000,140000,Z030,
0000104895,1000,140000,Z030,
0000104896,1000,140000,Z030,
0000104897,1000,140000,Z030,
0000104898,1000,140000,Z030,
0000104899,1000,140000,Z030,
0000104900,1000,140000,Z030,
0000104901,1000,140000,Z030,
0000104902,3000,140000,Z030,
0000104903,2000,140000,Z030,
0000104904,2000,140000,Z030,
0000104905,2000,140000,Z030,
0000104906,2000,140000,Z030,
0000104907,1000,140000,Z030,
0000104908,1000,140000,Z030,
0000104909,1000,140000,Z030,
0000104910,3000,140000,Z030,
0000104911,2000,140000,Z030,
0000104912,3000,140000,Z030,
0000104913,1000,140000,Z030,
0000104914,2000,140000,Z030,
0000104915,2000,140000,Z030,
0000104916,1000,140000,Z030,
0000104917,2000,140000,Z030,
0000104918,1000,140000,Z030,
0000104919,1000,140000,Z030,
0000104920,2000,140000,Z030,
0000104921,1000,140000,Z030,
0000104922,3000,140000,Z030,
0000104923,1000,140000,Z030,
0000104924,1000,140000,Z030,
0000104925,1000,140000,Z030,
0000104926,2000,140000,Z030,
0000104927,2000,140000,Z030,
0000104928,1000,140000,Z030,
0000104929,2000,140000,Z030,
0000104930,1000,140000,Z030,
0000104931,1000,140000,Z030,
0000104932,2000,140000,Z030,
0000104933,2000,140000,Z030,
0000104934,1000,140000,Z030,
0000104935,1000,140000,Z030,
0000104936,2000,140000,Z030,
0000104937,1000,140000,Z030,
0000104938,2000,140000,Z030,
0000104939,1000,140000,Z030,
0000104940,2000,140000,Z030,
0000104941,1000,140000,Z030,
0000104942,1000,140000,Z030,
0000104943,1000,140000,Z030,
0000104944,1000,140000,Z030,
0000104945,1000,140000,Z030,
0000104946,1000,140000,Z030,
0000104947,1000,140000,Z030,
0000104948,1000,140000,Z030,
0000104949,1000,140000,Z030,
0000104950,1000,140000,Z030,
0000104951,1000,140000,Z030,
0000104952,3000,140000,Z030,
0000104953,2000,140000,Z030,
0000104954,1000,140000,Z030,
0000104955,1000,140000,Z030,
0000104956,1000,140000,Z030,
0000104957,2000,140000,Z030,
0000104958,2000,140000,Z030,
0000104959,1000,140000,Z030,
0000104960,1000,140000,Z030,
0000104961,1000,140000,Z030,
0000104962,1000,140000,Z030,
0000104963,1000,140000,Z030,
0000104964,1000,140000,Z030,
0000104965,1000,140000,Z030,
0000104966,1000,140000,Z030,
0000104967,3000,140000,Z030,
0000104968,1000,140000,Z030,
0000104969,1000,140000,Z030,
0000104970,1000,140000,Z030,
0000104971,1000,140000,Z030,
0000104972,3000,140000,Z030,
0000104973,1000,140000,Z030,
0000104974,1000,140000,Z030,
0000104975,1000,140000,Z030,
0000104976,2000,140000,Z030,
0000104977,1000,140000,Z030,
0000104978,1000,140000,Z030,
0000104979,2000,140000,Z030,
0000104980,3000,140000,Z030,
0000104981,2000,140000,Z030,
0000104982,1000,140000,Z030,
0000104983,1000,140000,Z030,
0000104984,2000,140000,Z030,
0000104985,2000,140000,Z030,
0000104986,1000,140000,Z030,
0000104987,1000,140000,Z030,
0000104988,3000,140000,Z030,
0000104989,2000,140000,Z030,
0000104990,1000,140000,Z030,
0000104991,1000,140000,Z030,
0000104992,2000,140000,Z030,
0000104993,2000,140000,Z030,
0000104994,1000,140000,Z030,
0000104995,1000,140000,Z030,
0000104996,1000,140000,Z030,
0000104997,1000,140000,Z030,
0000104998,1000,140000,Z030,
0000104999,2000,140000,Z030,
