MATNR,MTART,MATKL,MEINS,MTPOS_MARA,PRDHA,ERNAM,ERSDA,LAEDA
000000000000001572,FERT,MACH,L,NORM,000000000000000009,SYSUSER,20230426,20250919
000000000000001573,FERT,CONS,EA,NORM,000000000000000011,SYSUSER,20231127,20251009
000000000000001574,FERT,PART,KG,NORM,000000000000000016,SYSUSER,20240607,20250923
000000000000001575,FERT,TOOL,EA,NORM,000000000000000001,SYSUSER,20250708,20251019
000000000000001576,FERT,CONS,EA,NORM,000000000000000004,SYSUSER,20231130,20250728
000000000000001577,FERT,PART,EA,NORM,000000000000000004,SYSUSER,20240318,20250728
000000000000001578,HAWA,ELEC,EA,NORM,000000000000000005,SYSUSER,20231115,20251005
000000000000001579,FERT,TOOL,L,NORM,000000000000000015,SYSUSER,20240702,20250718
000000000000001580,HAWA,MACH,EA,NORM,000000000000000010,SYSUSER,20250417,20250923
000000000000001581,FERT,TOOL,EA,NORM,000000000000000001,SYSUSER,20250206,20250822
000000000000001582,FERT,PART,KG,NORM,000000000000000019,SYSUSER,20250415,20250729
000000000000001583,FERT,ELEC,KG,NORM,000000000000000007,SYSUSER,20231023,20250911
000000000000001584,HAWA,ELEC,EA,NORM,000000000000000019,SYSUSER,20230601,20250805
000000000000001585,FERT,CONS,EA,NORM,000000000000000006,SYSUSER,20250517,20251017
000000000000001586,FERT,TOOL,EA,NORM,000000000000000008,SYSUSER,20240718,20250803
000000000000001587,FERT,TOOL,L,NORM,000000000000000018,SYSUSER,20250210,20250727
000000000000001588,FERT,MACH,KG,NORM,000000000000000016,SYSUSER,20240115,20251011
000000000000001589,HAWA,ELEC,KG,NORM,000000000000000006,SYSUSER,20250311,20250823
000000000000001590,ROH,ELEC,EA,NORM,000000000000000003,SYSUSER,20241121,20250914
000000000000001591,HAWA,TOOL,EA,NORM,000000000000000009,SYSUSER,20231224,20250803
000000000000001592,FERT,ELEC,EA,NORM,000000000000000019,SYSUSER,20230604,20250910
000000000000001593,ROH,ELEC,EA,NORM,000000000000000017,SYSUSER,20230415,20250829
000000000000001594,HAWA,PART,EA,NORM,000000000000000001,SYSUSER,20230628,20250930
000000000000001595,FERT,PART,KG,NORM,000000000000000005,SYSUSER,20250626,20250728
000000000000001596,FERT,TOOL,L,NORM,000000000000000011,SYSUSER,20240626,20250909
000000000000001597,FERT,ELEC,KG,NORM,000000000000000014,SYSUSER,20230707,20251007
000000000000001598,FERT,ELEC,L,NORM,000000000000000008,SYSUSER,20241103,20251019
000000000000001599,FERT,MACH,KG,NORM,000000000000000003,SYSUSER,20240308,20250726
000000000000001600,FERT,ELEC,EA,NORM,000000000000000017,SYSUSER,20240425,20250814
000000000000001601,FERT,TOOL,KG,NORM,000000000000000014,SYSUSER,20240919,20250816
000000000000001602,FERT,TOOL,EA,NORM,000000000000000004,SYSUSER,20230804,20250823
000000000000001603,FERT,MACH,L,NORM,000000000000000007,SYSUSER,20250104,20250813
000000000000001604,FERT,TOOL,L,NORM,000000000000000019,SYSUSER,20250107,20250816
000000000000001605,FERT,PART,EA,NORM,000000000000000020,SYSUSER,20240726,20250913
000000000000001606,HAWA,MACH,EA,NORM,000000000000000015,SYSUSER,20230629,20250826
000000000000001607,FERT,CONS,EA,NORM,000000000000000016,SYSUSER,20241009,20250809
000000000000001608,HAWA,MACH,L,NORM,000000000000000018,SYSUSER,20230217,20250815
000000000000001609,FERT,ELEC,EA,NORM,000000000000000004,SYSUSER,20250203,20251016
000000000000001610,FERT,PART,KG,NORM,000000000000000008,SYSUSER,20240121,20251005
000000000000001611,FERT,PART,EA,NORM,000000000000000017,SYSUSER,20240413,20250917
000000000000001612,FERT,MACH,L,NORM,000000000000000012,SYSUSER,20230331,20250921
000000000000001613,FERT,CONS,EA,NORM,000000000000000001,SYSUSER,20240110,20250908
000000000000001614,FERT,PART,EA,NORM,000000000000000009,SYSUSER,20240409,20251024
000000000000001615,HAWA,PART,EA,NORM,000000000000000010,SYSUSER,20230515,20250804
000000000000001616,FERT,PART,EA,NORM,000000000000000015,SYSUSER,20240215,20250906
000000000000001617,FERT,TOOL,L,NORM,000000000000000008,SYSUSER,20230627,20251001
000000000000001618,HAWA,CONS,KG,NORM,000000000000000014,SYSUSER,20250628,20250806
000000000000001619,FERT,MACH,EA,NORM,000000000000000017,SYSUSER,20230221,20250908
000000000000001620,FERT,ELEC,EA,NORM,000000000000000019,SYSUSER,20230515,20250806
000000000000001621,FERT,MACH,EA,NORM,000000000000000001,SYSUSER,20241115,20250913
000000000000001622,HAWA,MACH,EA,NORM,000000000000000006,SYSUSER,20230710,20251016
000000000000001623,HAWA,CONS,KG,NORM,000000000000000005,SYSUSER,20230912,20250817
000000000000001624,FERT,MACH,KG,NORM,000000000000000016,SYSUSER,20230401,20250905
000000000000001625,FERT,PART,EA,NORM,000000000000000008,SYSUSER,20250104,20250818
000000000000001626,FERT,CONS,EA,NORM,000000000000000004,SYSUSER,20230818,20250822
000000000000001627,FERT,PART,EA,NORM,000000000000000001,SYSUSER,20230525,20250815
000000000000001628,FERT,TOOL,EA,NORM,000000000000000016,SYSUSER,20250210,20250807
000000000000001629,FERT,ELEC,KG,NORM,000000000000000020,SYSUSER,20241001,20250913
000000000000001630,HAWA,MACH,L,NORM,000000000000000010,SYSUSER,20240524,20250803
000000000000001631,FERT,MACH,EA,NORM,000000000000000006,SYSUSER,20240822,20251010
000000000000001632,FERT,ELEC,L,NORM,000000000000000017,SYSUSER,20250410,20250819
000000000000001633,FERT,CONS,L,NORM,000000000000000016,SYSUSER,20230912,20251016
000000000000001634,HAWA,TOOL,KG,NORM,000000000000000018,SYSUSER,20250603,20251008
000000000000001635,HAWA,PART,EA,NORM,000000000000000008,SYSUSER,20250116,20251020
000000000000001636,FERT,CONS,L,NORM,000000000000000005,SYSUSER,20241223,20251011
000000000000001637,FERT,CONS,L,NORM,000000000000000007,SYSUSER,20240307,20250930
000000000000001638,HAWA,CONS,EA,NORM,000000000000000005,SYSUSER,20250407,20251020
000000000000001639,HAWA,TOOL,EA,NORM,000000000000000006,SYSUSER,20231211,20250803
000000000000001640,HAWA,TOOL,EA,NORM,000000000000000014,SYSUSER,20230314,20250905
000000000000001641,FERT,MACH,KG,NORM,000000000000000002,SYSUSER,20230913,20250823
000000000000001642,FERT,TOOL,EA,NORM,000000000000000004,SYSUSER,20240126,20250806
000000000000001643,FERT,CONS,L,NORM,000000000000000014,SYSUSER,20230730,20250810
000000000000001644,HAWA,ELEC,L,NORM,000000000000000007,SYSUSER,20241028,20251018
000000000000001645,FERT,ELEC,KG,NORM,000000000000000008,SYSUSER,20240707,20250926
000000000000001646,HAWA,TOOL,EA,NORM,000000000000000009,SYSUSER,20231105,20250725
000000000000001647,FERT,ELEC,EA,NORM,000000000000000017,SYSUSER,20250506,20251023
000000000000001648,ROH,PART,KG,NORM,000000000000000013,SYSUSER,20241216,20250802
000000000000001649,FERT,MACH,KG,NORM,000000000000000005,SYSUSER,20240301,20251014
000000000000001650,FERT,CONS,KG,NORM,000000000000000011,SYSUSER,20240325,20250804
000000000000001651,ROH,TOOL,EA,NORM,000000000000000019,SYSUSER,20250516,20250908
000000000000001652,FERT,TOOL,EA,NORM,000000000000000016,SYSUSER,20231224,20250721
000000000000001653,HAWA,ELEC,EA,NORM,000000000000000014,SYSUSER,20240518,20250907
000000000000001654,FERT,MACH,EA,NORM,000000000000000015,SYSUSER,20230426,20250726
000000000000001655,HAWA,PART,EA,NORM,000000000000000015,SYSUSER,20250519,20250807
000000000000001656,ROH,ELEC,EA,NORM,000000000000000005,SYSUSER,20241018,20250818
000000000000001657,FERT,MACH,EA,NORM,000000000000000020,SYSUSER,20250606,20250723
000000000000001658,FERT,TOOL,EA,NORM,000000000000000008,SYSUSER,20250506,20250916
000000000000001659,HAWA,TOOL,KG,NORM,000000000000000018,SYSUSER,20250429,20250927
000000000000001660,ROH,ELEC,KG,NORM,000000000000000007,SYSUSER,20240202,20251012
000000000000001661,HAWA,ELEC,KG,NORM,000000000000000016,SYSUSER,20250405,20250724
000000000000001662,FERT,ELEC,KG,NORM,000000000000000001,SYSUSER,20241123,20250817
000000000000001663,HAWA,MACH,EA,NORM,000000000000000013,SYSUSER,20240618,20250930
000000000000001664,ROH,CONS,KG,NORM,000000000000000016,SYSUSER,20250101,20250818
000000000000001665,FERT,MACH,EA,NORM,000000000000000009,SYSUSER,20230914,20250923
000000000000001666,HAWA,TOOL,KG,NORM,000000000000000017,SYSUSER,20231212,20250805
000000000000001667,ROH,MACH,L,NORM,000000000000000005,SYSUSER,20250115,20250814
000000000000001668,FERT,ELEC,KG,NORM,000000000000000014,SYSUSER,20230611,20250814
000000000000001669,ROH,PART,EA,NORM,000000000000000003,SYSUSER,20240518,20250721
000000000000001670,ROH,MACH,KG,NORM,000000000000000015,SYSUSER,20250331,20250718
000000000000001671,FERT,CONS,EA,NORM,000000000000000014,SYSUSER,20231003,20250812
000000000000001672,FERT,ELEC,EA,NORM,000000000000000008,SYSUSER,20240716,20250730
000000000000001673,FERT,CONS,L,NORM,000000000000000005,SYSUSER,20240404,20250727
000000000000001674,FERT,PART,EA,NORM,000000000000000002,SYSUSER,20230905,20250831
000000000000001675,HAWA,TOOL,EA,NORM,000000000000000007,SYSUSER,20250402,20251003
000000000000001676,FERT,TOOL,L,NORM,000000000000000013,SYSUSER,20230428,20251001
000000000000001677,FERT,ELEC,EA,NORM,000000000000000015,SYSUSER,20240101,20250903
000000000000001678,FERT,CONS,L,NORM,000000000000000002,SYSUSER,20240217,20250911
000000000000001679,FERT,ELEC,L,NORM,000000000000000004,SYSUSER,20230913,20251004
000000000000001680,HAWA,CONS,EA,NORM,000000000000000002,SYSUSER,20240118,20250809
000000000000001681,HAWA,MACH,EA,NORM,000000000000000020,SYSUSER,20240420,20250909
000000000000001682,FERT,MACH,EA,NORM,000000000000000003,SYSUSER,20240829,20250815
000000000000001683,FERT,ELEC,EA,NORM,000000000000000002,SYSUSER,20240819,20250907
000000000000001684,FERT,TOOL,EA,NORM,000000000000000001,SYSUSER,20240521,20250719
000000000000001685,FERT,TOOL,EA,NORM,000000000000000015,SYSUSER,20231008,20250830
000000000000001686,HAWA,ELEC,EA,NORM,000000000000000001,SYSUSER,20230325,20250724
000000000000001687,HAWA,CONS,EA,NORM,000000000000000006,SYSUSER,20240820,20250808
000000000000001688,HAWA,CONS,KG,NORM,000000000000000006,SYSUSER,20241113,20250813
000000000000001689,FERT,PART,EA,NORM,000000000000000019,SYSUSER,20240106,20250927
000000000000001690,HAWA,ELEC,EA,NORM,000000000000000014,SYSUSER,20240628,20250718
000000000000001691,FERT,MACH,KG,NORM,000000000000000001,SYSUSER,20240101,20250721
000000000000001692,HAWA,CONS,EA,NORM,000000000000000001,SYSUSER,20241030,20250908
000000000000001693,ROH,MACH,L,NORM,000000000000000014,SYSUSER,20240410,20250828
000000000000001694,FERT,ELEC,KG,NORM,000000000000000006,SYSUSER,20240606,20251024
000000000000001695,FERT,TOOL,EA,NORM,000000000000000008,SYSUSER,20230705,20251020
000000000000001696,HAWA,ELEC,EA,NORM,000000000000000008,SYSUSER,20240929,20250809
000000000000001697,FERT,MACH,KG,NORM,000000000000000010,SYSUSER,20250701,20250819
000000000000001698,FERT,TOOL,KG,NORM,000000000000000009,SYSUSER,20250301,20250916
000000000000001699,FERT,MACH,EA,NORM,000000000000000003,SYSUSER,20250711,20250916
000000000000001700,FERT,PART,EA,NORM,000000000000000009,SYSUSER,20241202,20250927
000000000000001701,FERT,MACH,KG,NORM,000000000000000012,SYSUSER,20230222,20250914
000000000000001702,HAWA,CONS,KG,NORM,000000000000000006,SYSUSER,20250625,20250718
000000000000001703,FERT,CONS,EA,NORM,000000000000000016,SYSUSER,20230329,20250728
000000000000001704,FERT,CONS,EA,NORM,000000000000000018,SYSUSER,20230328,20250919
000000000000001705,FERT,ELEC,EA,NORM,000000000000000018,SYSUSER,20231229,20250820
000000000000001706,ROH,ELEC,KG,NORM,000000000000000003,SYSUSER,20231226,20250812
000000000000001707,FERT,CONS,EA,NORM,000000000000000016,SYSUSER,20231210,20251005
000000000000001708,FERT,ELEC,EA,NORM,000000000000000001,SYSUSER,20250412,20251020
000000000000001709,FERT,CONS,EA,NORM,000000000000000016,SYSUSER,20240402,20250909
000000000000001710,FERT,MACH,EA,NORM,000000000000000003,SYSUSER,20250208,20251007
000000000000001711,FERT,PART,KG,NORM,000000000000000020,SYSUSER,20241019,20250908
000000000000001712,FERT,ELEC,L,NORM,000000000000000007,SYSUSER,20231129,20250923
000000000000001713,FERT,ELEC,EA,NORM,000000000000000016,SYSUSER,20241121,20250922
000000000000001714,FERT,PART,KG,NORM,000000000000000005,SYSUSER,20230409,20250916
000000000000001715,FERT,ELEC,EA,NORM,000000000000000019,SYSUSER,20250414,20250812
000000000000001716,ROH,CONS,KG,NORM,000000000000000004,SYSUSER,20240603,20250813
000000000000001717,FERT,CONS,KG,NORM,000000000000000004,SYSUSER,20241207,20250723
000000000000001718,HAWA,TOOL,EA,NORM,000000000000000013,SYSUSER,20250429,20250724
000000000000001719,FERT,PART,EA,NORM,000000000000000008,SYSUSER,20240819,20250824
000000000000001720,FERT,CONS,EA,NORM,000000000000000019,SYSUSER,20250121,20250823
000000000000001721,FERT,ELEC,EA,NORM,000000000000000016,SYSUSER,20230325,20250728
000000000000001722,FERT,MACH,EA,NORM,000000000000000011,SYSUSER,20230729,20250812
000000000000001723,ROH,PART,EA,NORM,000000000000000015,SYSUSER,20230331,20251012
000000000000001724,FERT,PART,EA,NORM,000000000000000011,SYSUSER,20231116,20250803
000000000000001725,FERT,ELEC,L,NORM,000000000000000020,SYSUSER,20240913,20251020
000000000000001726,HAWA,ELEC,KG,NORM,000000000000000009,SYSUSER,20230630,20250812
000000000000001727,ROH,PART,EA,NORM,000000000000000012,SYSUSER,20240622,20251014
000000000000001728,HAWA,MACH,KG,NORM,000000000000000005,SYSUSER,20230511,20251017
000000000000001729,HAWA,PART,EA,NORM,000000000000000010,SYSUSER,20230520,20250912
000000000000001730,FERT,PART,EA,NORM,000000000000000011,SYSUSER,20240726,20250830
000000000000001731,FERT,PART,EA,NORM,000000000000000019,SYSUSER,20240517,20251009
000000000000001732,HAWA,CONS,EA,NORM,000000000000000013,SYSUSER,20230208,20250718
000000000000001733,FERT,MACH,EA,NORM,000000000000000015,SYSUSER,20241127,20250721
000000000000001734,FERT,CONS,EA,NORM,000000000000000014,SYSUSER,20230918,20250808
000000000000001735,FERT,CONS,L,NORM,000000000000000019,SYSUSER,20250706,20250804
000000000000001736,FERT,PART,EA,NORM,000000000000000014,SYSUSER,20230513,20250805
000000000000001737,FERT,MACH,KG,NORM,000000000000000020,SYSUSER,20240621,20251018
000000000000001738,ROH,TOOL,EA,NORM,000000000000000006,SYSUSER,20240908,20250818
000000000000001739,FERT,TOOL,EA,NORM,000000000000000019,SYSUSER,20250605,20250914
000000000000001740,FERT,PART,EA,NORM,000000000000000020,SYSUSER,20240112,20250813
000000000000001741,FERT,PART,EA,NORM,000000000000000010,SYSUSER,20250214,20250913
000000000000001742,FERT,MACH,EA,NORM,000000000000000017,SYSUSER,20240219,20250727
000000000000001743,FERT,MACH,L,NORM,000000000000000004,SYSUSER,20241203,20251005
000000000000001744,FERT,CONS,L,NORM,000000000000000001,SYSUSER,20250527,20250730
000000000000001745,FERT,TOOL,EA,NORM,000000000000000005,SYSUSER,20230629,20250904
000000000000001746,FERT,ELEC,EA,NORM,000000000000000013,SYSUSER,20240417,20250720
000000000000001747,FERT,ELEC,EA,NORM,000000000000000020,SYSUSER,20231116,20250812
000000000000001748,HAWA,MACH,L,NORM,000000000000000002,SYSUSER,20240217,20251013
000000000000001749,FERT,CONS,EA,NORM,000000000000000007,SYSUSER,20241202,20250830
000000000000001750,FERT,TOOL,EA,NORM,000000000000000002,SYSUSER,20240924,20250904
000000000000001751,FERT,MACH,EA,NORM,000000000000000007,SYSUSER,20250216,20251008
000000000000001752,FERT,CONS,EA,NORM,000000000000000004,SYSUSER,20240807,20251014
000000000000001753,ROH,PART,KG,NORM,000000000000000013,SYSUSER,20240317,20250812
000000000000001754,FERT,PART,KG,NORM,000000000000000012,SYSUSER,20230615,20251018
000000000000001755,FERT,ELEC,EA,NORM,000000000000000015,SYSUSER,20240103,20250903
000000000000001756,FERT,PART,EA,NORM,000000000000000010,SYSUSER,20241022,20251014
000000000000001757,HAWA,MACH,EA,NORM,000000000000000003,SYSUSER,20240604,20250821
000000000000001758,FERT,ELEC,EA,NORM,000000000000000010,SYSUSER,20240429,20250717
000000000000001759,FERT,CONS,KG,NORM,000000000000000010,SYSUSER,20230803,20251008
000000000000001760,HAWA,ELEC,L,NORM,000000000000000013,SYSUSER,20230529,20251007
000000000000001761,HAWA,TOOL,EA,NORM,000000000000000012,SYSUSER,20240312,20250814
000000000000001762,FERT,ELEC,EA,NORM,000000000000000003,SYSUSER,20241227,20250823
000000000000001763,HAWA,ELEC,KG,NORM,000000000000000007,SYSUSER,20240608,20250802
000000000000001764,FERT,ELEC,L,NORM,000000000000000011,SYSUSER,20231210,20250929
000000000000001765,HAWA,TOOL,EA,NORM,000000000000000006,SYSUSER,20231221,20250807
000000000000001766,FERT,TOOL,EA,NORM,000000000000000005,SYSUSER,20230625,20250818
000000000000001767,FERT,PART,EA,NORM,000000000000000005,SYSUSER,20241107,20250923
000000000000001768,FERT,TOOL,EA,NORM,000000000000000017,SYSUSER,20250505,20250920
000000000000001769,FERT,ELEC,EA,NORM,000000000000000009,SYSUSER,20230514,20250830
000000000000001770,FERT,TOOL,EA,NORM,000000000000000011,SYSUSER,20240820,20250729
000000000000001771,FERT,CONS,EA,NORM,000000000000000002,SYSUSER,20231206,20251013
000000000000001772,FERT,MACH,EA,NORM,000000000000000020,SYSUSER,20250324,20250731
000000000000001773,HAWA,ELEC,EA,NORM,000000000000000009,SYSUSER,20240520,20250831
000000000000001774,FERT,MACH,KG,NORM,000000000000000020,SYSUSER,20240708,20250910
000000000000001775,ROH,PART,L,NORM,000000000000000008,SYSUSER,20250103,20250913
000000000000001776,FERT,MACH,EA,NORM,000000000000000002,SYSUSER,20240730,20250809
000000000000001777,ROH,PART,EA,NORM,000000000000000019,SYSUSER,20230915,20251021
000000000000001778,HAWA,CONS,EA,NORM,000000000000000014,SYSUSER,20230521,20250915
000000000000001779,FERT,PART,EA,NORM,000000000000000011,SYSUSER,20250125,20250910
000000000000001780,FERT,ELEC,EA,NORM,000000000000000010,SYSUSER,20231025,20250829
000000000000001781,HAWA,PART,EA,NORM,000000000000000003,SYSUSER,20231018,20251006
000000000000001782,FERT,TOOL,EA,NORM,000000000000000016,SYSUSER,20240422,20251019
000000000000001783,FERT,PART,EA,NORM,000000000000000018,SYSUSER,20230402,20250925
000000000000001784,ROH,MACH,EA,NORM,000000000000000007,SYSUSER,20241225,20250729
000000000000001785,FERT,TOOL,EA,NORM,000000000000000011,SYSUSER,20240630,20251005
000000000000001786,HAWA,PART,KG,NORM,000000000000000009,SYSUSER,20230603,20250723
000000000000001787,ROH,MACH,EA,NORM,000000000000000020,SYSUSER,20230225,20251014
000000000000001788,FERT,ELEC,L,NORM,000000000000000013,SYSUSER,20250324,20250722
000000000000001789,ROH,MACH,EA,NORM,000000000000000007,SYSUSER,20250523,20250923
000000000000001790,FERT,MACH,EA,NORM,000000000000000008,SYSUSER,20231021,20251006
000000000000001791,FERT,CONS,EA,NORM,000000000000000006,SYSUSER,20230209,20250918
000000000000001792,FERT,MACH,KG,NORM,000000000000000004,SYSUSER,20250703,20250911
000000000000001793,FERT,TOOL,EA,NORM,000000000000000008,SYSUSER,20230807,20251010
000000000000001794,FERT,PART,EA,NORM,000000000000000017,SYSUSER,20240908,20250828
000000000000001795,HAWA,PART,KG,NORM,000000000000000012,SYSUSER,20240322,20251022
000000000000001796,HAWA,ELEC,EA,NORM,000000000000000017,SYSUSER,20240812,20250928
000000000000001797,FERT,CONS,EA,NORM,000000000000000003,SYSUSER,20230621,20250817
000000000000001798,HAWA,MACH,EA,NORM,000000000000000015,SYSUSER,20241213,20250928
000000000000001799,HAWA,CONS,L,NORM,000000000000000006,SYSUSER,20240105,20250819
000000000000001800,FERT,TOOL,EA,NORM,000000000000000002,SYSUSER,20230610,20250921
000000000000001801,FERT,TOOL,EA,NORM,000000000000000011,SYSUSER,20240103,20250824
000000000000001802,HAWA,PART,EA,NORM,000000000000000013,SYSUSER,20231019,20250723
000000000000001803,ROH,ELEC,KG,NORM,000000000000000003,SYSUSER,20250223,20250728
000000000000001804,FERT,CONS,EA,NORM,000000000000000001,SYSUSER,20230802,20250731
000000000000001805,HAWA,TOOL,EA,NORM,000000000000000011,SYSUSER,20250629,20250906
000000000000001806,FERT,CONS,KG,NORM,000000000000000011,SYSUSER,20231129,20250801
000000000000001807,HAWA,ELEC,EA,NORM,000000000000000005,SYSUSER,20240125,20251019
000000000000001808,FERT,ELEC,KG,NORM,000000000000000003,SYSUSER,20241029,20251003
000000000000001809,FERT,MACH,EA,NORM,000000000000000010,SYSUSER,20250517,20250918
000000000000001810,FERT,ELEC,EA,NORM,000000000000000010,SYSUSER,20241224,20250727
000000000000001811,ROH,ELEC,EA,NORM,000000000000000012,SYSUSER,20231024,20250920
000000000000001812,FERT,PART,EA,NORM,000000000000000016,SYSUSER,20250524,20250826
000000000000001813,FERT,CONS,KG,NORM,000000000000000004,SYSUSER,20230916,20251023
000000000000001814,FERT,PART,L,NORM,000000000000000018,SYSUSER,20250510,20250905
000000000000001815,FERT,MACH,L,NORM,000000000000000005,SYSUSER,20230910,20250920
000000000000001816,HAWA,PART,EA,NORM,000000000000000003,SYSUSER,20230908,20250801
000000000000001817,FERT,ELEC,EA,NORM,000000000000000008,SYSUSER,20240714,20251011
000000000000001818,HAWA,MACH,L,NORM,000000000000000018,SYSUSER,20250628,20250917
000000000000001819,FERT,PART,KG,NORM,000000000000000016,SYSUSER,20230210,20250802
000000000000001820,HAWA,MACH,EA,NORM,000000000000000013,SYSUSER,20240617,20250925
000000000000001821,FERT,MACH,KG,NORM,000000000000000019,SYSUSER,20240623,20250820
000000000000001822,FERT,CONS,EA,NORM,000000000000000012,SYSUSER,20230722,20251012
000000000000001823,HAWA,CONS,EA,NORM,000000000000000016,SYSUSER,20240828,20250823
000000000000001824,FERT,PART,EA,NORM,000000000000000010,SYSUSER,20230211,20250809
000000000000001825,FERT,MACH,EA,NORM,000000000000000013,SYSUSER,20240120,20251013
000000000000001826,FERT,ELEC,L,NORM,000000000000000005,SYSUSER,20250108,20250929
000000000000001827,FERT,TOOL,L,NORM,000000000000000013,SYSUSER,20240221,20250827
000000000000001828,FERT,PART,L,NORM,000000000000000001,SYSUSER,20231221,20250725
000000000000001829,FERT,CONS,EA,NORM,000000000000000003,SYSUSER,20250625,20251019
000000000000001830,FERT,TOOL,EA,NORM,000000000000000003,SYSUSER,20241106,20250818
000000000000001831,HAWA,MACH,EA,NORM,000000000000000014,SYSUSER,20240908,20250912
000000000000001832,FERT,TOOL,KG,NORM,000000000000000012,SYSUSER,20240303,20250904
000000000000001833,FERT,PART,KG,NORM,000000000000000012,SYSUSER,20230616,20251004
000000000000001834,FERT,TOOL,KG,NORM,000000000000000003,SYSUSER,20250629,20250910
000000000000001835,ROH,CONS,EA,NORM,000000000000000016,SYSUSER,20230817,20250909
000000000000001836,FERT,MACH,EA,NORM,000000000000000012,SYSUSER,20240719,20250805
000000000000001837,FERT,CONS,EA,NORM,000000000000000003,SYSUSER,20240911,20250924
000000000000001838,FERT,ELEC,KG,NORM,000000000000000004,SYSUSER,20240220,20250919
000000000000001839,ROH,PART,EA,NORM,000000000000000017,SYSUSER,20230408,20251017
000000000000001840,FERT,PART,EA,NORM,000000000000000020,SYSUSER,20231016,20250922
000000000000001841,FERT,TOOL,KG,NORM,000000000000000009,SYSUSER,20230130,20250905
000000000000001842,HAWA,ELEC,EA,NORM,000000000000000005,SYSUSER,20230405,20251021
000000000000001843,FERT,MACH,EA,NORM,000000000000000008,SYSUSER,20231227,20250919
000000000000001844,FERT,CONS,EA,NORM,000000000000000013,SYSUSER,20241129,20251005
000000000000001845,HAWA,TOOL,EA,NORM,000000000000000003,SYSUSER,20240802,20250904
000000000000001846,FERT,ELEC,L,NORM,000000000000000006,SYSUSER,20230914,20251007
000000000000001847,HAWA,CONS,KG,NORM,000000000000000017,SYSUSER,20250419,20250723
000000000000001848,ROH,PART,EA,NORM,000000000000000009,SYSUSER,20240621,20250819
000000000000001849,ROH,MACH,EA,NORM,000000000000000003,SYSUSER,20230823,20250807
000000000000001850,HAWA,ELEC,EA,NORM,000000000000000019,SYSUSER,20230205,20250805
000000000000001851,FERT,MACH,EA,NORM,000000000000000017,SYSUSER,20230815,20250925
000000000000001852,FERT,MACH,EA,NORM,000000000000000010,SYSUSER,20240516,20250924
000000000000001853,HAWA,PART,EA,NORM,000000000000000007,SYSUSER,20231209,20251005
000000000000001854,ROH,PART,EA,NORM,000000000000000015,SYSUSER,20240507,20250915
000000000000001855,FERT,MACH,EA,NORM,000000000000000015,SYSUSER,20231106,20250912
000000000000001856,HAWA,MACH,EA,NORM,000000000000000002,SYSUSER,20240414,20250816
000000000000001857,FERT,MACH,EA,NORM,000000000000000019,SYSUSER,20250305,20250928
000000000000001858,ROH,MACH,EA,NORM,000000000000000013,SYSUSER,20230918,20251007
000000000000001859,FERT,CONS,L,NORM,000000000000000010,SYSUSER,20231201,20250816
000000000000001860,HAWA,ELEC,EA,NORM,000000000000000013,SYSUSER,20230817,20250929
000000000000001861,HAWA,ELEC,KG,NORM,000000000000000012,SYSUSER,20230215,20251007
000000000000001862,FERT,MACH,L,NORM,000000000000000012,SYSUSER,20240904,20250728
000000000000001863,FERT,MACH,EA,NORM,000000000000000020,SYSUSER,20230726,20250818
000000000000001864,FERT,TOOL,EA,NORM,000000000000000012,SYSUSER,20250301,20250830
000000000000001865,FERT,MACH,EA,NORM,000000000000000005,SYSUSER,20230521,20251006
000000000000001866,FERT,MACH,EA,NORM,000000000000000016,SYSUSER,20230915,20250813
000000000000001867,HAWA,PART,L,NORM,000000000000000005,SYSUSER,20250206,20250914
000000000000001868,FERT,TOOL,EA,NORM,000000000000000009,SYSUSER,20250509,20250814
000000000000001869,HAWA,ELEC,KG,NORM,000000000000000013,SYSUSER,20240119,20250724
000000000000001870,HAWA,MACH,EA,NORM,000000000000000007,SYSUSER,20250318,20251001
000000000000001871,ROH,CONS,EA,NORM,000000000000000010,SYSUSER,20240826,20251006
000000000000001872,FERT,CONS,EA,NORM,000000000000000020,SYSUSER,20230704,20251021
000000000000001873,FERT,MACH,EA,NORM,000000000000000003,SYSUSER,20230526,20250914
000000000000001874,FERT,TOOL,EA,NORM,000000000000000010,SYSUSER,20240520,20250902
000000000000001875,FERT,CONS,L,NORM,000000000000000012,SYSUSER,20240910,20250829
000000000000001876,FERT,TOOL,KG,NORM,000000000000000004,SYSUSER,20230615,20250804
000000000000001877,FERT,PART,EA,NORM,000000000000000005,SYSUSER,20230622,20250919
000000000000001878,FERT,PART,EA,NORM,000000000000000001,SYSUSER,20250212,20250717
000000000000001879,HAWA,ELEC,EA,NORM,000000000000000004,SYSUSER,20250106,20251011
000000000000001880,FERT,ELEC,EA,NORM,000000000000000006,SYSUSER,20250305,20251001
000000000000001881,FERT,TOOL,EA,NORM,000000000000000016,SYSUSER,20250621,20250719
000000000000001882,FERT,MACH,KG,NORM,000000000000000014,SYSUSER,20231030,20250807
000000000000001883,FERT,TOOL,EA,NORM,000000000000000012,SYSUSER,20241017,20250808
000000000000001884,FERT,MACH,EA,NORM,000000000000000007,SYSUSER,20231215,20250807
000000000000001885,FERT,CONS,EA,NORM,000000000000000006,SYSUSER,20241123,20250809
