VBELN,FKART,FKDAT,ERDAT,ERZET,ERNAM,KUNAG,KUNRG,VKORG,NETWR,WAERK,FKSTO,VBUND,RFBSK
9000001494,F2,20251015,20251015,133400,BILLUSER,0000103130,0000103130,2000,0,EUR,,,A
9000001495,F2,20251006,20251006,161900,BILLUSER,0000103785,0000103785,2000,0,EUR,,,A
9000001496,F2,20250926,20250926,140000,BILLUSER,0000100801,0000100801,1000,0,USD,,,C
9000001497,F2,20250929,20250929,095300,BILLUSER,0000102678,0000102678,1000,0,USD,,,A
9000001498,F2,20251012,20251012,124900,BILLUSER,0000100285,0000100285,1000,0,USD,,,A
9000001499,F2,20250929,20250929,123500,BILLUSER,0000101065,0000101065,1000,0,USD,,,A
9000001500,F2,20251021,20251021,113900,BILLUSER,0000104844,0000104844,2000,0,EUR,,,A
9000001501,F2,20251020,20251020,140100,BILLUSER,0000103824,0000103824,2000,0,EUR,,,A
9000001502,F2,20251022,20251022,154700,BILLUSER,0000104319,0000104319,1000,0,USD,,,C
9000001503,F2,20251015,20251015,161000,BILLUSER,0000104904,0000104904,1000,0,USD,,,A
9000001504,F2,20251021,20251021,143600,BILLUSER,0000104253,0000104253,1000,0,USD,,,A
9000001505,F2,20250930,20250930,091900,BILLUSER,0000102223,0000102223,2000,0,EUR,,,A
9000001506,F2,20251025,20251025,080500,BILLUSER,0000103590,0000103590,2000,0,EUR,,,B
9000001507,F2,20251023,20251023,122000,BILLUSER,0000101794,0000101794,1000,0,USD,,,A
9000001508,F2,20251018,20251018,131000,BILLUSER,0000100544,0000100544,2000,0,EUR,,,A
9000001509,F2,20251020,20251020,112900,BILLUSER,0000100970,0000100970,1000,0,USD,,,A
9000001510,F2,20251015,20251015,115000,BILLUSER,0000100275,0000100275,1000,0,USD,,,B
9000001511,F2,20251022,20251022,123400,BILLUSER,0000101141,0000101141,3000,0,EUR,,,A
9000001512,F2,20251017,20251017,143600,BILLUSER,0000103778,0000103778,2000,0,EUR,,,A
9000001513,F2,20251007,20251007,163200,BILLUSER,0000104718,0000104718,1000,0,USD,,,A
9000001514,F2,20251018,20251018,155900,BILLUSER,0000104521,0000104521,2000,0,EUR,,,A
9000001515,F2,20251021,20251021,155600,BILLUSER,0000101191,0000101191,2000,0,EUR,,,A
9000001516,F2,20251022,20251022,175400,BILLUSER,0000104670,0000104670,1000,0,USD,,,B
9000001517,F8,20251005,20251005,080000,BILLUSER,0000103071,0000103071,1000,0,USD,,,A
9000001518,F2,20251003,20251003,124100,BILLUSER,0000100061,0000100061,1000,0,USD,,,A
9000001519,F2,20251022,20251022,175300,BILLUSER,0000103923,0000103923,1000,0,USD,,,A
9000001520,F2,20250930,20250930,130400,BILLUSER,0000103157,0000103157,2000,0,EUR,,,B
9000001521,F2,20251014,20251014,150800,BILLUSER,0000101021,0000101021,2000,0,EUR,,,A
9000001522,F2,20251030,20251030,145600,BILLUSER,0000100069,0000100069,1000,0,USD,,,A
9000001523,F8,20251006,20251006,090300,BILLUSER,0000102358,0000102358,2000,0,EUR,,,A
9000001524,F2,20251005,20251005,103800,BILLUSER,0000102992,0000102992,2000,0,EUR,,,A
9000001525,F2,20251018,20251018,133900,BILLUSER,0000103061,0000103061,1000,0,USD,,,A
9000001526,F2,20251020,20251020,152100,BILLUSER,0000102459,0000102459,2000,0,EUR,,,C
9000001527,F2,20251019,20251019,142900,BILLUSER,0000101463,0000101463,1000,0,USD,,,A
9000001528,F2,20251029,20251029,101400,BILLUSER,0000104923,0000104923,1000,0,USD,,,A
9000001529,F2,20251026,20251026,165300,BILLUSER,0000103837,0000103837,1000,0,USD,,,A
9000001530,F2,20251023,20251023,132400,BILLUSER,0000103510,0000103510,1000,0,USD,,,B
9000001531,F2,20251024,20251024,170600,BILLUSER,0000104111,0000104111,2000,0,EUR,,,A
9000001532,F2,20250926,20250926,141700,BILLUSER,0000101265,0000101265,1000,0,USD,,,A
9000001533,F2,20251027,20251027,082000,BILLUSER,0000100573,0000100573,1000,0,USD,,,A
9000001534,F2,20251025,20251025,151100,BILLUSER,0000104083,0000104083,3000,0,EUR,,,C
9000001535,F8,20251029,20251029,111900,BILLUSER,0000103515,0000103515,2000,0,EUR,,,A
9000001536,F2,20251016,20251016,103000,BILLUSER,0000100562,0000100562,2000,0,EUR,,,A
9000001537,F2,20251019,20251019,134100,BILLUSER,0000102226,0000102226,1000,0,USD,,,A
9000001538,F2,20251020,20251020,082500,BILLUSER,0000102568,0000102568,2000,0,EUR,,,A
9000001539,F2,20251022,20251022,145000,BILLUSER,0000103279,0000103279,1000,0,USD,,,A
9000001540,F2,20251017,20251017,123500,BILLUSER,0000102957,0000102957,1000,0,USD,,,A
9000001541,F2,20251006,20251006,104700,BILLUSER,0000100458,0000100458,2000,0,EUR,,,A
9000001542,F2,20251004,20251004,135400,BILLUSER,0000100004,0000100004,2000,0,EUR,,,B
9000001543,F2,20251011,20251011,082100,BILLUSER,0000101336,0000101336,2000,0,EUR,,,B
9000001544,F2,20251012,20251012,085100,BILLUSER,0000101302,0000101302,1000,0,USD,,,A
9000001545,F2,20251007,20251007,150900,BILLUSER,0000104287,0000104287,1000,0,USD,,,A
9000001546,F2,20251008,20251008,164800,BILLUSER,0000100345,0000100345,3000,0,EUR,,,B
9000001547,F2,20251005,20251005,132800,BILLUSER,0000100774,0000100774,1000,0,USD,,,A
9000001548,F8,20251020,20251020,120500,BILLUSER,0000100921,0000100921,1000,0,USD,,,B
9000001549,F2,20251017,20251017,130400,BILLUSER,0000104971,0000104971,1000,0,USD,,,C
9000001550,F2,20251018,20251018,175200,BILLUSER,0000101373,0000101373,1000,0,USD,,,A
9000001551,F2,20251013,20251013,124500,BILLUSER,0000100005,0000100005,1000,0,USD,,,A
9000001552,F2,20251024,20251024,083400,BILLUSER,0000100209,0000100209,1000,0,USD,,,A
9000001553,F2,20251022,20251022,134000,BILLUSER,0000100928,0000100928,1000,0,USD,,,A
9000001554,F2,20251007,20251007,173200,BILLUSER,0000104640,0000104640,1000,0,USD,,,A
9000001555,F2,20251017,20251017,120500,BILLUSER,0000103691,0000103691,2000,0,EUR,,,A
9000001556,F2,20251001,20251001,112400,BILLUSER,0000102471,0000102471,1000,0,USD,,,A
9000001557,F2,20250928,20250928,140600,BILLUSER,0000101354,0000101354,1000,0,USD,,,A
9000001558,F2,20251026,20251026,122700,BILLUSER,0000102014,0000102014,2000,0,EUR,,,A
9000001559,F2,20251011,20251011,141200,BILLUSER,0000101741,0000101741,3000,0,EUR,,,A
9000001560,F2,20251004,20251004,132200,BILLUSER,0000104909,0000104909,1000,0,USD,,,B
9000001561,F2,20251031,20251031,090700,BILLUSER,0000103646,0000103646,1000,0,USD,,,A
9000001562,F2,20251019,20251019,120800,BILLUSER,0000102565,0000102565,1000,0,USD,,,A
9000001563,F8,20251025,20251025,175900,BILLUSER,0000101731,0000101731,1000,0,USD,,,A
9000001564,F2,20251011,20251011,080100,BILLUSER,0000104770,0000104770,2000,0,EUR,,,A
9000001565,F2,20251018,20251018,081700,BILLUSER,0000103947,0000103947,2000,0,EUR,,,A
9000001566,F2,20251016,20251016,134700,BILLUSER,0000102620,0000102620,1000,0,USD,,,A
9000001567,F2,20251027,20251027,113900,BILLUSER,0000102245,0000102245,2000,0,EUR,,,C
9000001568,F2,20251002,20251002,161100,BILLUSER,0000103359,0000103359,1000,0,USD,,,A
9000001569,F2,20251022,20251022,093800,BILLUSER,0000101879,0000101879,1000,0,USD,,,C
9000001570,F2,20251015,20251015,145800,BILLUSER,0000102823,0000102823,1000,0,USD,,,B
9000001571,F2,20251017,20251017,140400,BILLUSER,0000101184,0000101184,2000,0,EUR,,,A
9000001572,F2,20251018,20251018,131800,BILLUSER,0000102287,0000102287,2000,0,EUR,,,A
9000001573,F2,20251026,20251026,162700,BILLUSER,0000104069,0000104069,1000,0,USD,,,A
9000001574,F2,20251006,20251006,104800,BILLUSER,0000101925,0000101925,1000,0,USD,,,B
9000001575,F2,20251021,20251021,095300,BILLUSER,0000103416,0000103416,1000,0,USD,,,A
9000001576,F8,20251005,20251005,114500,BILLUSER,0000104966,0000104966,1000,0,USD,,,A
9000001577,F2,20251011,20251011,085500,BILLUSER,0000100445,0000100445,1000,0,USD,,,A
9000001578,F2,20251028,20251028,152500,BILLUSER,0000101728,0000101728,2000,0,EUR,,,A
9000001579,F2,20251003,20251003,085700,BILLUSER,0000101092,0000101092,1000,0,USD,,,A
9000001580,F2,20251006,20251006,114700,BILLUSER,0000102681,0000102681,2000,0,EUR,,,A
9000001581,F2,20251022,20251022,114400,BILLUSER,0000101646,0000101646,1000,0,USD,,,C
9000001582,F2,20251014,20251014,093600,BILLUSER,0000103103,0000103103,1000,0,USD,,,B
9000001583,F2,20251024,20251024,102200,BILLUSER,0000104543,0000104543,1000,0,USD,,,A
9000001584,F2,20251015,20251015,163100,BILLUSER,0000104032,0000104032,2000,0,EUR,,,A
9000001585,F2,20251010,20251010,102700,BILLUSER,0000103876,0000103876,1000,0,USD,,,B
9000001586,F2,20251011,20251011,084700,BILLUSER,0000104519,0000104519,2000,0,EUR,,,C
9000001587,F2,20251028,20251028,153000,BILLUSER,0000104433,0000104433,3000,0,EUR,,,A
9000001588,F2,20251025,20251025,123200,BILLUSER,0000103381,0000103381,1000,0,USD,,,A
9000001589,F2,20251002,20251002,102200,BILLUSER,0000103463,0000103463,2000,0,EUR,,,B
9000001590,F2,20251028,20251028,130400,BILLUSER,0000102842,0000102842,1000,0,USD,,,B
9000001591,F2,20251021,20251021,141900,BILLUSER,0000101216,0000101216,2000,0,EUR,,,B
9000001592,F2,20251014,20251014,115200,BILLUSER,0000101820,0000101820,2000,0,EUR,,,A
9000001593,F2,20251026,20251026,092200,BILLUSER,0000104231,0000104231,2000,0,EUR,,,A
9000001594,F2,20251001,20251001,174200,BILLUSER,0000102626,0000102626,2000,0,EUR,,,A
9000001595,F8,20251011,20251011,082200,BILLUSER,0000101028,0000101028,1000,0,USD,,,A
9000001596,F2,20251003,20251003,155800,BILLUSER,0000101656,0000101656,3000,0,EUR,,,B
9000001597,F2,20251023,20251023,100100,BILLUSER,0000102557,0000102557,1000,0,USD,,,A
9000001598,F2,20251021,20251021,095600,BILLUSER,0000103663,0000103663,3000,0,EUR,,,C
9000001599,F2,20250930,20250930,140200,BILLUSER,0000101376,0000101376,1000,0,USD,,,B
9000001600,F2,20251028,20251028,110000,BILLUSER,0000100990,0000100990,1000,0,USD,,,B
9000001601,F8,20251002,20251002,122000,BILLUSER,0000104798,0000104798,3000,0,EUR,,,A
9000001602,F2,20251003,20251003,150500,BILLUSER,0000103253,0000103253,2000,0,EUR,,,A
9000001603,F2,20251027,20251027,143600,BILLUSER,0000101521,0000101521,2000,0,EUR,,,B
9000001604,F2,20251020,20251020,171600,BILLUSER,0000104075,0000104075,2000,0,EUR,,,A
9000001605,F2,20251024,20251024,144500,BILLUSER,0000102363,0000102363,1000,0,USD,,,B
9000001606,F2,20251013,20251013,092100,BILLUSER,0000101354,0000101354,1000,0,USD,,,B
9000001607,F2,20250927,20250927,154300,BILLUSER,0000104843,0000104843,1000,0,USD,,,B
9000001608,F2,20251022,20251022,142300,BILLUSER,0000104367,0000104367,3000,0,EUR,,,A
9000001609,F2,20251019,20251019,134600,BILLUSER,0000104648,0000104648,1000,0,USD,,,B
9000001610,F2,20251002,20251002,121800,BILLUSER,0000103927,0000103927,3000,0,EUR,,,B
9000001611,F2,20251023,20251023,101700,BILLUSER,0000101591,0000101591,2000,0,EUR,,,A
9000001612,F2,20251005,20251005,081700,BILLUSER,0000103268,0000103268,3000,0,EUR,,,A
9000001613,F2,20251013,20251013,171100,BILLUSER,0000102822,0000102822,2000,0,EUR,,,B
9000001614,F2,20251030,20251030,103300,BILLUSER,0000103040,0000103040,1000,0,USD,,,A
9000001615,F2,20251006,20251006,102000,BILLUSER,0000103780,0000103780,2000,0,EUR,,,C
9000001616,F2,20251013,20251013,171600,BILLUSER,0000101306,0000101306,3000,0,EUR,,,A
9000001617,F2,20251009,20251009,085000,BILLUSER,0000104016,0000104016,3000,0,EUR,,,B
9000001618,F2,20251019,20251019,104300,BILLUSER,0000100044,0000100044,1000,0,USD,,,A
9000001619,F2,20251023,20251023,080200,BILLUSER,0000102239,0000102239,2000,0,EUR,,,A
9000001620,F2,20251005,20251005,162400,BILLUSER,0000102754,0000102754,2000,0,EUR,,,B
9000001621,F8,20251022,20251022,173800,BILLUSER,0000102374,0000102374,1000,0,USD,,,A
9000001622,F2,20251029,20251029,164800,BILLUSER,0000101995,0000101995,3000,0,EUR,,,A
9000001623,F2,20251025,20251025,082700,BILLUSER,0000102476,0000102476,1000,0,USD,,,A
9000001624,F2,20251005,20251005,112200,BILLUSER,0000104596,0000104596,1000,0,USD,,,B
9000001625,F2,20251005,20251005,155700,BILLUSER,0000102393,0000102393,1000,0,USD,,,A
9000001626,F2,20251009,20251009,151900,BILLUSER,0000102520,0000102520,1000,0,USD,,,C
9000001627,F2,20251025,20251025,132900,BILLUSER,0000104141,0000104141,3000,0,EUR,,,A
9000001628,F8,20251010,20251010,080900,BILLUSER,0000103476,0000103476,1000,0,USD,,,A
9000001629,F2,20251026,20251026,143200,BILLUSER,0000100881,0000100881,3000,0,EUR,,,B
9000001630,F2,20251029,20251029,084000,BILLUSER,0000103862,0000103862,1000,0,USD,,,A
9000001631,F2,20251020,20251020,141200,BILLUSER,0000101406,0000101406,1000,0,USD,,,B
9000001632,F2,20251007,20251007,144700,BILLUSER,0000101265,0000101265,1000,0,USD,,,A
9000001633,F2,20251024,20251024,165700,BILLUSER,0000100877,0000100877,1000,0,USD,,,B
9000001634,F2,20251028,20251028,090100,BILLUSER,0000102832,0000102832,1000,0,USD,,,A
9000001635,F8,20251019,20251019,124800,BILLUSER,0000100913,0000100913,2000,0,EUR,,,B
9000001636,F2,20251101,20251101,171100,BILLUSER,0000100199,0000100199,3000,0,EUR,,,A
9000001637,F2,20251014,20251014,083200,BILLUSER,0000102085,0000102085,2000,0,EUR,,,A
9000001638,F2,20251024,20251024,100600,BILLUSER,0000101955,0000101955,1000,0,USD,,,C
9000001639,F2,20251001,20251001,155100,BILLUSER,0000102818,0000102818,1000,0,USD,,,A
9000001640,F2,20251030,20251030,084000,BILLUSER,0000100411,0000100411,1000,0,USD,,,A
9000001641,F2,20251008,20251008,170200,BILLUSER,0000102669,0000102669,1000,0,USD,,,A
9000001642,F2,20251023,20251023,103300,BILLUSER,0000103885,0000103885,1000,0,USD,,,C
9000001643,F2,20250928,20250928,094400,BILLUSER,0000103283,0000103283,1000,0,USD,,,A
9000001644,F2,20251002,20251002,162000,BILLUSER,0000102344,0000102344,2000,0,EUR,,,A
9000001645,F2,20251027,20251027,172600,BILLUSER,0000103081,0000103081,1000,0,USD,,,B
9000001646,F2,20251002,20251002,123600,BILLUSER,0000104024,0000104024,3000,0,EUR,,,B
9000001647,F2,20251024,20251024,105700,BILLUSER,0000103155,0000103155,1000,0,USD,,,A
9000001648,F2,20250930,20250930,161600,BILLUSER,0000101554,0000101554,2000,0,EUR,,,A
9000001649,F2,20251012,20251012,175800,BILLUSER,0000102280,0000102280,1000,0,USD,,,B
9000001650,F2,20251013,20251013,082500,BILLUSER,0000104859,0000104859,1000,0,USD,,,B
9000001651,F2,20251004,20251004,143900,BILLUSER,0000103524,0000103524,2000,0,EUR,,,A
9000001652,F2,20251012,20251012,094600,BILLUSER,0000102538,0000102538,2000,0,EUR,,,A
9000001653,F2,20251018,20251018,161700,BILLUSER,0000100954,0000100954,2000,0,EUR,,,B
9000001654,F2,20251027,20251027,080200,BILLUSER,0000102797,0000102797,1000,0,USD,,,B
9000001655,F2,20251009,20251009,114700,BILLUSER,0000100103,0000100103,1000,0,USD,,,C
9000001656,F2,20251007,20251007,142900,BILLUSER,0000101158,0000101158,1000,0,USD,,,A
9000001657,F2,20251010,20251010,080200,BILLUSER,0000102268,0000102268,1000,0,USD,,,A
9000001658,F2,20251102,20251102,080600,BILLUSER,0000103229,0000103229,1000,0,USD,,,A
9000001659,F2,20251017,20251017,141600,BILLUSER,0000101566,0000101566,1000,0,USD,,,A
9000001660,F2,20251027,20251027,080100,BILLUSER,0000100634,0000100634,2000,0,EUR,,,B
9000001661,F2,20251020,20251020,090800,BILLUSER,0000101008,0000101008,1000,0,USD,,,A
9000001662,F2,20251010,20251010,145300,BILLUSER,0000100708,0000100708,2000,0,EUR,,,A
9000001663,F2,20251023,20251023,100100,BILLUSER,0000100288,0000100288,1000,0,USD,,,A
9000001664,F2,20251014,20251014,081400,BILLUSER,0000100996,0000100996,1000,0,USD,,,A
9000001665,F2,20251025,20251025,115200,BILLUSER,0000101369,0000101369,1000,0,USD,,,A
9000001666,F2,20251028,20251028,130500,BILLUSER,0000102469,0000102469,1000,0,USD,,,A
9000001667,F2,20251023,20251023,114300,BILLUSER,0000100198,0000100198,1000,0,USD,,,A
9000001668,F2,20250926,20250926,160100,BILLUSER,0000104598,0000104598,1000,0,USD,,,A
9000001669,F2,20251029,20251029,104700,BILLUSER,0000103180,0000103180,1000,0,USD,,,B
9000001670,F2,20251019,20251019,094200,BILLUSER,0000102591,0000102591,1000,0,USD,,,B
9000001671,F2,20251018,20251018,165700,BILLUSER,0000103609,0000103609,1000,0,USD,,,A
9000001672,F8,20251010,20251010,162600,BILLUSER,0000103910,0000103910,1000,0,USD,,,A
9000001673,F2,20251007,20251007,123200,BILLUSER,0000101609,0000101609,1000,0,USD,,,A
9000001674,F2,20251101,20251101,150600,BILLUSER,0000100491,0000100491,2000,0,EUR,,,B
9000001675,F2,20251009,20251009,115800,BILLUSER,0000104116,0000104116,2000,0,EUR,,,A
9000001676,F2,20251023,20251023,103300,BILLUSER,0000104955,0000104955,2000,0,EUR,,,A
9000001677,F2,20251021,20251021,142500,BILLUSER,0000102830,0000102830,3000,0,EUR,,,B
9000001678,F2,20251014,20251014,081000,BILLUSER,0000100454,0000100454,1000,0,USD,,,A
9000001679,F2,20251024,20251024,141600,BILLUSER,0000104421,0000104421,1000,0,USD,,,A
9000001680,F2,20251014,20251014,080200,BILLUSER,0000104482,0000104482,2000,0,EUR,,,A
9000001681,F2,20251027,20251027,141800,BILLUSER,0000103808,0000103808,2000,0,EUR,,,B
9000001682,F2,20251010,20251010,144300,BILLUSER,0000102476,0000102476,1000,0,USD,,,A
9000001683,F2,20251009,20251009,144000,BILLUSER,0000100939,0000100939,2000,0,EUR,,,A
9000001684,F2,20251013,20251013,151800,BILLUSER,0000100497,0000100497,1000,0,USD,,,A
9000001685,F2,20251012,20251012,132400,BILLUSER,0000102016,0000102016,2000,0,EUR,,,A
9000001686,F2,20251001,20251001,110700,BILLUSER,0000100817,0000100817,2000,0,EUR,,,A
9000001687,F2,20251005,20251005,095700,BILLUSER,0000102370,0000102370,3000,0,EUR,,,A
9000001688,F2,20251027,20251027,111200,BILLUSER,0000102677,0000102677,2000,0,EUR,,,A
9000001689,F2,20251005,20251005,085700,BILLUSER,0000101108,0000101108,2000,0,EUR,,,A
9000001690,F2,20251015,20251015,111900,BILLUSER,0000100753,0000100753,1000,0,USD,,,B
9000001691,F2,20251002,20251002,161200,BILLUSER,0000104089,0000104089,1000,0,USD,,,A
9000001692,F2,20251016,20251016,170400,BILLUSER,0000104849,0000104849,2000,0,EUR,,,A
9000001693,F2,20251025,20251025,153600,BILLUSER,0000103205,0000103205,3000,0,EUR,,,A
9000001694,F2,20251025,20251025,141400,BILLUSER,0000101978,0000101978,1000,0,USD,,,B
9000001695,F2,20251024,20251024,175600,BILLUSER,0000100272,0000100272,2000,0,EUR,,,A
9000001696,F2,20251016,20251016,155600,BILLUSER,0000102800,0000102800,1000,0,USD,,,A
9000001697,F2,20251014,20251014,094600,BILLUSER,0000101672,0000101672,1000,0,USD,,,A
9000001698,F8,20251006,20251006,153000,BILLUSER,0000104422,0000104422,2000,0,EUR,,,A
9000001699,F2,20251016,20251016,082800,BILLUSER,0000102373,0000102373,1000,0,USD,,,A
9000001700,F2,20251023,20251023,094900,BILLUSER,0000101603,0000101603,2000,0,EUR,,,A
9000001701,F2,20251028,20251028,170600,BILLUSER,0000104521,0000104521,1000,0,USD,,,A
9000001702,F2,20251025,20251025,095900,BILLUSER,0000101009,0000101009,2000,0,EUR,,,A
9000001703,F2,20250930,20250930,080300,BILLUSER,0000103601,0000103601,1000,0,USD,,,A
9000001704,F2,20251007,20251007,165600,BILLUSER,0000104901,0000104901,2000,0,EUR,,,A
9000001705,F2,20251024,20251024,145000,BILLUSER,0000102554,0000102554,1000,0,USD,,,C
9000001706,F2,20251028,20251028,154400,BILLUSER,0000104209,0000104209,2000,0,EUR,,,C
9000001707,F2,20251002,20251002,095800,BILLUSER,0000102750,0000102750,2000,0,EUR,,,B
9000001708,F8,20251011,20251011,121500,BILLUSER,0000100735,0000100735,1000,0,USD,,,A
9000001709,F2,20251002,20251002,172300,BILLUSER,0000102933,0000102933,1000,0,USD,,,A
9000001710,F2,20251029,20251029,161200,BILLUSER,0000102444,0000102444,1000,0,USD,,,A
9000001711,F2,20251018,20251018,164200,BILLUSER,0000101490,0000101490,2000,0,EUR,,,A
9000001712,F2,20251026,20251026,155600,BILLUSER,0000102645,0000102645,2000,0,EUR,,,A
9000001713,F8,20251010,20251010,162200,BILLUSER,0000102488,0000102488,3000,0,EUR,,,A
9000001714,F2,20251020,20251020,122200,BILLUSER,0000100360,0000100360,1000,0,USD,,,B
9000001715,F2,20251009,20251009,130100,BILLUSER,0000101747,0000101747,1000,0,USD,,,A
9000001716,F2,20251026,20251026,111300,BILLUSER,0000103130,0000103130,1000,0,USD,,,A
9000001717,F2,20250930,20250930,150400,BILLUSER,0000102825,0000102825,1000,0,USD,,,C
9000001718,F2,20251021,20251021,170300,BILLUSER,0000102031,0000102031,3000,0,EUR,,,C
9000001719,F2,20251027,20251027,160900,BILLUSER,0000103818,0000103818,1000,0,USD,,,A
9000001720,F2,20251011,20251011,143100,BILLUSER,0000102464,0000102464,1000,0,USD,,,A
9000001721,F2,20251019,20251019,163800,BILLUSER,0000103356,0000103356,1000,0,USD,,,A
9000001722,F2,20251028,20251028,153900,BILLUSER,0000104689,0000104689,2000,0,EUR,,,A
9000001723,F2,20251006,20251006,125900,BILLUSER,0000104484,0000104484,1000,0,USD,,,B
9000001724,F2,20251027,20251027,085400,BILLUSER,0000103770,0000103770,1000,0,USD,,,A
9000001725,F2,20251001,20251001,170000,BILLUSER,0000104012,0000104012,1000,0,USD,,,A
9000001726,F2,20251010,20251010,133300,BILLUSER,0000101116,0000101116,2000,0,EUR,,,A
9000001727,F2,20251030,20251030,140700,BILLUSER,0000101665,0000101665,2000,0,EUR,,,B
9000001728,F2,20251009,20251009,121900,BILLUSER,0000104897,0000104897,3000,0,EUR,,,A
9000001729,F2,20251003,20251003,143800,BILLUSER,0000101727,0000101727,1000,0,USD,,,A
9000001730,F2,20251009,20251009,135300,BILLUSER,0000100771,0000100771,2000,0,EUR,,,A
9000001731,F2,20251021,20251021,135200,BILLUSER,0000102884,0000102884,2000,0,EUR,,,A
9000001732,F2,20251003,20251003,105100,BILLUSER,0000102404,0000102404,2000,0,EUR,,,B
9000001733,F2,20251023,20251023,125800,BILLUSER,0000100868,0000100868,3000,0,EUR,,,A
9000001734,F2,20251006,20251006,160400,BILLUSER,0000101258,0000101258,1000,0,USD,,,A
9000001735,F2,20251002,20251002,140700,BILLUSER,0000100932,0000100932,1000,0,USD,,,A
9000001736,F2,20251019,20251019,084600,BILLUSER,0000103552,0000103552,3000,0,EUR,,,A
